	GeneID	chr	strand	SEstart	SeEnd	upstreamEnd	DownstreamStart
19175	ENSMUSG00000028416	chr4	-	40939076	40939184	40937194	40941524
19176	ENSMUSG00000028416	chr4	-	40941524	40941638	40939184	40943624
19177	ENSMUSG00000035798	chr10	-	110949620	110949683	110948284	110950560
19178	ENSMUSG00000035798	chr10	-	110985939	110986043	110982118	111009937
19182	ENSMUSG00000051951	chr1	-	3421701	3421901	3216968	3670551
19183	ENSMUSG00000024824	chr19	-	4197338	4197403	4197250	4197476
19184	ENSMUSG00000024824	chr19	-	4197670	4197780	4197586	4200271
19185	ENSMUSG00000085125	chr1	-	17709685	17709895	17707726	17712449
19186	ENSMUSG00000085125	chr1	-	17712449	17712594	17707726	17724521
19187	ENSMUSG00000085125	chr1	-	17724521	17724589	17712594	17727098
19191	ENSMUSG00000039096	chr11	-	94548158	94548363	94544785	94548470
19192	ENSMUSG00000039096	chr11	-	94548177	94548363	94544785	94548470
19205	ENSMUSG00000029722	chr5	-	137653762	137653891	137652515	137655138
19206	ENSMUSG00000029722	chr5	-	137660161	137660194	137655728	137661363
19207	ENSMUSG00000029722	chr5	-	137660161	137660194	137655728	137663435
19208	ENSMUSG00000029722	chr5	-	137661363	137661489	137660194	137663435
19209	ENSMUSG00000029722	chr5	-	137661363	137661492	137655728	137663435
19210	ENSMUSG00000029722	chr5	-	137661363	137661492	137660194	137663435
19211	ENSMUSG00000029722	chr5	-	137663435	137663604	137661492	137664215
19212	ENSMUSG00000025912	chr1	-	9671578	9671758	9670012	9672211
19213	ENSMUSG00000025912	chr1	-	9681784	9681889	9678505	9683096
19214	ENSMUSG00000025912	chr1	-	9687560	9687781	9685810	9690080
19228	ENSMUSG00000041570	chr1	-	136271530	136271649	136271147	136273749
19229	ENSMUSG00000041570	chr1	-	136297283	136297316	136293421	136297741
19230	ENSMUSG00000041570	chr1	-	136297741	136297825	136293421	136304294
19231	ENSMUSG00000041570	chr1	-	136297741	136297825	136293421	136324736
19232	ENSMUSG00000041570	chr1	-	136304294	136304456	136293421	136324736
19233	ENSMUSG00000041570	chr1	-	136304294	136304456	136297825	136324736
19234	ENSMUSG00000041570	chr1	-	136304294	136304456	136297825	136345298
19235	ENSMUSG00000041570	chr1	-	136324736	136324996	136297825	136345298
19236	ENSMUSG00000041570	chr1	-	136324736	136324996	136304456	136345298
19240	ENSMUSG00000055471	chr17	-	71885354	71885447	71880896	71890964
19241	ENSMUSG00000055471	chr17	-	71895876	71895967	71895776	71897804
19244	ENSMUSG00000004937	chr10	-	81046189	81046312	81045003	81046474
19245	ENSMUSG00000004937	chr10	-	81049781	81049881	81049357	81050998
19246	ENSMUSG00000024446	chr17	-	36257441	36257524	36256069	36257782
19247	ENSMUSG00000024446	chr17	-	36257441	36257706	36256069	36257782
19248	ENSMUSG00000024446	chr17	-	36257605	36257706	36257524	36257782
19251	ENSMUSG00000022537	chr16	-	30517152	30517458	30514822	30518299
19252	ENSMUSG00000022537	chr16	-	30518299	30518332	30514822	30529411
19253	ENSMUSG00000022537	chr16	-	30529411	30529570	30514822	30537453
19254	ENSMUSG00000022537	chr16	-	30540738	30540909	30539538	30543401
19255	ENSMUSG00000022537	chr16	-	30545125	30545219	30543840	30547342
19256	ENSMUSG00000022537	chr16	-	30548117	30548328	30547469	30549392
19257	ENSMUSG00000022537	chr16	-	30548117	30548328	30547469	30550362
19258	ENSMUSG00000022537	chr16	-	30549392	30549457	30547469	30550362
19259	ENSMUSG00000022537	chr16	-	30549392	30549461	30547469	30550362
19260	ENSMUSG00000070601	chr10	-	130390674	130391478	130389346	130391876
19261	ENSMUSG00000036923	chr10	-	62724262	62724432	62667973	62725767
19296	ENSMUSG00000039607	chr9	-	116582737	116582865	116578702	116586017
19297	ENSMUSG00000039607	chr9	-	116586017	116586095	116582865	116636368
19298	ENSMUSG00000039607	chr9	-	116627889	116627937	116586095	116636368
19299	ENSMUSG00000039607	chr9	-	116627889	116627937	116586095	116681130
19300	ENSMUSG00000039607	chr9	-	116636368	116636479	116586095	116681130
19301	ENSMUSG00000039607	chr9	-	116636368	116636479	116627937	116681130
19302	ENSMUSG00000039607	chr9	-	116678646	116678697	116586095	116681130
19303	ENSMUSG00000039607	chr9	-	116678646	116678697	116636479	116681130
19304	ENSMUSG00000039607	chr9	-	116695819	116695866	116681227	116719315
19305	ENSMUSG00000039607	chr9	-	116719315	116719422	116695866	116805412
19306	ENSMUSG00000039607	chr9	-	116848577	116848625	116822896	116959467
19307	ENSMUSG00000039607	chr9	-	116959467	116959559	116822896	117056736
19308	ENSMUSG00000039607	chr9	-	117056736	117056795	116959559	117109960
19309	ENSMUSG00000039607	chr9	-	117109960	117110115	116959559	117251726
19310	ENSMUSG00000039607	chr9	-	117109960	117110118	116959559	117251726
19311	ENSMUSG00000036955	chr10	-	62559733	62559883	62540056	62563235
19312	ENSMUSG00000036955	chr10	-	62563235	62563351	62540056	62566036
19313	ENSMUSG00000036955	chr10	-	62563235	62563351	62559883	62566036
19314	ENSMUSG00000036955	chr10	-	62563235	62563508	62559883	62566036
19315	ENSMUSG00000036955	chr10	-	62566036	62566121	62540056	62569458
19316	ENSMUSG00000036955	chr10	-	62569458	62569642	62566121	62575049
19317	ENSMUSG00000036955	chr10	-	62570398	62570478	62569642	62575049
19318	ENSMUSG00000036955	chr10	-	62575049	62575148	62570478	62577963
19319	ENSMUSG00000061207	chr17	-	34824513	34824661	34824324	34824750
19320	ENSMUSG00000061207	chr17	-	34824581	34824661	34824324	34824750
19321	ENSMUSG00000061207	chr17	-	34831997	34832152	34824848	34832445
19322	ENSMUSG00000061207	chr17	-	34832012	34832152	34824848	34832445
19323	ENSMUSG00000061207	chr17	-	34832445	34832541	34824848	34836429
19324	ENSMUSG00000035399	chr2	-	163415534	163415655	163411510	163419411
19325	ENSMUSG00000029328	chr5	-	100035634	100035739	100034984	100036103
19326	ENSMUSG00000029328	chr5	-	100036103	100036195	100035739	100036480
19327	ENSMUSG00000029328	chr5	-	100036103	100036195	100035739	100036861
19328	ENSMUSG00000029328	chr5	-	100036480	100036651	100036195	100036861
19329	ENSMUSG00000029328	chr5	-	100036480	100036651	100035739	100036861
19330	ENSMUSG00000043702	chr14	-	26666377	26666456	26665967	26668247
19342	ENSMUSG00000051149	chr2	-	168187566	168187659	168185172	168206573
19343	ENSMUSG00000051149	chr2	-	168189281	168189394	168187659	168206573
19344	ENSMUSG00000051149	chr2	-	168204599	168204774	168189394	168206573
19361	ENSMUSG00000026220	chr1	-	84929286	84929564	84922997	84934859
19367	ENSMUSG00000029427	chr5	-	123708571	123708632	123708134	123714065
19368	ENSMUSG00000029427	chr5	-	123710686	123710803	123709485	123714065
19369	ENSMUSG00000022519	chr16	-	4496404	4497715	4493877	4522992
19370	ENSMUSG00000022519	chr16	-	4496404	4497715	4493877	4541679
19371	ENSMUSG00000022519	chr16	-	4496404	4497715	4493880	4522992
19372	ENSMUSG00000022519	chr16	-	4496404	4497715	4493880	4541679
19373	ENSMUSG00000026277	chr1	-	93623395	93623532	93622526	93624552
19374	ENSMUSG00000026277	chr1	-	93623395	93623532	93622526	93626050
19375	ENSMUSG00000026277	chr1	-	93624552	93624624	93622526	93625460
19376	ENSMUSG00000026277	chr1	-	93624552	93624624	93622526	93626050
19377	ENSMUSG00000026277	chr1	-	93624552	93624624	93623532	93625033
19378	ENSMUSG00000026277	chr1	-	93624552	93624624	93623532	93626050
19379	ENSMUSG00000026277	chr1	-	93625033	93625148	93624624	93625460
19380	ENSMUSG00000026277	chr1	-	93625460	93625606	93622526	93626050
19381	ENSMUSG00000026277	chr1	-	93625780	93625966	93625606	93626050
19382	ENSMUSG00000026277	chr1	-	93626050	93627133	93622526	93629033
19383	ENSMUSG00000026277	chr1	-	93627653	93627710	93627133	93629033
19384	ENSMUSG00000026277	chr1	-	93629033	93629264	93627710	93635297
19385	ENSMUSG00000032769	chr1	-	14885749	14885839	14884279	14886886
19386	ENSMUSG00000032769	chr1	-	14898008	14898173	14896606	14898255
19387	ENSMUSG00000025909	chr1	-	8414202	8414313	8363633	8445026
19388	ENSMUSG00000025909	chr1	-	8414202	8414313	8363633	8463393
19389	ENSMUSG00000025909	chr1	-	8554724	8554763	8465553	8583204
19390	ENSMUSG00000025909	chr1	-	8583204	8583334	8554763	8624778
19391	ENSMUSG00000025909	chr1	-	8595411	8595542	8583334	8607069
19392	ENSMUSG00000025909	chr1	-	8607069	8607152	8595542	8624778
19393	ENSMUSG00000025909	chr1	-	8607069	8607152	8595542	8677806
19394	ENSMUSG00000025909	chr1	-	8624778	8624881	8595542	8677806
19395	ENSMUSG00000025909	chr1	-	8624778	8624881	8607152	8677806
19396	ENSMUSG00000025909	chr1	-	8677806	8677848	8607152	8679072
19397	ENSMUSG00000025909	chr1	-	8677936	8677977	8677848	8679072
19398	ENSMUSG00000025909	chr1	-	8677936	8677980	8677848	8679072
19399	ENSMUSG00000025909	chr1	-	8782762	8782897	8682029	8803916
19400	ENSMUSG00000025909	chr1	-	8782782	8782897	8682029	8803916
19401	ENSMUSG00000025909	chr1	-	8882160	8882214	8803970	8999185
19402	ENSMUSG00000025909	chr1	-	8999185	8999249	8803970	9203178
19403	ENSMUSG00000025909	chr1	-	9203178	9203260	8999249	9249318
19404	ENSMUSG00000025909	chr1	-	9203178	9203260	8999249	9298132
19405	ENSMUSG00000025909	chr1	-	9249318	9249410	8999249	9298132
19406	ENSMUSG00000025909	chr1	-	9249318	9249410	9203260	9298132
19408	ENSMUSG00000055917	chr12	-	40317090	40317265	40315903	40318534
19409	ENSMUSG00000055917	chr12	-	40410575	40410953	40378874	40445665
19434	ENSMUSG00000026888	chr2	-	64914715	64914809	64912853	64916828
19435	ENSMUSG00000026888	chr2	-	64929899	64929995	64923617	64930185
19436	ENSMUSG00000040055	chr14	-	57130708	57130964	57124816	57133185
19437	ENSMUSG00000040055	chr14	-	57130799	57130964	57124816	57133185
19438	ENSMUSG00000031736	chr8	-	92346969	92347104	92326462	92350690
19439	ENSMUSG00000031736	chr8	-	92350690	92350754	92326462	92355687
19440	ENSMUSG00000015659	chr17	-	6051689	6051831	6050819	6056606
19441	ENSMUSG00000015659	chr17	-	6061547	6061661	6060365	6064948
19442	ENSMUSG00000015659	chr17	-	6069298	6069388	6067660	6070752
19443	ENSMUSG00000015659	chr17	-	6069298	6069388	6067660	6071833
19444	ENSMUSG00000015659	chr17	-	6070752	6070889	6067660	6071833
19445	ENSMUSG00000015659	chr17	-	6070752	6070889	6067660	6074155
19446	ENSMUSG00000015659	chr17	-	6070752	6070889	6069388	6071833
19447	ENSMUSG00000015659	chr17	-	6071833	6071870	6067660	6074155
19448	ENSMUSG00000015659	chr17	-	6071833	6071870	6070889	6074155
19454	ENSMUSG00000010095	chr19	-	8711833	8711928	8709783	8712729
19455	ENSMUSG00000010095	chr19	-	8711833	8711928	8709783	8722983
19460	ENSMUSG00000005447	chr7	-	25296120	25296243	25295376	25296320
19461	ENSMUSG00000005447	chr7	-	25296320	25296437	25296243	25297085
19462	ENSMUSG00000086264	chr1	-	136130225	136130389	136129505	136131020
19525	ENSMUSG00000052605	chr7	-	4851023	4851233	4850825	4851392
19526	ENSMUSG00000052605	chr7	-	4851392	4851533	4845365	4866060
19527	ENSMUSG00000021824	chr14	-	21037112	21037257	21036703	21037977
19528	ENSMUSG00000021824	chr14	-	21037977	21038185	21037257	21039127
19529	ENSMUSG00000021824	chr14	-	21039127	21039261	21038185	21040051
19530	ENSMUSG00000021824	chr14	-	21040952	21041090	21040137	21044652
19531	ENSMUSG00000021824	chr14	-	21040952	21041090	21040137	21045487
19532	ENSMUSG00000021824	chr14	-	21040952	21041090	21040137	21052139
19533	ENSMUSG00000021824	chr14	-	21044652	21044824	21040137	21045487
19534	ENSMUSG00000021824	chr14	-	21044652	21044824	21041090	21045487
19535	ENSMUSG00000021824	chr14	-	21044814	21044824	21041090	21045487
19536	ENSMUSG00000021824	chr14	-	21045487	21045763	21040137	21052139
19537	ENSMUSG00000021824	chr14	-	21045487	21045763	21040137	21052454
19538	ENSMUSG00000021824	chr14	-	21045487	21045763	21041090	21052139
19539	ENSMUSG00000021824	chr14	-	21045487	21045763	21041090	21052454
19540	ENSMUSG00000029287	chr5	-	107140383	107140712	107139921	107142356
19541	ENSMUSG00000029287	chr5	-	107148025	107148173	107142546	107149789
19542	ENSMUSG00000029287	chr5	-	107214892	107215077	107177942	107266193
19543	ENSMUSG00000020889	chr11	-	98771436	98771525	98771344	98771792
19552	ENSMUSG00000022292	chr15	-	37945038	37945172	37944592	37946734
19553	ENSMUSG00000022292	chr15	-	37946734	37946851	37944592	37953598
19563	ENSMUSG00000046157	chr12	-	78977760	78977941	78965176	79006972
19564	ENSMUSG00000046157	chr12	-	78977760	78977941	78965176	79007312
19565	ENSMUSG00000046157	chr12	-	78977760	78977941	78965173	79006972
19566	ENSMUSG00000046157	chr12	-	78977760	78977941	78965173	79007312
19567	ENSMUSG00000033318	chr10	-	75832660	75832811	75832568	75834174
19568	ENSMUSG00000033318	chr10	-	75833651	75833739	75832811	75834174
19569	ENSMUSG00000064090	chr11	-	26498916	26499049	26489893	26534210
19570	ENSMUSG00000041161	chr4	-	138905156	138905269	138901974	138909481
19574	ENSMUSG00000049225	chr4	-	11965613	11965648	11962233	11965883
19575	ENSMUSG00000049225	chr4	-	11965613	11965648	11962233	11966301
19576	ENSMUSG00000022159	chr14	-	52266189	52266301	52264767	52275442
19577	ENSMUSG00000022159	chr14	-	52268641	52268734	52266301	52275442
19578	ENSMUSG00000022159	chr14	-	52268917	52268956	52268734	52275442
19579	ENSMUSG00000022159	chr14	-	52268917	52269000	52268734	52275442
19580	ENSMUSG00000039968	chr5	-	20902287	20902455	20896901	20905779
19581	ENSMUSG00000039968	chr5	-	20905779	20905922	20902455	20908106
19582	ENSMUSG00000039968	chr5	-	20919524	20920162	20908244	20927619
19583	ENSMUSG00000026004	chr1	-	66728443	66728575	66726808	66735636
19584	ENSMUSG00000026004	chr1	-	66762047	66762252	66738213	66772905
19585	ENSMUSG00000026004	chr1	-	66801048	66802168	66778108	66817373
19586	ENSMUSG00000026004	chr1	-	66807524	66807604	66802168	66817373
19608	ENSMUSG00000024218	chr17	-	27902527	27902624	27901789	27903100
19609	ENSMUSG00000024218	chr17	-	27903100	27903188	27901789	27907500
19610	ENSMUSG00000024218	chr17	-	27905261	27905410	27903188	27907500
19611	ENSMUSG00000021796	chr14	-	34422559	34422857	34415882	34424945
19612	ENSMUSG00000021796	chr14	-	34460498	34460612	34447978	34503173
19613	ENSMUSG00000021796	chr14	-	34486204	34486341	34460612	34502394
19614	ENSMUSG00000021276	chr12	-	110876840	110876970	110874129	110879684
19615	ENSMUSG00000021276	chr12	-	110883889	110884058	110879814	110889065
19623	ENSMUSG00000021234	chr12	-	84348276	84348376	84346935	84348605
19624	ENSMUSG00000021234	chr12	-	84348276	84348376	84346935	84353799
19625	ENSMUSG00000021234	chr12	-	84348605	84348770	84346935	84353799
19626	ENSMUSG00000021234	chr12	-	84348605	84348770	84348376	84353799
19627	ENSMUSG00000041605	chr1	-	136225335	136225558	136221125	136226151
19628	ENSMUSG00000027889	chr3	-	108075248	108075359	108075121	108075530
19629	ENSMUSG00000022323	chr15	-	34486610	34486679	34485655	34487741
19631	ENSMUSG00000022881	chr16	-	23120908	23120988	23118063	23124535
19632	ENSMUSG00000022881	chr16	-	23122229	23122300	23120988	23124535
19633	ENSMUSG00000025574	chr11	-	117825600	117825632	117824781	117825713
19634	ENSMUSG00000026171	chr1	-	74595208	74595298	74594694	74595630
19635	ENSMUSG00000026171	chr1	-	74595208	74595301	74594694	74595630
19636	ENSMUSG00000026171	chr1	-	74598361	74598431	74595937	74598529
19637	ENSMUSG00000026171	chr1	-	74599065	74599140	74598792	74601324
19638	ENSMUSG00000026171	chr1	-	74600421	74600457	74599140	74601232
19639	ENSMUSG00000026171	chr1	-	74600421	74600457	74599140	74601324
19640	ENSMUSG00000029060	chr4	-	155655104	155655170	155654993	155655251
19641	ENSMUSG00000029060	chr4	-	155655251	155655270	155655170	155655521
19642	ENSMUSG00000029060	chr4	-	155655251	155655439	155655170	155655521
19643	ENSMUSG00000029060	chr4	-	155658893	155659001	155657959	155659122
19644	ENSMUSG00000029060	chr4	-	155667013	155667169	155661374	155668573
19645	ENSMUSG00000029060	chr4	-	155668573	155668730	155667169	155668814
19646	ENSMUSG00000063063	chr6	-	76902286	76902430	76882837	76915733
19647	ENSMUSG00000063063	chr6	-	76915733	76915868	76882837	76919879
19648	ENSMUSG00000063063	chr6	-	76919879	76919985	76915868	76932345
19649	ENSMUSG00000063063	chr6	-	76981807	76981900	76980842	77114929
19650	ENSMUSG00000063063	chr6	-	77114929	77115082	76981900	77143862
19651	ENSMUSG00000063063	chr6	-	77143862	77143943	77115082	77605180
19652	ENSMUSG00000063063	chr6	-	77758395	77758591	77653171	77845477
19653	ENSMUSG00000063063	chr6	-	77845477	77845584	77653171	77979419
19654	ENSMUSG00000063063	chr6	-	77845477	77845584	77758591	77914405
19655	ENSMUSG00000063063	chr6	-	77914405	77914507	77845584	77979419
19679	ENSMUSG00000097797	chr1	-	7382026	7382082	7351894	7397717
19680	ENSMUSG00000097797	chr1	-	7383643	7383840	7382082	7397717
19685	ENSMUSG00000052949	chr11	-	116340337	116340378	116338830	116344194
19686	ENSMUSG00000052949	chr11	-	116340337	116340378	116338830	116345906
19687	ENSMUSG00000052949	chr11	-	116344194	116344305	116338830	116345906
19688	ENSMUSG00000052949	chr11	-	116344194	116344305	116340378	116345906
19689	ENSMUSG00000052949	chr11	-	116345906	116345955	116340378	116347032
19690	ENSMUSG00000052949	chr11	-	116347032	116347098	116345955	116347341
19691	ENSMUSG00000052949	chr11	-	116355444	116355516	116350198	116358668
19692	ENSMUSG00000052949	chr11	-	116355444	116355516	116354795	116358668
19693	ENSMUSG00000052949	chr11	-	116358668	116358716	116355516	116358935
19694	ENSMUSG00000052949	chr11	-	116358935	116358979	116358716	116359242
19695	ENSMUSG00000052949	chr11	-	116360253	116360400	116359930	116362284
19696	ENSMUSG00000052949	chr11	-	116360253	116360400	116359930	116396188
19697	ENSMUSG00000052949	chr11	-	116362284	116362373	116359930	116396188
19698	ENSMUSG00000052949	chr11	-	116362284	116362373	116360400	116396188
19699	ENSMUSG00000052949	chr11	-	116396188	116396307	116362373	116412696
19700	ENSMUSG00000028945	chr5	-	24808352	24808435	24807804	24813797
19706	ENSMUSG00000020099	chr10	-	60777184	60777217	60775160	60777389
19707	ENSMUSG00000020099	chr10	-	60777184	60777217	60775160	60778167
19708	ENSMUSG00000020099	chr10	-	60777389	60777554	60775160	60778167
19709	ENSMUSG00000020099	chr10	-	60777389	60777554	60777217	60778167
19710	ENSMUSG00000025578	chr11	-	119040093	119040159	119039998	119040781
19711	ENSMUSG00000025578	chr11	-	119040347	119040391	119040159	119040781
19712	ENSMUSG00000006930	chr11	-	100352184	100352315	100351905	100353543
19714	ENSMUSG00000021629	chr13	-	100806533	100806760	100803990	100811305
19715	ENSMUSG00000021629	chr13	-	100809083	100809279	100806760	100811305
19716	ENSMUSG00000021629	chr13	-	100814595	100814766	100813971	100817008
19717	ENSMUSG00000021629	chr13	-	100821118	100821206	100818213	100824915
19718	ENSMUSG00000021629	chr13	-	100824915	100825001	100821206	100826451
19719	ENSMUSG00000021629	chr13	-	100824915	100825001	100821206	100828899
19720	ENSMUSG00000021629	chr13	-	100826451	100826518	100821206	100828899
19721	ENSMUSG00000021629	chr13	-	100826451	100826518	100825001	100828899
19723	ENSMUSG00000026116	chr1	-	36824404	36824588	36823153	36824715
19724	ENSMUSG00000026116	chr1	-	36827010	36827181	36825539	36827261
19725	ENSMUSG00000026116	chr1	-	36872511	36872580	36854967	36881333
19737	ENSMUSG00000021139	chr12	-	81474586	81474649	81359344	81532715
19738	ENSMUSG00000021139	chr12	-	81480930	81481002	81474649	81532715
19739	ENSMUSG00000021139	chr12	-	81489174	81489244	81481002	81504543
19740	ENSMUSG00000021139	chr12	-	81489174	81489244	81481002	81532715
19741	ENSMUSG00000021139	chr12	-	81504543	81504639	81481002	81532364
19742	ENSMUSG00000021139	chr12	-	81504543	81504639	81481002	81532715
19743	ENSMUSG00000021139	chr12	-	81504543	81504639	81489244	81532715
19744	ENSMUSG00000021139	chr12	-	81510828	81510965	81504639	81532364
19751	ENSMUSG00000025938	chr1	-	12921037	12921202	12894625	12938988
19762	ENSMUSG00000022177	chr14	-	54545725	54545822	54544350	54548865
19764	ENSMUSG00000056050	chr1	-	183328203	183328345	183327653	183329745
19765	ENSMUSG00000056050	chr1	-	183329745	183329819	183328345	183329922
19766	ENSMUSG00000056050	chr1	-	183330796	183330934	183329991	183331091
19769	ENSMUSG00000041779	chr1	-	21004225	21004330	21003981	21005566
19770	ENSMUSG00000071342	chr12	-	40180645	40180774	40177228	40185288
19771	ENSMUSG00000071342	chr12	-	40185288	40185420	40177228	40199206
19778	ENSMUSG00000074555	chr2	-	174165014	174165111	174125887	174183848
19779	ENSMUSG00000052921	chr11	-	68946365	68946470	68944829	68946560
19780	ENSMUSG00000052921	chr11	-	68946365	68946470	68944829	68946983
19781	ENSMUSG00000052921	chr11	-	68946560	68946643	68944829	68946983
19782	ENSMUSG00000052921	chr11	-	68946560	68946643	68946470	68946983
19783	ENSMUSG00000052921	chr11	-	68946983	68947136	68946643	68947235
19784	ENSMUSG00000052921	chr11	-	68947575	68947668	68947396	68947765
19785	ENSMUSG00000052921	chr11	-	68947765	68947840	68947668	68949970
19786	ENSMUSG00000052921	chr11	-	68956845	68956977	68955073	68957360
19787	ENSMUSG00000033610	chr19	-	34821712	34821889	34821223	34827119
19788	ENSMUSG00000033610	chr19	-	34840756	34841109	34827373	34878523
19804	ENSMUSG00000034818	chr10	-	81464339	81464420	81462771	81476868
19805	ENSMUSG00000034818	chr10	-	81465966	81466029	81464420	81467155
19806	ENSMUSG00000034818	chr10	-	81466924	81467071	81466029	81467155
19807	ENSMUSG00000034818	chr10	-	81473019	81473131	81471357	81473448
19808	ENSMUSG00000034818	chr10	-	81473019	81473131	81471357	81476868
19809	ENSMUSG00000034818	chr10	-	81476868	81476951	81471357	81482460
19810	ENSMUSG00000029030	chr4	-	154159268	154159422	154158565	154160040
19811	ENSMUSG00000029030	chr4	-	154159268	154159422	154158565	154160084
19812	ENSMUSG00000020547	chr12	-	36123934	36124038	36120784	36129991
19813	ENSMUSG00000020547	chr12	-	36129991	36130168	36124038	36134890
19814	ENSMUSG00000020547	chr12	-	36129991	36130168	36124038	36156667
19815	ENSMUSG00000020547	chr12	-	36134890	36134955	36124038	36156667
19816	ENSMUSG00000020547	chr12	-	36134890	36134955	36130168	36156667
19817	ENSMUSG00000026458	chr1	-	134299025	134299136	134298828	134299290
19818	ENSMUSG00000026458	chr1	-	134300469	134300538	134299468	134303604
19819	ENSMUSG00000026458	chr1	-	134311528	134311555	134309751	134312056
19820	ENSMUSG00000026458	chr1	-	134323001	134323093	134321169	134324078
19821	ENSMUSG00000026458	chr1	-	134327999	134328089	134327449	134328292
19822	ENSMUSG00000022003	chr14	-	75770170	75770256	75769661	75771438
19823	ENSMUSG00000022003	chr14	-	75776995	75777126	75775142	75786924
19827	ENSMUSG00000033557	chr1	-	156690476	156690648	156681642	156698726
19828	ENSMUSG00000033557	chr1	-	156690476	156690648	156681642	156702398
19829	ENSMUSG00000033557	chr1	-	156698726	156698836	156681642	156702398
19830	ENSMUSG00000033557	chr1	-	156698726	156698836	156690648	156702398
19831	ENSMUSG00000033557	chr1	-	156716887	156716980	156706167	156718865
19832	ENSMUSG00000079173	chr5	-	137406909	137407051	137406546	137407655
19833	ENSMUSG00000079173	chr5	-	137450458	137450600	137446864	137452324
19834	ENSMUSG00000063077	chr4	-	149181808	149182001	149181602	149182267
19835	ENSMUSG00000063077	chr4	-	149186102	149186174	149184430	149187590
19836	ENSMUSG00000063077	chr4	-	149195472	149195499	149192687	149198431
19837	ENSMUSG00000063077	chr4	-	149198431	149198537	149192687	149199257
19838	ENSMUSG00000063077	chr4	-	149214078	149214164	149213752	149214906
19839	ENSMUSG00000063077	chr4	-	149220541	149220790	149215025	149222226
19840	ENSMUSG00000063077	chr4	-	149257869	149258003	149253751	149262135
19841	ENSMUSG00000063077	chr4	-	149257869	149258081	149253751	149262135
19842	ENSMUSG00000063077	chr4	-	149261159	149261201	149258003	149262135
19843	ENSMUSG00000063077	chr4	-	149261159	149261201	149258081	149262135
19844	ENSMUSG00000063077	chr4	-	149265344	149265362	149263690	149266251
19845	ENSMUSG00000063077	chr4	-	149269861	149269973	149267283	149270716
19846	ENSMUSG00000063077	chr4	-	149276846	149276923	149275095	149291301
19847	ENSMUSG00000004880	chr1	-	181839699	181839802	181838556	181840499
19848	ENSMUSG00000004880	chr1	-	181839699	181839802	181838556	181842287
19849	ENSMUSG00000004880	chr1	-	181840499	181840610	181838556	181842287
19851	ENSMUSG00000087305	chr6	-	8497407	8497560	8492804	8508978
19864	ENSMUSG00000051985	chr1	-	135954569	135954896	135954037	135955557
19865	ENSMUSG00000051985	chr1	-	135966675	135971160	135966189	135971905
19866	ENSMUSG00000038292	chr7	-	45185277	45185329	45184253	45188141
19867	ENSMUSG00000038292	chr7	-	45185277	45185329	45184253	45189949
19868	ENSMUSG00000038292	chr7	-	45185277	45185329	45184253	45200244
19869	ENSMUSG00000038292	chr7	-	45186651	45186710	45185329	45188141
19870	ENSMUSG00000038292	chr7	-	45188141	45188297	45184253	45189949
19871	ENSMUSG00000038292	chr7	-	45188141	45188297	45185329	45189949
19872	ENSMUSG00000038292	chr7	-	45189340	45189400	45184253	45189949
19873	ENSMUSG00000038292	chr7	-	45189340	45189400	45188297	45189949
19874	ENSMUSG00000038292	chr7	-	45189340	45189400	45188917	45189949
19875	ENSMUSG00000038292	chr7	-	45189636	45189693	45189400	45189949
19876	ENSMUSG00000038292	chr7	-	45189949	45190027	45184253	45193175
19877	ENSMUSG00000038292	chr7	-	45189949	45190027	45184253	45200244
19878	ENSMUSG00000038292	chr7	-	45189949	45190027	45185329	45200244
19879	ENSMUSG00000038292	chr7	-	45193959	45194121	45193576	45200244
19880	ENSMUSG00000038292	chr7	-	45194349	45194416	45194121	45200244
19881	ENSMUSG00000038292	chr7	-	45196506	45196611	45196154	45200244
19898	ENSMUSG00000020124	chr10	-	123146793	123146938	123133129	123168226
19899	ENSMUSG00000020124	chr10	-	123146793	123146938	123133129	123196826
19900	ENSMUSG00000020124	chr10	-	123153040	123153127	123146938	123163592
19901	ENSMUSG00000020124	chr10	-	123153040	123153127	123146938	123168226
19902	ENSMUSG00000020124	chr10	-	123163592	123163654	123146938	123168226
19903	ENSMUSG00000020124	chr10	-	123163592	123163654	123153127	123168226
19905	ENSMUSG00000033809	chr16	-	20606759	20606965	20605717	20607763
19906	ENSMUSG00000033809	chr16	-	20608485	20608646	20607884	20608741
19907	ENSMUSG00000033809	chr16	-	20608741	20608889	20607884	20608986
19908	ENSMUSG00000033809	chr16	-	20608741	20608889	20607884	20610542
19909	ENSMUSG00000033809	chr16	-	20608986	20609086	20607884	20610542
19910	ENSMUSG00000033809	chr16	-	20608986	20609086	20608889	20610542
19911	ENSMUSG00000033809	chr16	-	20608986	20609086	20608889	20610579
19915	ENSMUSG00000060002	chr10	-	88480814	88480946	88477168	88481352
19916	ENSMUSG00000060002	chr10	-	88480814	88480946	88477168	88482230
19917	ENSMUSG00000060002	chr10	-	88481352	88481379	88477168	88482230
19918	ENSMUSG00000060002	chr10	-	88481352	88481379	88480946	88482230
19919	ENSMUSG00000060002	chr10	-	88482230	88482315	88477168	88488381
19927	ENSMUSG00000019822	chr10	-	41488930	41488975	41488823	41489274
19928	ENSMUSG00000019822	chr10	-	41488930	41489013	41488823	41489274
