ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1691	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120793027	120793946	120793027	120793110	120793833	120793946	1691	77,91,154,85	74,73,137,124	120,130,137,137	71,100,111,76	872	149	0.00959464525020448	0.0725879011129676	0.151,0.176,0.161,0.105	0.224,0.182,0.174,0.235	-0.056
1692	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59473687	59474712	59473687	59473817	59474531	59474712	1692	40,41,80,44	469,481,655,684	44,65,88,70	574,707,698,631	863	149	0.255736858103465	0.479021590764835	0.015,0.015,0.021,0.011	0.013,0.016,0.021,0.019	-0.002
1695	"ENSMUSG00000034813"	"Grip1"	chr10	+	119985473	119986484	119985473	119985629	119986331	119986484	1695	18,7,19,12	43,36,64,57	21,31,26,17	34,57,43,52	851	149	0.00738739957842682	0.0643082604327155	0.068,0.033,0.049,0.036	0.098,0.087,0.096,0.054	-0.037
1696	"ENSMUSG00000020654"	"Adcy3"	chr12	+	4210771	4211605	4210771	4210891	4211481	4211605	1696	35,31,63,64	158,193,256,276	43,100,48,62	229,293,211,194	739	149	0.21306760313846	0.428343160713589	0.043,0.031,0.047,0.045	0.036,0.064,0.044,0.061	-0.01
1697	"ENSMUSG00000034121"	"Mks1"	chr11	+	87856562	87856936	87856562	87856660	87856807	87856936	1697	3,1,2,5	8,8,14,18	8,4,1,2	7,22,21,24	296	149	0.720108032779022	0.861971536812615	0.159,0.059,0.067,0.123	0.365,0.084,0.023,0.04	-0.026
1698	"ENSMUSG00000034121"	"Mks1"	chr11	+	87857860	87859313	87857860	87857978	87858602	87859313	1698	13,23,25,9	14,12,14,18	34,26,20,9	17,19,21,14	773	149	0.999202115572178	0.999202115572178	0.152,0.27,0.256,0.088	0.278,0.209,0.155,0.11	0.004
1700	"ENSMUSG00000030695"	"Aldoa"	chr7	-	126797336	126797776	126797336	126797548	126797643	126797776	1700	115,92,211,108	5783,5723,8009,8615	144,162,125,128	6380,6613,6375,5885	244	149	0.057159584534234	0.206094538370821	0.012,0.01,0.016,0.008	0.014,0.015,0.012,0.013	-0.002
1701	"ENSMUSG00000019214"	"Chtf18"	chr17	-	25722843	25723313	25722843	25722942	25723219	25723313	1701	0,2,4,0	1,2,7,3	0,2,3,0	1,4,6,0	426	149	0.704830627058427	0.852703778659549	0.0,0.259,0.167,0.0	0.0,0.149,0.149,NA	0.007
1702	"ENSMUSG00000016344"	"Ppdpf"	chr2	+	181187549	181187886	181187549	181187736	181187808	181187886	1702	169,198,194,228	191,252,246,326	178,266,229,164	222,290,257,230	221	149	0.306488371706933	0.525256596449751	0.374,0.346,0.347,0.32	0.351,0.382,0.375,0.325	-0.012
1703	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	51987402	51989938	51987402	51987600	51988701	51989938	1703	1,7,13,5	13,15,35,11	15,13,21,9	15,27,20,28	1250	149	0.0847720368113432	0.261939715031804	0.009,0.053,0.042,0.051	0.107,0.054,0.111,0.037	-0.038
1704	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004878	52005035	52004878	52004899	52004988	52005035	1704	26,49,66,32	2,9,6,5	57,71,48,56	1,2,7,3	238	149	0.0579478817530269	0.206720916573304	0.891,0.773,0.873,0.8	0.973,0.957,0.811,0.921	-0.081
1705	"ENSMUSG00000021773"	"Comtd1"	chr14	-	21847872	21848120	21847872	21847927	21848001	21848120	1705	8,4,6,15	47,49,69,61	9,15,15,10	45,57,84,67	223	149	0.19375264162296	0.407300444773962	0.102,0.052,0.055,0.141	0.118,0.15,0.107,0.091	-0.029
1706	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194519	193194849	193194519	193194549	193194824	193194849	1706	0,0,1,0	4,7,6,1	0,0,2,0	1,9,8,1	424	149	0.675305627693795	0.836510739479056	0.0,0.0,0.055,0.0	0.0,0.0,0.081,0.0	-0.007
1707	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136	1707	0,0,1,0	4,5,1,1	0,2,0,0	1,7,3,1	372	149	0.5288585621187	0.715685029753059	0.0,0.0,0.286,0.0	0.0,0.103,0.0,0.0	0.046
1708	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193194849	193195274	193195422	1708	2,1,1,0	0,0,0,0	0,3,1,1	0,0,1,0	574	149	0.115232078754195	0.307073876132854	1.0,1.0,1.0,NA	NA,1.0,0.206,1.0	0.265
1709	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193195136	193195274	193195422	1709	2,1,0,0	2,2,6,7	0,1,1,1	1,7,5,1	287	149	0.715198178791792	0.85798509434563	0.342,0.206,0.0,0.0	0.0,0.069,0.094,0.342	0.011
1710	"ENSMUSG00000024130"	"Abca3"	chr17	+	24366085	24366933	24366085	24366213	24366767	24366933	1710	11,10,24,16	193,201,324,257	28,41,6,14	280,241,215,231	703	149	0.547715917249812	0.734252927566875	0.012,0.01,0.015,0.013	0.021,0.035,0.006,0.013	-0.006
1712	"ENSMUSG00000040938"	"Slc16a11"	chr11	+	70215283	70216413	70215283	70216051	70216136	70216413	1712	26,21,38,9	14,20,30,9	26,45,34,28	20,27,30,13	234	149	0.419585144251155	0.625052513552185	0.542,0.401,0.446,0.389	0.453,0.515,0.419,0.578	-0.047
1713	"ENSMUSG00000037933"	"Bicd2"	chr13	+	49341548	49341910	49341548	49341641	49341745	49341910	1713	34,58,43,39	1,0,0,0	44,62,49,41	0,1,0,0	253	149	0.939703292162437	0.999202115572178	0.952,1.0,1.0,1.0	1.0,0.973,1.0,1.0	-0.005
1714	"ENSMUSG00000037933"	"Bicd2"	chr13	+	49383042	49387025	49383042	49383253	49384970	49387025	1714	1073,1144,1654,1209	39,39,37,36	1286,1573,1363,1388	23,34,21,50	1866	149	0.109642104352036	0.301489837099541	0.687,0.701,0.781,0.728	0.817,0.787,0.838,0.689	-0.058
1715	"ENSMUSG00000003863"	"Ppfia3"	chr7	-	45340574	45340986	45340574	45340746	45340917	45340986	1715	16,46,58,43	415,415,733,660	25,61,36,26	638,633,519,599	320	149	0.130349407963179	0.325095493138653	0.018,0.049,0.036,0.029	0.018,0.043,0.031,0.02	0.005
1716	"ENSMUSG00000093674"	"Rpl41"	chr10	-	128548657	128548971	128548657	128548680	128548948	128548971	1716	145,147,543,189	1524,1475,2202,2405	235,245,217,148	1566,2104,1947,1468	417	149	0.951556029194121	0.999202115572178	0.033,0.034,0.081,0.027	0.051,0.04,0.038,0.035	0.003
1717	"ENSMUSG00000038235"	"F11r"	chr1	+	171460362	171460645	171460362	171460431	171460537	171460645	1717	0,0,0,1	50,63,67,71	0,1,0,0	54,57,51,44	255	149	0.889009143775399	0.977154526302705	0.0,0.0,0.0,0.008	0.0,0.01,0.0,0.0	-0.001
1718	"ENSMUSG00000074063"	"Osgin1"	chr8	+	119442432	119443107	119442432	119442569	119442915	119443107	1718	1,0,0,0	0,1,2,1	0,0,0,0	0,1,2,1	495	149	0.999202115572178	0.999202115572178	1.0,0.0,0.0,0.0	NA,0.0,0.0,0.0	0.25
1720	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10206423	10207300	10206423	10206533	10207163	10207300	1720	67,83,98,70	372,333,547,457	107,130,86,82	382,468,452,265	779	149	0.0236716528385029	0.121421423242777	0.033,0.046,0.033,0.028	0.051,0.05,0.035,0.056	-0.013
1721	"ENSMUSG00000047534"	"Mis18bp1"	chr12	-	65152687	65153893	65152687	65152830	65153805	65153893	1721	10,12,25,15	6,3,5,9	13,20,29,17	3,3,0,3	1124	149	0.0205069454158151	0.11195674528922	0.181,0.347,0.399,0.181	0.365,0.469,1.0,0.429	-0.289
1722	"ENSMUSG00000027752"	"Exosc8"	chr3	-	54731074	54732745	54731074	54731171	54732699	54732745	1722	151,188,326,146	0,0,0,0	204,258,253,256	0,0,4,0	1677	149	0.330980224554651	0.544297550713011	1.0,1.0,1.0,1.0	1.0,1.0,0.849,1.0	0.038
1723	"ENSMUSG00000027752"	"Exosc8"	chr3	-	54734102	54734332	54734102	54734166	54734295	54734332	1723	10,10,23,13	61,77,80,86	15,18,9,14	70,107,70,81	278	149	0.76888749567446	0.897806723238106	0.081,0.065,0.134,0.075	0.103,0.083,0.064,0.085	0.005
1724	"ENSMUSG00000052752"	"Traf7"	chr17	-	24509955	24510572	24509955	24510075	24510455	24510572	1724	110,132,189,110	2,0,2,2	205,236,232,166	2,1,0,6	529	149	0.678844406508816	0.837683511166717	0.939,1.0,0.964,0.939	0.967,0.985,1.0,0.886	0.001
1725	"ENSMUSG00000034761"	"Map4k5"	chr12	-	69807197	69809282	69807197	69807253	69809211	69809282	1725	137,158,289,152	86,124,202,165	188,211,211,174	146,171,154,149	2107	149	0.937479734587378	0.999202115572178	0.101,0.083,0.092,0.061	0.083,0.08,0.088,0.076	0.003
1727	"ENSMUSG00000006763"	"Saal1"	chr7	-	46699635	46701961	46699635	46699718	46701780	46701961	1727	135,153,239,121	40,38,47,41	211,273,194,262	37,45,45,38	2211	149	0.0108001835437852	0.0761903857270665	0.185,0.213,0.255,0.166	0.278,0.29,0.225,0.317	-0.073
1728	"ENSMUSG00000024410"	"3110002H16Rik"	chr18	+	12183978	12184262	12183978	12184023	12184208	12184262	1728	3,13,17,4	75,73,120,102	12,27,17,8	99,125,97,84	334	149	0.0530824467271382	0.196687483370952	0.018,0.074,0.059,0.017	0.051,0.088,0.073,0.041	-0.021
1730	"ENSMUSG00000024410"	"3110002H16Rik"	chr18	+	12188819	12189081	12188819	12188924	12189012	12189081	1730	20,15,44,15	91,113,138,84	27,30,42,37	116,154,118,116	237	149	0.108253591241774	0.301351954006575	0.121,0.077,0.167,0.101	0.128,0.109,0.183,0.167	-0.03
1731	"ENSMUSG00000027677"	"Ttc14"	chr3	+	33800190	33800674	33800190	33800436	33800581	33800674	1731	4,1,5,1	2,1,2,0	11,7,10,7	2,7,5,6	294	149	0.649274514007157	0.81846194941637	0.503,0.336,0.559,1.0	0.736,0.336,0.503,0.372	0.113
1732	"ENSMUSG00000045648"	"Vwc2l"	chr1	+	70728698	70729168	70728698	70728878	70729019	70729168	1732	75,116,170,138	1,2,10,2	114,107,118,115	3,3,1,1	290	149	0.440196117320169	0.641401638756213	0.975,0.968,0.897,0.973	0.951,0.948,0.984,0.983	-0.013
1733	"ENSMUSG00000026047"	"Kdelc1"	chr1	-	44112644	44113175	44112644	44112882	44113002	44113175	1733	27,33,53,19	28,32,47,27	46,50,75,42	30,40,43,33	269	149	0.012413611835638	0.0835878369287869	0.348,0.364,0.384,0.28	0.459,0.409,0.491,0.413	-0.099
1735	"ENSMUSG00000029650"	"Slc46a3"	chr5	-	147894480	147894815	147894480	147894596	147894708	147894815	1735	23,19,50,44	5,1,8,4	31,42,34,23	0,2,6,3	261	149	0.238095063357184	0.454822966430756	0.724,0.916,0.781,0.863	1.0,0.923,0.764,0.814	-0.054
1736	"ENSMUSG00000026213"	"Stk11ip"	chr1	+	75527057	75527466	75527057	75527184	75527362	75527466	1736	10,11,39,9	29,47,75,68	22,38,35,21	62,85,63,60	327	149	0.150377999831956	0.351864764909034	0.136,0.096,0.192,0.057	0.139,0.169,0.202,0.138	-0.042
1737	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158357197	158360599	158357197	158357263	158359181	158360599	1737	269,205,443,195	18,11,22,15	302,412,276,325	11,24,32,20	2067	149	0.798254299149002	0.919973411891858	0.519,0.573,0.592,0.484	0.664,0.553,0.383,0.539	0.007
1738	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359331	158360458	158360599	1738	117,104,218,144	1,0,2,0	196,186,194,183	0,0,0,0	1276	149	0.0305125831581701	0.140223647813181	0.932,1.0,0.927,1.0	1.0,1.0,1.0,1.0	-0.035
1739	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360458	158360599	1739	101,82,193,121	3,0,0,1	181,152,173,159	1,3,8,1	1175	149	0.284980780850597	0.502276314594563	0.81,1.0,1.0,0.939	0.958,0.865,0.733,0.953	0.06
1740	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359331	158360463	158360599	1740	118,104,220,145	1,3,4,1	196,186,197,183	6,3,4,3	1281	149	0.341203604783612	0.550629227921741	0.932,0.801,0.865,0.944	0.792,0.878,0.851,0.876	0.036
1741	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360526	158360599	1741	108,90,209,132	2,2,1,5	194,169,198,178	3,1,0,0	1243	149	0.0362020905242594	0.156568276853326	0.866,0.844,0.962,0.76	0.886,0.953,1.0,1.0	-0.102
1742	"ENSMUSG00000003345"	"Csnk1g2"	chr10	+	80638009	80638309	80638009	80638079	80638160	80638309	1742	60,57,116,87	445,420,581,605	61,98,88,61	427,468,438,433	230	149	0.273406932451405	0.493076512973451	0.08,0.081,0.115,0.085	0.085,0.119,0.115,0.084	-0.01
1743	"ENSMUSG00000039354"	"Smarcal1"	chr1	+	72611294	72613024	72611294	72611435	72612808	72613024	1743	61,63,81,54	110,109,146,122	107,101,148,103	124,122,122,89	1522	149	0.00118730860916738	0.029858612800913	0.051,0.054,0.052,0.042	0.078,0.075,0.106,0.102	-0.04
1744	"ENSMUSG00000040040"	"Ift88"	chr14	+	57479896	57481511	57479896	57480005	57481395	57481511	1744	192,178,266,156	0,0,0,0	246,302,271,237	0,1,9,1	1539	149	0.0015250943931423	0.0323996858887967	1.0,1.0,1.0,1.0	1.0,0.967,0.745,0.958	0.083
1745	"ENSMUSG00000038619"	"Ensa"	chr3	+	95628540	95632102	95628540	95628707	95631431	95632102	1745	5977,7122,9223,8560	917,920,1535,1115	8185,9455,7658,7583	993,1304,1073,1031	2873	149	0.221061674201894	0.435351980170526	0.253,0.286,0.238,0.285	0.299,0.273,0.27,0.276	-0.014
1746	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126477	45126794	45126477	45126537	45126708	45126794	1746	43,45,88,195	2341,2472,3173,3884	58,117,80,62	2599,3077,2821,2259	320	149	0.72102404506035	0.862687800169124	0.008,0.008,0.013,0.023	0.01,0.017,0.013,0.013	-0.0
1748	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127092	45127208	45127274	1748	41,44,66,40	3094,3070,4114,4848	58,97,116,55	3045,3729,3886,2675	265	149	0.000501851226156758	0.0218136897855734	0.007,0.008,0.009,0.005	0.011,0.014,0.017,0.011	-0.006
1749	"ENSMUSG00000038990"	"Cables2"	chr2	-	180261076	180263155	180261076	180261180	180263077	180263155	1749	213,293,414,273	0,16,8,5	375,503,311,422	4,4,6,3	2046	149	0.263472910411761	0.484678302844352	1.0,0.571,0.79,0.799	0.872,0.902,0.791,0.911	-0.079
1750	"ENSMUSG00000021203"	"Otub2"	chr12	+	103402816	103403428	103402816	103402901	103403233	103403428	1750	26,33,52,37	85,81,107,122	67,50,57,55	81,128,104,72	481	149	0.0287066602963261	0.135595285851864	0.087,0.112,0.131,0.086	0.204,0.108,0.145,0.191	-0.058
1751	"ENSMUSG00000053291"	"Rab4b"	chr7	-	27175778	27176238	27175778	27175893	27176157	27176238	1751	55,44,98,56	274,303,345,359	84,101,91,92	317,390,356,295	413	149	0.00396600233004352	0.0489621014927191	0.068,0.05,0.093,0.053	0.087,0.085,0.084,0.101	-0.023
1752	"ENSMUSG00000034187"	"Nsf"	chr11	-	103913315	103913908	103913315	103913391	103913800	103913908	1752	9,44,18,6	1835,2144,2888,2580	7,8,11,12	2129,2458,2240,2207	558	149	0.149013933445112	0.35086690154734	0.001,0.005,0.002,0.001	0.001,0.001,0.001,0.001	0.001
1753	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116816312	116816507	116816312	116816354	116816435	116816507	1753	1,3,8,6	1,4,7,8	7,5,0,7	4,2,4,6	230	149	0.521320715274234	0.709372275894198	0.393,0.327,0.425,0.327	0.531,0.618,0.0,0.43	-0.027
1754	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116817668	116818282	116817668	116817805	116818240	116818282	1754	7,4,15,2	0,2,0,0	2,12,8,15	0,0,0,0	584	149	0.3445115426996	0.553992510344649	1.0,0.338,1.0,1.0	1.0,1.0,1.0,1.0	-0.165
1755	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116817887	116818282	116817887	116818037	116818240	116818282	1755	5,4,11,2	1,1,3,1	1,10,2,13	4,2,3,4	352	149	0.222087241209573	0.436776934920493	0.679,0.629,0.608,0.458	0.096,0.679,0.22,0.579	0.2
1756	"ENSMUSG00000040856"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460045	109463336	1756	42,63,53,31	4,0,1,1	65,20,40,51	7,0,2,0	302	149	0.84550095061654	0.949652480850472	0.838,1.0,0.963,0.939	0.821,1.0,0.908,1.0	0.003
1757	"ENSMUSG00000040856"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460117	109463336	1757	54,81,72,47	3,4,1,0	89,23,51,67	1,1,4,8	374	149	0.380191574970936	0.587416647421681	0.878,0.89,0.966,1.0	0.973,0.902,0.836,0.769	0.064
1758	"ENSMUSG00000027330"	"Cdc25b"	chr2	+	131192556	131193148	131192556	131192688	131193067	131193148	1758	20,9,31,13	27,23,54,37	21,32,27,17	34,53,45,39	528	149	0.644917520529174	0.816001778715332	0.173,0.099,0.139,0.09	0.148,0.146,0.145,0.11	-0.012
1760	"ENSMUSG00000025153"	"Fasn"	chr11	-	120808074	120808600	120808074	120808326	120808501	120808600	1760	19,19,47,29	374,419,624,618	21,36,25,24	489,598,469,490	324	149	0.708870883252703	0.855305783613657	0.023,0.02,0.033,0.021	0.019,0.027,0.024,0.022	0.001
1761	"ENSMUSG00000004110"	"Cacna1e"	chr1	-	154486497	154488133	154486497	154486707	154488043	154488133	1761	8,19,13,8	63,70,61,53	15,33,19,6	59,61,72,71	1485	149	0.402673059746483	0.607926642730099	0.013,0.027,0.021,0.015	0.025,0.051,0.026,0.008	-0.008
1762	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840409	116840545	1762	38,67,139,40	3,1,6,0	98,121,94,103	4,4,4,2	632	149	0.999202115572178	0.999202115572178	0.749,0.94,0.845,1.0	0.852,0.877,0.847,0.924	0.008
1763	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840409	116840545	1763	38,66,139,40	4,4,15,7	97,121,94,102	5,14,8,7	627	149	0.264125626773718	0.484678302844352	0.693,0.797,0.688,0.576	0.822,0.673,0.736,0.776	-0.063
1764	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840447	116840545	1764	73,94,223,96	2,3,1,5	151,171,140,140	2,3,2,1	670	149	0.318661143692896	0.534909558881277	0.89,0.875,0.98,0.81	0.944,0.927,0.94,0.969	-0.056
1765	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840447	116840545	1765	73,93,223,96	0,3,0,1	150,171,140,139	2,0,0,2	665	149	0.999202115572178	0.999202115572178	1.0,0.874,1.0,0.956	0.944,1.0,1.0,0.94	-0.013
1766	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45817262	45818264	45817262	45817443	45818169	45818264	1766	72,63,106,73	70,112,159,128	134,114,93,86	121,129,137,137	875	149	0.113010507625565	0.305713683975134	0.149,0.087,0.102,0.089	0.159,0.131,0.104,0.097	-0.016
1767	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45818821	45819658	45818821	45818917	45819488	45819658	1767	38,30,58,36	99,106,145,144	70,54,89,67	107,147,134,148	720	149	0.00494745269919261	0.0535349861793113	0.074,0.055,0.076,0.049	0.119,0.071,0.121,0.086	-0.036
1768	"ENSMUSG00000010608"	"Rbm25"	chr12	+	83660594	83664259	83660594	83660678	83663978	83664259	1768	1346,2057,3195,1326	153,157,203,219	2571,3417,2772,2502	135,184,205,154	3449	149	0.00493253127594762	0.0535349861793113	0.275,0.361,0.405,0.207	0.451,0.445,0.369,0.412	-0.107
1769	"ENSMUSG00000052749"	"Trim30b"	chr7	-	104362706	104363797	104362706	104362937	104363701	104363797	1769	0,0,6,0	0,0,0,0	2,2,0,0	0,0,0,1	913	149	NA	NA	NA,NA,1.0,NA	1.0,1.0,NA,0.0	0.333
1770	"ENSMUSG00000031388"	"Naa10"	chrX	-	73919501	73919869	73919501	73919540	73919753	73919869	1770	21,46,53,37	2,15,16,18	67,47,53,35	6,8,7,8	362	149	0.00738596527944835	0.0643082604327155	0.812,0.558,0.577,0.458	0.821,0.707,0.757,0.643	-0.131
1771	"ENSMUSG00000031388"	"Naa10"	chrX	-	73919501	73919869	73919501	73919546	73919753	73919869	1771	18,39,44,29	220,254,298,351	62,44,42,32	232,338,228,242	356	149	0.0711466663018077	0.23422344930389	0.033,0.06,0.058,0.033	0.101,0.052,0.072,0.052	-0.023
1772	"ENSMUSG00000036966"	"Spryd3"	chr15	-	102130277	102130790	102130277	102130413	102130665	102130790	1772	3,4,11,3	568,463,723,925	4,9,4,9	630,697,741,505	401	149	0.453198969723964	0.653684759304453	0.002,0.003,0.006,0.001	0.002,0.005,0.002,0.007	-0.001
1773	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76347258	76347594	76347258	76347387	76347481	76347594	1773	15,23,28,24	151,124,173,171	37,19,16,26	160,140,173,147	243	149	0.782254212236844	0.908110784182734	0.057,0.102,0.09,0.079	0.124,0.077,0.054,0.098	-0.006
1774	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76347258	76347817	76347258	76347594	76347663	76347817	1774	39,45,62,27	123,144,189,180	88,57,63,57	182,143,164,151	218	149	0.00681987888227176	0.0621570169270137	0.178,0.176,0.183,0.093	0.248,0.214,0.208,0.205	-0.061
1775	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76348085	76348435	76348085	76348222	76348300	76348435	1775	11,10,18,11	2,9,6,2	29,31,33,15	7,6,1,4	227	149	0.0875972818087655	0.267319345384952	0.783,0.422,0.663,0.783	0.731,0.772,0.956,0.711	-0.13
1776	"ENSMUSG00000022552"	"Sharpin"	chr15	-	76348085	76348435	76348085	76348227	76348300	76348435	1776	11,9,18,10	110,135,152,110	28,31,31,15	140,126,138,137	222	149	0.00904430857628857	0.0703849343644692	0.063,0.043,0.074,0.058	0.118,0.142,0.131,0.068	-0.055
1777	"ENSMUSG00000028845"	"Tekt2"	chr4	-	126324229	126324719	126324229	126324435	126324593	126324719	1777	16,13,8,8	6,4,7,5	34,16,18,25	13,3,4,7	307	149	0.063948549089071	0.218375784532335	0.564,0.612,0.357,0.437	0.559,0.721,0.686,0.634	-0.158
1779	"ENSMUSG00000024914"	"Drap1"	chr19	-	5423330	5423653	5423330	5423419	5423559	5423653	1779	8,13,14,22	625,576,798,825	6,11,16,5	618,753,789,539	289	149	0.0843205924824647	0.261685614503317	0.007,0.012,0.009,0.014	0.005,0.007,0.01,0.005	0.004
1780	"ENSMUSG00000024914"	"Drap1"	chr19	-	5424181	5424433	5424181	5424275	5424360	5424433	1780	7,2,16,15	556,537,698,763	12,37,31,12	525,624,597,523	234	149	0.0172699800825644	0.100194309206671	0.008,0.002,0.014,0.012	0.014,0.036,0.032,0.014	-0.015
1781	"ENSMUSG00000033918"	"Parl"	chr16	-	20285764	20287069	20285764	20285835	20286919	20287069	1781	77,65,132,89	112,131,165,188	143,144,121,130	126,146,128,119	1233	149	0.000208624495665055	0.0160268475650927	0.077,0.057,0.088,0.054	0.121,0.106,0.103,0.117	-0.043
1782	"ENSMUSG00000034708"	"Grn"	chr11	+	102434702	102435156	102434702	102434826	102435058	102435156	1782	11,8,26,10	308,322,480,507	21,25,23,14	337,411,373,337	381	149	0.016941394229411	0.0998144421910041	0.014,0.01,0.021,0.008	0.024,0.023,0.024,0.016	-0.009
1783	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72442569	72442853	72442569	72442644	72442745	72442853	1783	6,3,5,3	112,127,228,169	5,2,3,0	155,189,187,152	250	149	0.0987622619657436	0.285971943408093	0.031,0.014,0.013,0.01	0.019,0.006,0.009,0.0	0.008
1784	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72445893	72446257	72445893	72446061	72446157	72446257	1784	4,8,28,10	109,93,171,119	12,24,17,20	137,152,142,113	245	149	0.145408604588843	0.34582291599238	0.022,0.05,0.091,0.049	0.051,0.088,0.068,0.097	-0.023
1785	"ENSMUSG00000040463"	"Mybbp1a"	chr11	+	72447552	72447882	72447552	72447639	72447729	72447882	1785	1,1,9,2	123,110,195,176	5,3,6,10	133,162,134,158	239	149	0.0669037418433914	0.224611326139247	0.005,0.006,0.028,0.007	0.023,0.011,0.027,0.038	-0.013
1786	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105565532	105565951	105565532	105565647	105565945	105565951	1786	181,278,353,323	1367,1345,1945,1915	262,303,333,243	1506,1736,1623,1559	447	149	0.666258528189692	0.830453493604041	0.042,0.064,0.057,0.053	0.055,0.055,0.064,0.049	-0.002
1787	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105567253	105567484	105567253	105567339	105567427	105567484	1787	28,24,31,29	1942,1973,3060,3058	22,30,21,15	1995,2380,2256,2274	237	149	0.338680906598064	0.548847032342741	0.009,0.008,0.006,0.006	0.007,0.008,0.006,0.004	0.001
1788	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4106711	4107975	4106711	4106962	4107785	4107975	1788	412,575,904,416	340,356,556,495	816,866,913,892	469,492,447,461	972	149	0.000863519014471792	0.0247786288956261	0.157,0.198,0.2,0.114	0.211,0.212,0.238,0.229	-0.055
1789	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4111581	4112014	4111581	4111698	4111865	4112014	1789	56,55,118,45	395,387,589,465	108,119,120,133	512,536,493,506	316	149	0.000388884483186414	0.0182105216609362	0.063,0.063,0.086,0.044	0.09,0.095,0.103,0.11	-0.035
1793	"ENSMUSG00000036270"	"Edc4"	chr8	+	105887781	105888045	105887781	105887854	105887953	105888045	1793	23,40,56,20	129,113,243,143	57,49,59,43	143,147,157,154	248	149	0.00687136185637538	0.0622087293397184	0.097,0.175,0.122,0.078	0.193,0.167,0.184,0.144	-0.054
1794	"ENSMUSG00000034675"	"Dbn1"	chr13	-	55476145	55476773	55476145	55476316	55476635	55476773	1794	293,332,656,271	646,668,1026,888	473,640,455,420	745,923,880,823	468	149	0.11688994103225	0.307628953336814	0.126,0.137,0.169,0.089	0.168,0.181,0.141,0.14	-0.027
1795	"ENSMUSG00000053931"	"Cnn3"	chr3	+	121449948	121450358	121449948	121450070	121450291	121450358	1795	3,12,20,7	404,374,586,525	12,6,5,7	394,480,423,396	370	149	0.555924095990694	0.740121190258355	0.003,0.013,0.014,0.005	0.012,0.005,0.005,0.007	0.001
1796	"ENSMUSG00000058070"	"Eml1"	chr12	+	108537333	108539564	108537333	108537464	108538102	108539564	1796	42,45,65,39	134,202,284,218	39,88,54,57	259,268,274,291	787	149	0.641358056996971	0.813605083047069	0.056,0.04,0.042,0.033	0.028,0.059,0.036,0.036	0.003
1797	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935120	70935182	1797	17,13,50,19	0,0,0,0	31,27,28,19	1,0,0,0	675	149	0.116175412641674	0.307073876132854	1.0,1.0,1.0,1.0	0.872,1.0,1.0,1.0	0.032
