ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2111	"ENSMUSG00000028312"	"Smc2"	chr4	+	52439242	52439410	52439242	52439334	52442252	52442402
2113	"ENSMUSG00000074643"	"Cpne1"	chr2	-	156078146	156078421	156078331	156078421	156077928	156078015
2115	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136104515	136105739	136104515	136104653	136107070	136107191
2122	"ENSMUSG00000007207"	"Stx1a"	chr5	+	135045596	135045858	135045596	135045734	135048710	135048830
2130	"ENSMUSG00000059689"	"Zfp637"	chr6	+	117843252	117843396	117843252	117843392	117844982	117845956
2131	"ENSMUSG00000059689"	"Zfp637"	chr6	+	117843252	117843606	117843252	117843392	117844982	117845956
2132	"ENSMUSG00000059689"	"Zfp637"	chr6	+	117843252	117843606	117843252	117843396	117844982	117845956
2135	"ENSMUSG00000027333"	"Smox"	chr2	+	131520411	131521171	131520411	131520646	131522058	131522219
2145	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56703313	56703409	56703317	56703409	56703005	56703033
2146	"ENSMUSG00000030822"	"Prr14"	chr7	+	127473594	127473986	127473594	127473716	127474378	127474422
2149	"ENSMUSG00000073792"	"Alg6"	chr4	+	99750728	99752885	99750728	99750799	99752992	99753191
2155	"ENSMUSG00000003452"	"Bicd1"	chr6	+	149518905	149519223	149518905	149519113	149520380	149520436
2156	"ENSMUSG00000003452"	"Bicd1"	chr6	+	149518905	149519223	149518905	149519113	149550349	149550425
2159	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34061827	34062031
2160	"ENSMUSG00000034171"	"Faah"	chr4	-	116004713	116005206	116004999	116005206	116004354	116004479
2162	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116710100	116710284	116710100	116710280	116711285	116711378
2163	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116710100	116710284	116710100	116710280	116711310	116711378
2164	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116710100	116710284	116710100	116710280	116714015	116714149
2180	"ENSMUSG00000028861"	"Mrps15"	chr4	+	126051324	126051965	126051324	126051409	126053499	126053558
2181	"ENSMUSG00000028861"	"Mrps15"	chr4	+	126051324	126051965	126051324	126051409	126054960	126055152
2189	"ENSMUSG00000040928"	"S100pbp"	chr4	-	129180188	129181840	129181741	129181840	129178240	129178332
2195	"ENSMUSG00000028797"	"Tmem234"	chr4	+	129601406	129601625	129601406	129601533	129602221	129602261
2202	"ENSMUSG00000000804"	"Usp32"	chr11	-	85036479	85036639	85036521	85036639	85032068	85032223
2206	"ENSMUSG00000012126"	"Ubxn11"	chr4	+	134109559	134109658	134109559	134109645	134116030	134116157
2213	"ENSMUSG00000036438"	"Calm2"	chr17	-	87435603	87435934	87435790	87435934	87435075	87435211
2214	"ENSMUSG00000040860"	"Crocc"	chr4	-	141019707	141020489	141020273	141020489	141019162	141019312
2215	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139976474	139976673	139976478	139976673	139975861	139975958
2216	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139976474	139976673	139976478	139976673	139976053	139976128
2217	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139978033	139978723	139978546	139978723	139977071	139977222
2225	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617635
2227	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618737	148618791	148617565	148617705
2228	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618673	148618791	148618737	148618791	148617565	148617705
2232	"ENSMUSG00000045031"	"Cetn4"	chr3	-	37310292	37312446	37312356	37312446	37308621	37309181
2233	"ENSMUSG00000045031"	"Cetn4"	chr3	-	37310292	37312446	37312356	37312446	37309936	37310065
2240	"ENSMUSG00000042042"	"Csgalnact2"	chr6	-	118124311	118126338	118126121	118126338	118120944	118121123
2246	"ENSMUSG00000029071"	"Dvl1"	chr4	+	155853636	155854086	155853636	155853758	155854329	155854468
2249	"ENSMUSG00000029033"	"Acap3"	chr4	+	155903310	155903858	155903310	155903513	155904827	155904926
2251	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89212682	89212946	89212876	89212946	89210583	89210676
2253	"ENSMUSG00000041936"	"Agrn"	chr4	-	156173002	156173680	156173542	156173680	156172767	156172882
2256	"ENSMUSG00000054099"	"Slc25a40"	chr5	+	8440720	8442571	8440720	8440788	8443611	8443785
2258	"ENSMUSG00000061601"	"Pclo"	chr5	+	14674954	14682387	14674954	14680013	14712416	14714598
2265	"ENSMUSG00000006638"	"Abhd1"	chr5	+	30953342	30953991	30953342	30953525	30954090	30954265
2269	"ENSMUSG00000029148"	"Nrbp1"	chr5	+	31244165	31244559	31244165	31244288	31244876	31244966
2275	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4011101	4011428	4011345	4011428	4009825	4010009
2277	"ENSMUSG00000024457"	"Trim26"	chr17	+	36837183	36837283	36837183	36837264	36837496	36837572
2280	"ENSMUSG00000029122"	"Evc"	chr5	-	37300734	37300923	37300811	37300923	37297126	37297236
2285	"ENSMUSG00000015880"	"Ncapg"	chr5	+	45691601	45693338	45691601	45691826	45693751	45693926
2288	"ENSMUSG00000039178"	"Tbc1d19"	chr5	+	53830454	53830500	53830454	53830498	53831366	53831488
2294	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	138216626	138216799	138216626	138216740	138222088	138222188
2300	"ENSMUSG00000015095"	"Fbxw5"	chr2	+	25503436	25503866	25503436	25503641	25504416	25504629
2304	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202434	28202598
2305	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28203085	28203250
2322	"ENSMUSG00000057335"	"Cep170"	chr1	-	176769232	176769870	176769712	176769870	176758396	176758517
2323	"ENSMUSG00000057335"	"Cep170"	chr1	-	176769232	176769870	176769712	176769870	176761350	176761500
2327	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100363376	100363947	100363827	100363947	100361648	100362230
2328	"ENSMUSG00000035325"	"Sec31a"	chr5	-	100373379	100373715	100373424	100373715	100368293	100368352
2334	"ENSMUSG00000029290"	"Zfp326"	chr5	+	105886316	105888839	105886316	105886428	105891117	105891316
2335	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106695136	106695699	106695642	106695699	106666784	106666845
2336	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106695136	106695699	106695642	106695699	106679679	106679743
2337	"ENSMUSG00000049606"	"Zfp644"	chr5	-	106696233	106696564	106696531	106696564	106679679	106679743
2339	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108069161	108069523	108069161	108069363	108073306	108073454
2340	"ENSMUSG00000029267"	"Mtf2"	chr5	+	108069161	108069523	108069161	108069363	108080824	108081023
2346	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55910578	55910681	55910578	55910669	55917353	55917479
2348	"ENSMUSG00000004815"	"Dgkq"	chr5	-	108650489	108650968	108650816	108650968	108649824	108650379
2350	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96566015	96568487	96568363	96568487	96560697	96560781
2351	"ENSMUSG00000003549"	"Ercc1"	chr7	+	19355100	19355179	19355100	19355172	19355292	19355361
2353	"ENSMUSG00000097767"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112220924	112221874
2354	"ENSMUSG00000097767"	"Miat"	chr5	-	112224207	112224356	112224308	112224356	112221659	112221855
2355	"ENSMUSG00000097767"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112224207	112224356
2356	"ENSMUSG00000097767"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112228054	112228178
2357	"ENSMUSG00000097767"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112228054	112228214
2362	"ENSMUSG00000011884"	"Gltp"	chr5	-	114676264	114676398	114676335	114676398	114674053	114674185
2382	"ENSMUSG00000105340"	"Mapkapk5"	chr5	-	121537107	121537220	121537111	121537220	121535853	121535939
2384	"ENSMUSG00000059327"	"Eda"	chrX	+	100395018	100395143	100395018	100395107	100395674	100395830
2387	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122791607	122791934	122791826	122791934	122788301	122788464
2397	"ENSMUSG00000029482"	"Aacs"	chr5	+	125512624	125512738	125512624	125512737	125513101	125513227
2403	"ENSMUSG00000029673"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131460126	131460156
2404	"ENSMUSG00000029673"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131461281	131461353
2405	"ENSMUSG00000029673"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131466031	131466127
2409	"ENSMUSG00000040532"	"Abhd11"	chr5	+	135010886	135011665	135010886	135011060	135011886	135012170
2412	"ENSMUSG00000039737"	"Prkrip1"	chr5	-	136197779	136197858	136197849	136197858	136189551	136189619
2420	"ENSMUSG00000029713"	"Gnb2"	chr5	-	137529845	137530290	137530183	137530290	137529602	137529765
2426	"ENSMUSG00000039623"	"Ap5z1"	chr5	+	142470393	142472384	142470393	142470556	142473907	142474050
2431	"ENSMUSG00000057280"	"Musk"	chr4	+	58344151	58344318	58344151	58344311	58353943	58354207
2433	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29184678	29185090	29184994	29185090	29182236	29182329
2434	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29184963	29185090	29184994	29185090	29182236	29182329
2437	"ENSMUSG00000020831"	"0610010K14Rik"	chr11	-	70235996	70236211	70236023	70236211	70235207	70235464
2438	"ENSMUSG00000020831"	"0610010K14Rik"	chr11	-	70235996	70236211	70236023	70236211	70235735	70235800
2440	"ENSMUSG00000027366"	"Sppl2a"	chr2	-	126919638	126920414	126920317	126920414	126917799	126917881
2443	"ENSMUSG00000041147"	"Brca2"	chr5	+	150531683	150532402	150531683	150531733	150534592	150534642
2446	"ENSMUSG00000032815"	"Fanca"	chr8	-	123313020	123313373	123313239	123313373	123312583	123312657
2450	"ENSMUSG00000020288"	"Ahsa2"	chr11	-	23496690	23496881	23496765	23496881	23492217	23492306
2454	"ENSMUSG00000039629"	"Strip2"	chr6	+	29931119	29931829	29931119	29931355	29932202	29932266
2457	"ENSMUSG00000018999"	"Slc35b4"	chr6	-	34163588	34166423	34166373	34166423	34163328	34163389
2467	"ENSMUSG00000029823"	"Luc7l2"	chr6	+	38554979	38557380	38554979	38555063	38557851	38557918
2468	"ENSMUSG00000029823"	"Luc7l2"	chr6	+	38554979	38557380	38554979	38555063	38559203	38559304
2470	"ENSMUSG00000029916"	"Agk"	chr6	+	40352352	40354807	40352352	40352432	40355013	40355093
2484	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57737655	57737958	57737655	57737754	57739024	57739438
2485	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57737655	57737958	57737655	57737754	57739071	57739438
2489	"ENSMUSG00000009079"	"Ewsr1"	chr11	-	5082252	5082433	5082283	5082433	5079484	5079519
2495	"ENSMUSG00000068329"	"Htra2"	chr6	-	83053000	83053070	83053037	83053070	83052697	83052726
2496	"ENSMUSG00000068329"	"Htra2"	chr6	-	83053000	83053070	83053037	83053070	83052697	83052803
2497	"ENSMUSG00000034744"	"Nagk"	chr6	+	83796906	83797275	83796906	83796991	83797955	83798097
2499	"ENSMUSG00000030016"	"Zfp638"	chr6	+	83914352	83914489	83914352	83914479	83934948	83935010
2500	"ENSMUSG00000030016"	"Zfp638"	chr6	+	83976201	83977429	83976201	83976350	83978021	83978087
2512	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19091938	19092254	19091938	19092036	19092417	19092632
2513	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19091938	19092254	19091938	19092036	19092546	19092632
2514	"ENSMUSG00000030271"	"Ogg1"	chr6	+	113328364	113328612	113328364	113328479	113329228	113329408
2516	"ENSMUSG00000028973"	"Abcb8"	chr5	+	24406399	24407455	24406399	24406494	24408567	24408818
2518	"ENSMUSG00000045962"	"Wnk1"	chr6	-	119932668	119932761	119932689	119932761	119927124	119927234
2528	"ENSMUSG00000026439"	"Rbbp5"	chr1	+	132484745	132484918	132484745	132484801	132492552	132492662
2529	"ENSMUSG00000026439"	"Rbbp5"	chr1	+	132497929	132498121	132497929	132498007	132503766	132504490
2532	"ENSMUSG00000057666"	"Gapdh"	chr6	-	125165096	125165311	125165284	125165311	125163345	125163436
2546	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124886682	124886946	124886682	124886779	124887757	124887819
2552	"ENSMUSG00000031109"	"Enox2"	chrX	-	49286844	49286904	49286855	49286904	49080616	49080751
2557	"ENSMUSG00000047554"	"Tmem41b"	chr7	-	109985961	109986259	109986209	109986259	109982655	109982773
2559	"ENSMUSG00000008305"	"Tle1"	chr4	-	72169091	72169196	72169121	72169196	72145309	72145420
2561	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592527	21592831	21592726	21592831	21592060	21592218
2562	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592527	21592831	21592736	21592831	21592060	21592218
2563	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592726	21592831	21592736	21592831	21592060	21592218
2569	"ENSMUSG00000029658"	"Wdr95"	chr5	+	149563215	149563308	149563215	149563245	149564357	149564426
2571	"ENSMUSG00000029578"	"Wipi2"	chr5	+	142658191	142659162	142658191	142658288	142659532	142659625
2572	"ENSMUSG00000037541"	"Shank2"	chr7	+	144396350	144396440	144396350	144396431	144398240	144398261
2573	"ENSMUSG00000006024"	"Napa"	chr7	+	16113349	16113560	16113349	16113405	16114120	16114225
2574	"ENSMUSG00000040811"	"Eml2"	chr7	+	19182269	19182440	19182269	19182399	19184789	19184955
2576	"ENSMUSG00000002984"	"Tomm40"	chr7	-	19703065	19703391	19703268	19703391	19702847	19702950
2579	"ENSMUSG00000097145"	"9230114K14Rik"	chr5	+	52192917	52193596	52192917	52192978	52194397	52194507
2588	"ENSMUSG00000007880"	"Arid1a"	chr4	-	133695571	133696156	133695915	133696156	133694662	133694830
2592	"ENSMUSG00000037563"	"Rps16"	chr7	+	28352176	28352410	28352176	28352273	28352493	28352696
2593	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785964	28786016
2622	"ENSMUSG00000003273"	"Car11"	chr7	+	45702832	45703134	45702832	45702928	45703458	45703477
2629	"ENSMUSG00000025326"	"Ube3a"	chr7	+	59247172	59247237	59247172	59247217	59247291	59247541
2633	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85076023	85076284	85076216	85076284	85075822	85075937
2634	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85080060	85080225	85080119	85080225	85079580	85079691
2635	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85080119	85080225	85079580	85079707
2641	"ENSMUSG00000030557"	"Mef2a"	chr7	-	67349848	67349921	67349868	67349921	67295374	67295578
2655	"ENSMUSG00000006423"	"C330007P06Rik"	chrX	-	36856816	36856893	36856851	36856893	36853329	36853419
2656	"ENSMUSG00000006423"	"C330007P06Rik"	chrX	-	36856816	36856893	36856851	36856893	36854282	36854421
2658	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34610871	34611005	34610871	34610926	34611604	34611700
2660	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45983522	45983680
2661	"ENSMUSG00000070436"	"Serpinh1"	chr7	-	99352881	99353230	99353052	99353230	99348802	99349464
2665	"ENSMUSG00000030649"	"Anapc15"	chr7	+	101897732	101897817	101897732	101897787	101897941	101898071
2667	"ENSMUSG00000070425"	"Xntrpc"	chr7	+	102082040	102082441	102082040	102082146	102082972	102083018
2675	"ENSMUSG00000033287"	"Kctd17"	chr15	+	78436900	78437099	78436900	78436994	78437583	78437671
2676	"ENSMUSG00000030890"	"Ilk"	chr7	+	105741373	105741539	105741373	105741483	105741786	105741908
2677	"ENSMUSG00000030890"	"Ilk"	chr7	+	105741373	105741707	105741373	105741483	105741786	105741908
2682	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109519584	109519993	109519584	109519648	109520467	109520642
2686	"ENSMUSG00000030980"	"Knop1"	chr7	-	118852402	118853340	118852888	118853340	118848448	118848574
2690	"ENSMUSG00000030871"	"Ears2"	chr7	-	122046623	122048574	122048101	122048574	122044512	122044666
2692	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126107070	126108623	126108451	126108623	126105100	126105199
2694	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126151223	126153279	126152825	126153279	126149233	126149360
2705	"ENSMUSG00000070371"	"Prss36"	chr7	-	127934389	127934627	127934509	127934627	127933566	127933832
2706	"ENSMUSG00000070371"	"Prss36"	chr7	-	127934389	127934627	127934509	127934627	127934138	127934280
2707	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248903	128248974
2709	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249299	128249494
2722	"ENSMUSG00000025505"	"Tmem80"	chr7	+	141332909	141333008	141332909	141332929	141333637	141333731
2723	"ENSMUSG00000025505"	"Tmem80"	chr7	+	141332909	141333008	141332909	141332929	141333647	141333731
2728	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141434155	141434329	141434300	141434329	141433580	141433636
2731	"ENSMUSG00000025510"	"Cd151"	chr7	+	141467361	141467584	141467361	141467466	141469254	141469345
2733	"ENSMUSG00000019470"	"Xab2"	chr8	-	3613158	3613499	3613367	3613499	3612962	3613076
2738	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4206055	4206327	4206055	4206151	4206495	4208046
2739	"ENSMUSG00000023235"	"Ccl25"	chr8	+	4327756	4327893	4327756	4327850	4333122	4333299
2740	"ENSMUSG00000023235"	"Ccl25"	chr8	+	4327756	4327893	4327756	4327850	4347713	4348340
2741	"ENSMUSG00000023235"	"Ccl25"	chr8	+	4327756	4327893	4327756	4327850	4348502	4348788
2742	"ENSMUSG00000023235"	"Ccl25"	chr8	+	4327756	4327893	4327756	4327850	4349771	4349894
2743	"ENSMUSG00000023235"	"Ccl25"	chr8	+	4327756	4327893	4327756	4327850	4353882	4354000
2762	"ENSMUSG00000019710"	"Mrpl24"	chr3	+	87919505	87919828	87919505	87919705	87922130	87922226
2763	"ENSMUSG00000004319"	"Clcn3"	chr8	-	60922789	60927418	60927231	60927418	60919339	60919556
2764	"ENSMUSG00000022763"	"Aifm3"	chr16	+	17500288	17500534	17500288	17500398	17500746	17500843
2768	"ENSMUSG00000002342"	"Tmem161a"	chr8	+	70180705	70180868	70180705	70180849	70181148	70181323
2769	"ENSMUSG00000002342"	"Tmem161a"	chr8	+	70180705	70181049	70180705	70180849	70181148	70181323
2775	"ENSMUSG00000070000"	"Fcho1"	chr8	-	71713974	71714034	71713976	71714034	71713414	71713591
2780	"ENSMUSG00000071064"	"Zfp827"	chr8	+	79186175	79186358	79186175	79186353	79188153	79188181
2788	"ENSMUSG00000053693"	"Mast1"	chr8	-	84920796	84921232	84921099	84921232	84920614	84920716
2809	"ENSMUSG00000025812"	"Pard3"	chr8	+	127409555	127409704	127409555	127409617	127415569	127415797
2810	"ENSMUSG00000025812"	"Pard3"	chr8	+	127409555	127409707	127409555	127409617	127415569	127415797
2811	"ENSMUSG00000025812"	"Pard3"	chr8	+	127409555	127409707	127409555	127409704	127415569	127415797
2818	"ENSMUSG00000046111"	"Cep295"	chr9	-	15331935	15335305	15335049	15335305	15330753	15330910
2827	"ENSMUSG00000039048"	"Foxred1"	chr9	-	35209939	35210165	35209944	35210165	35209415	35209507
2829	"ENSMUSG00000011114"	"Tbrg1"	chr9	-	37652614	37653169	37653032	37653169	37651289	37651387
2841	"ENSMUSG00000079109"	"Pms2"	chr5	+	143928098	143929042	143928098	143928266	143929180	143929350
2846	"ENSMUSG00000025722"	"Wdr73"	chr7	-	80900643	80901232	80901184	80901232	80900347	80900436
2851	"ENSMUSG00000029617"	"Ccz1"	chr5	-	143998162	143998605	143998543	143998605	143993225	143993259
2857	"ENSMUSG00000090626"	"Tex9"	chr9	-	72491738	72491956	72491925	72491956	72488011	72488075
2868	"ENSMUSG00000028552"	"Eps15"	chr4	+	109361162	109361867	109361162	109361324	109366123	109366240
2873	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106443805	106443942	106443826	106443942	106440620	106440910
2875	"ENSMUSG00000023192"	"Grm2"	chr9	-	106647150	106648226	106648104	106648226	106645296	106645477
2876	"ENSMUSG00000057969"	"Sema3b"	chr9	-	107606549	107606934	107606753	107606934	107605446	107605587
2880	"ENSMUSG00000041528"	"Rnf123"	chr9	-	108069671	108069801	108069675	108069801	108069171	108069282
2882	"ENSMUSG00000039952"	"Dag1"	chr9	-	108253008	108253157	108253100	108253157	108242888	108243023
2889	"ENSMUSG00000032489"	"Kif9"	chr9	+	110476993	110477114	110476993	110477083	110477998	110478241
2894	"ENSMUSG00000032495"	"Lrrc2"	chr9	+	110957799	110957956	110957799	110957946	110960801	110961009
2895	"ENSMUSG00000032495"	"Lrrc2"	chr9	+	110957799	110957956	110957799	110957946	110962514	110962671
2897	"ENSMUSG00000070420"	"Zscan25"	chr5	+	145283351	145283784	145283351	145283780	145287307	145287399
2901	"ENSMUSG00000038145"	"Snrk"	chr9	+	122132627	122132750	122132627	122132706	122133960	122134076
2902	"ENSMUSG00000038145"	"Snrk"	chr9	+	122132627	122132750	122132627	122132706	122133986	122134076
2903	"ENSMUSG00000025786"	"Zdhhc3"	chr9	-	123100258	123100592	123100262	123100592	123084213	123084310
2914	"ENSMUSG00000032322"	"Pstpip1"	chr9	+	56123747	56124673	56123747	56123793	56125123	56125222
