ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2391	"ENSMUSG00000064289"	"Tank"	chr2	+	61643714	61644422	61644306	61644422	61627720	61627839
2393	"ENSMUSG00000046798"	"Cldn12"	chr5	-	5513161	5513251	5513161	5513223	5514627	5514730
2395	"ENSMUSG00000002395"	"Use1"	chr8	+	71367643	71367848	71367769	71367848	71367216	71367369
2398	"ENSMUSG00000047473"	"Zfp30"	chr7	+	29789337	29789436	29789340	29789436	29786218	29786303
2400	"ENSMUSG00000046822"	"Slc39a3"	chr10	-	81034917	81035009	81034917	81035005	81036987	81037250
2401	"ENSMUSG00000017679"	"Ttpal"	chr2	+	163607208	163607674	163607211	163607674	163602562	163602669
2410	"ENSMUSG00000038811"	"Gngt2"	chr11	+	95845031	95845140	95845050	95845140	95837215	95837371
2414	"ENSMUSG00000026782"	"Abi2"	chr1	+	60470665	60470839	60470671	60470839	60453603	60453762
2417	"ENSMUSG00000000049"	"Apoh"	chr11	+	108395301	108395407	108395304	108395407	108343353	108343524
2427	"ENSMUSG00000018669"	"Cdk5rap3"	chr11	-	96913664	96913877	96913664	96913796	96916050	96916196
2439	"ENSMUSG00000045114"	"Prrt2"	chr7	-	127018883	127019016	127018883	127019005	127019394	127020355
2441	"ENSMUSG00000029319"	"Coq2"	chr5	-	100663579	100663828	100663579	100663701	100667891	100668058
2445	"ENSMUSG00000026988"	"Wdsub1"	chr2	-	59878129	59878587	59878129	59878550	59882477	59882586
2447	"ENSMUSG00000022827"	"Rabl3"	chr16	+	37563615	37563766	37563668	37563766	37556820	37556950
2452	"ENSMUSG00000038094"	"Atp13a4"	chr16	-	29407540	29407629	29407540	29407600	29408056	29408325
2453	"ENSMUSG00000038094"	"Atp13a4"	chr16	-	29407540	29407629	29407540	29407600	29408883	29409077
2455	"ENSMUSG00000021235"	"Coq6"	chr12	+	84368142	84368709	84368585	84368709	84366884	84367019
2456	"ENSMUSG00000021235"	"Coq6"	chr12	+	84370255	84371031	84370923	84371031	84368585	84368709
2458	"ENSMUSG00000018217"	"Pmp22"	chr11	+	63133124	63133244	63133127	63133244	63128981	63129150
2459	"ENSMUSG00000018217"	"Pmp22"	chr11	+	63133124	63133244	63133127	63133244	63131511	63131654
2460	"ENSMUSG00000018217"	"Pmp22"	chr11	+	63133124	63133244	63133127	63133244	63132568	63132697
2461	"ENSMUSG00000018217"	"Pmp22"	chr11	+	63133124	63133244	63133127	63133244	63132802	63133001
2463	"ENSMUSG00000017801"	"Mlx"	chr11	+	101088592	101088704	101088597	101088704	101088235	101088325
2467	"ENSMUSG00000001240"	"Ramp2"	chr11	+	101247585	101248250	101247810	101248250	101247054	101247144
2468	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101294228	101294000	101294147	101294965	101295164
2469	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101294228	101294000	101294147	101294969	101295164
2470	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294000	101294228	101294000	101294147	101295034	101295164
2471	"ENSMUSG00000035086"	"Becn1"	chr11	-	101295533	101296316	101295533	101295624	101299008	101299076
2478	"ENSMUSG00000099481"	"Xndc1"	chr7	+	102071186	102071361	102071218	102071361	102065592	102065942
2482	"ENSMUSG00000052373"	"Mpp3"	chr11	-	102023701	102025154	102023701	102023782	102025380	102025499
2483	"ENSMUSG00000052373"	"Mpp3"	chr11	-	102023701	102025154	102023701	102023782	102025731	102025856
2488	"ENSMUSG00000046415"	"B430212C06Rik"	chr18	-	67324490	67324719	67324490	67324571	67344001	67344103
2497	"ENSMUSG00000098659"	"1110015O18Rik"	chr3	+	4799476	4799563	4799492	4799563	4798707	4798822
2517	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127639	4127576	4127639	4125958	4126200
2521	"ENSMUSG00000034566"	"Atp5h"	chr11	-	115418385	115418516	115418385	115418507	115419891	115419962
2522	"ENSMUSG00000034566"	"Atp5h"	chr11	-	115418385	115418550	115418385	115418507	115419891	115419962
2540	"ENSMUSG00000033955"	"Tnks1bp1"	chr2	+	85050860	85050973	85050864	85050973	85048021	85048135
2541	"ENSMUSG00000033955"	"Tnks1bp1"	chr2	+	85050860	85050973	85050864	85050973	85050459	85050560
2545	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120701123	120701283	120701143	120701283	120678419	120678520
2546	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120701123	120701283	120701143	120701283	120689309	120689341
2551	"ENSMUSG00000020734"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266078	115266313
2552	"ENSMUSG00000020734"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266419	115266591
2553	"ENSMUSG00000020734"	"Grin2c"	chr11	-	115260733	115261244	115260733	115261147	115266989	115267243
2554	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120791854	120791960	120791854	120791943	120792026	120792127
2556	"ENSMUSG00000046613"	"Vwa5b2"	chr16	+	20603847	20603985	20603851	20603985	20601835	20602189
2557	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59473687	59474712	59473687	59473817	59475659	59475813
2558	"ENSMUSG00000058833"	"2810428I15Rik"	chr8	-	70505755	70506112	70505755	70505960	70506496	70506721
2566	"ENSMUSG00000015222"	"Map2"	chr1	+	66420134	66420196	66420137	66420196	66401446	66401521
2581	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52004599	52004742	52004611	52004742	52003653	52003758
2586	"ENSMUSG00000033768"	"Nrxn2"	chr19	+	6450527	6450599	6450530	6450599	6443630	6443648
2591	"ENSMUSG00000037318"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195274	193195422
2593	"ENSMUSG00000087192"	"4930412L05Rik"	chr4	-	53214643	53214703	53214643	53214674	53215244	53215293
2596	"ENSMUSG00000027257"	"Pacsin3"	chr2	+	91259863	91259927	91259867	91259927	91256301	91256343
2610	"ENSMUSG00000026222"	"Sp100"	chr1	+	85673624	85673771	85673681	85673771	85670001	85670082
2612	"ENSMUSG00000035293"	"G2e3"	chr12	+	51367751	51367956	51367774	51367956	51363416	51363546
2625	"ENSMUSG00000012609"	"Ttll5"	chr12	+	85918930	85919237	85918972	85919237	85917674	85917774
2630	"ENSMUSG00000052752"	"Traf7"	chr17	-	24514712	24514866	24514712	24514829	24518741	24518799
2631	"ENSMUSG00000052752"	"Traf7"	chr17	-	24518741	24518799	24518741	24518794	24519113	24519246
2634	"ENSMUSG00000034761"	"Map4k5"	chr12	-	69807197	69809282	69807197	69807253	69811273	69811366
2635	"ENSMUSG00000034761"	"Map4k5"	chr12	-	69818383	69818501	69818383	69818498	69822802	69822863
2637	"ENSMUSG00000058589"	"Anks1b"	chr10	+	90914692	90914767	90914695	90914767	90680766	90680919
2642	"ENSMUSG00000005078"	"Jkamp"	chr12	+	72089314	72089406	72089332	72089406	72085588	72085673
2664	"ENSMUSG00000030556"	"Lrrc28"	chr7	-	67559857	67560064	67559857	67559969	67579689	67579750
2666	"ENSMUSG00000026213"	"Stk11ip"	chr1	+	75527057	75527466	75527362	75527466	75526086	75526158
2667	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158359432	158359181	158359331	158360458	158360599
2668	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360942	158361070
2670	"ENSMUSG00000036699"	"Zcchc12"	chrX	+	36196508	36196567	36196511	36196567	36196103	36196158
2682	"ENSMUSG00000038990"	"Cables2"	chr2	-	180261076	180263155	180261076	180261180	180264213	180264306
2687	"ENSMUSG00000021268"	"Meg3"	chr12	+	109549478	109549552	109549518	109549552	109549290	109549371
2706	"ENSMUSG00000004110"	"Cacna1e"	chr1	-	154486497	154488133	154486497	154486707	154488784	154488838
2708	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116839931	116839837	116839926	116840447	116840545
2714	"ENSMUSG00000028914"	"Casp9"	chr4	+	141813594	141815976	141815768	141815976	141812206	141812316
2731	"ENSMUSG00000048264"	"Dip2c"	chr13	+	9576803	9576918	9576844	9576918	9575361	9575481
2737	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	43008015	43008111	43008015	43008108	43015902	43016043
2741	"ENSMUSG00000027793"	"Ccna1"	chr3	-	55054332	55054521	55054332	55054518	55054964	55055055
2750	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105567253	105567484	105567253	105567339	105567577	105567753
2752	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4106711	4107975	4107785	4107975	4106563	4106625
2757	"ENSMUSG00000030814"	"Bcl7c"	chr7	-	127707175	127707337	127707175	127707304	127707432	127707541
2769	"ENSMUSG00000021417"	"Eci2"	chr13	-	34993067	34993328	34993067	34993220	35027008	35027094
2770	"ENSMUSG00000021417"	"Eci2"	chr13	-	34993067	34993328	34993067	34993230	35027008	35027094
2775	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61493185	61492903	61493069	61493505	61494266
2779	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61493185	61492903	61493061	61493646	61494266
2780	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61492903	61493185	61492903	61493069	61493646	61494266
2791	"ENSMUSG00000001552"	"Jup"	chr11	-	100386172	100386388	100386172	100386385	100397620	100397749
2792	"ENSMUSG00000001552"	"Jup"	chr11	-	100386172	100386388	100386172	100386385	100397635	100397763
2798	"ENSMUSG00000035569"	"Ankrd11"	chr8	-	122899603	122899807	122899603	122899804	122908667	122908806
2799	"ENSMUSG00000035569"	"Ankrd11"	chr8	-	122899978	122900183	122899978	122900149	122908667	122908806
2824	"ENSMUSG00000058318"	"Phf21a"	chr2	+	92328311	92328401	92328314	92328401	92326915	92327164
2828	"ENSMUSG00000027165"	"B230118H07Rik"	chr2	-	101583520	101583587	101583520	101583583	101585243	101585315
2843	"ENSMUSG00000096929"	"A330023F24Rik"	chr1	+	195018547	195018940	195018600	195018940	194976384	194976457
2844	"ENSMUSG00000096929"	"A330023F24Rik"	chr1	+	195018547	195018940	195018600	195018940	195017397	195017551
2845	"ENSMUSG00000021852"	"Slc35f4"	chr14	-	49318707	49319005	49318707	49318768	49322297	49322483
2852	"ENSMUSG00000078681"	"Tm2d3"	chr7	+	65695142	65695327	65695169	65695327	65693850	65693943
2860	"ENSMUSG00000033808"	"Tmem87a"	chr2	-	120360038	120360094	120360038	120360091	120363361	120363435
2862	"ENSMUSG00000027284"	"Cdan1"	chr2	-	120720881	120721010	120720881	120720989	120722656	120722758
2866	"ENSMUSG00000000308"	"Ckmt1"	chr2	+	121358681	121359001	121358795	121359001	121357775	121357859
2872	"ENSMUSG00000033256"	"Shf"	chr2	-	122353764	122353960	122353764	122353884	122354028	122354197
2873	"ENSMUSG00000040420"	"Cdh18"	chr15	+	23460315	23460567	23460421	23460567	23445977	23446095
2875	"ENSMUSG00000040420"	"Cdh18"	chr15	+	23460421	23460567	23460424	23460567	23445977	23446095
2880	"ENSMUSG00000030199"	"Etv6"	chr6	+	134137284	134137417	134137287	134137417	134066306	134066465
2890	"ENSMUSG00000027993"	"Trim2"	chr3	-	84210172	84210354	84210172	84210351	84304589	84304809
2896	"ENSMUSG00000028673"	"Fuca1"	chr4	+	135936922	135937022	135936972	135937022	135934689	135934880
2900	"ENSMUSG00000021893"	"Capn7"	chr14	+	31370701	31371984	31370877	31371984	31369720	31369851
2913	"ENSMUSG00000027465"	"Tbc1d20"	chr2	+	152307988	152308431	152308329	152308431	152304945	152305026
2921	"ENSMUSG00000027489"	"Necab3"	chr2	-	154546227	154546340	154546227	154546322	154546669	154546794
2924	"ENSMUSG00000046897"	"Zfp740"	chr15	+	102208235	102208361	102208271	102208361	102204570	102205086
2952	"ENSMUSG00000035576"	"L3mbtl1"	chr2	+	162966545	162967085	162966985	162967085	162965997	162966108
2955	"ENSMUSG00000017721"	"Pigt"	chr2	+	164501080	164501650	164501484	164501650	164500431	164500518
2967	"ENSMUSG00000039536"	"Stau1"	chr2	-	166951270	166952472	166951270	166951346	166953207	166953351
2970	"ENSMUSG00000039536"	"Stau1"	chr2	-	166964578	166964717	166964578	166964716	166996033	166996299
2971	"ENSMUSG00000074578"	"1500012F01Rik"	chr2	+	167065158	167065480	167065433	167065480	167063635	167063727
2972	"ENSMUSG00000074578"	"1500012F01Rik"	chr2	+	167065433	167065862	167065686	167065862	167065158	167065217
2981	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4162602	4162723	4162602	4162718	4162821	4162862
2982	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4162602	4162723	4162602	4162718	4163167	4163300
2988	"ENSMUSG00000016257"	"Slmo2"	chr2	-	174468297	174468399	174468297	174468387	174469336	174469505
2999	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180584405	180584871	180584693	180584871	180583400	180583522
3000	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180584405	180584871	180584796	180584871	180583400	180583522
3001	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180584693	180584871	180584796	180584871	180583400	180583522
3004	"ENSMUSG00000016346"	"Kcnq2"	chr2	-	181088346	181088570	181088346	181088534	181092238	181092292
3005	"ENSMUSG00000016346"	"Kcnq2"	chr2	-	181088346	181088570	181088346	181088534	181095341	181095421
3008	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181351575	181351953	181351802	181351953	181351251	181351367
3015	"ENSMUSG00000090077"	"Lime1"	chr2	+	181382193	181382544	181382486	181382544	181380077	181380179
3018	"ENSMUSG00000000823"	"Znf512b"	chr2	-	181589372	181590181	181589372	181589959	181590469	181590612
3025	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30566748	30567500	30567142	30567500	30565094	30566381
3028	"ENSMUSG00000040374"	"Pex2"	chr3	-	5560499	5561764	5560499	5561760	5562668	5562732
3029	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76711355	76711530	76711421	76711530	76710963	76711083
3033	"ENSMUSG00000055681"	"Cope"	chr8	+	70312705	70312990	70312858	70312990	70311627	70311696
3038	"ENSMUSG00000043411"	"Usp48"	chr4	+	137637759	137637890	137637764	137637890	137636933	137636987
3042	"ENSMUSG00000041268"	"Dmxl2"	chr9	-	54396239	54396370	54396239	54396367	54399941	54400133
3045	"ENSMUSG00000027365"	"Trpm7"	chr2	-	126799168	126799363	126799168	126799234	126801122	126801148
3049	"ENSMUSG00000039221"	"Rpl22l1"	chr3	+	28806499	28806592	28806502	28806592	28805564	28805581
3050	"ENSMUSG00000039221"	"Rpl22l1"	chr3	+	28806499	28806592	28806502	28806592	28805596	28805829
3058	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32513000	32513192	32513039	32513192	32510258	32510589
3061	"ENSMUSG00000027671"	"Actl6a"	chr3	+	32720185	32720515	32720434	32720515	32719900	32719962
3064	"ENSMUSG00000027674"	"Pex5l"	chr3	-	33005919	33006046	33005919	33006043	33014964	33015076
3073	"ENSMUSG00000049482"	"Ctu2"	chr8	+	122480901	122481224	122481132	122481224	122480142	122480234
3078	"ENSMUSG00000040272"	"Accs"	chr2	-	93847916	93848189	93847916	93848186	93849544	93849799
3079	"ENSMUSG00000040272"	"Accs"	chr2	-	93847916	93848207	93847916	93848186	93849544	93849799
3080	"ENSMUSG00000040272"	"Accs"	chr2	-	93847916	93848207	93847916	93848189	93849544	93849799
3099	"ENSMUSG00000027751"	"Supt20"	chr3	+	54695122	54695207	54695127	54695207	54693112	54693208
3105	"ENSMUSG00000027797"	"Dclk1"	chr3	+	55480333	55480442	55480336	55480442	55463000	55463095
3107	"ENSMUSG00000027797"	"Dclk1"	chr3	+	55480333	55480442	55480336	55480442	55477804	55477937
3111	"ENSMUSG00000053119"	"Chmp3"	chr6	+	71558974	71559128	71559013	71559128	71543928	71544033
3113	"ENSMUSG00000020863"	"Luc7l3"	chr11	-	94291138	94293278	94291138	94293032	94295919	94296080
3115	"ENSMUSG00000030495"	"Slc7a10"	chr7	+	35200275	35200453	35200334	35200453	35199224	35199321
3122	"ENSMUSG00000062761"	"Zfp512"	chr5	+	31465445	31465633	31465451	31465633	31453154	31453213
3126	"ENSMUSG00000025478"	"Dpysl4"	chr7	+	139091861	139093667	139093605	139093667	139090158	139090343
3129	"ENSMUSG00000058254"	"Tspan7"	chrX	+	10590135	10595354	10595278	10595354	10585496	10585652
3131	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685324	107685547
3132	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107684687	107684816	107684687	107684776	107685343	107685547
3144	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24978166	24979005	24978166	24978576	24979294	24979396
3168	"ENSMUSG00000031667"	"Aktip"	chr8	-	91131040	91131152	91131040	91131148	91131922	91132003
3170	"ENSMUSG00000028057"	"Rit1"	chr3	+	88725994	88726471	88726279	88726471	88717601	88717658
3171	"ENSMUSG00000068922"	"Msto1"	chr3	-	88910625	88911014	88910625	88910810	88911286	88911439
3179	"ENSMUSG00000032657"	"Fam189b"	chr3	+	89184412	89184523	89184456	89184523	89183142	89183494
3180	"ENSMUSG00000032657"	"Fam189b"	chr3	+	89184412	89184523	89184456	89184523	89184151	89184208
3186	"ENSMUSG00000028041"	"Adam15"	chr3	-	89340054	89340179	89340054	89340122	89340862	89340937
3187	"ENSMUSG00000028041"	"Adam15"	chr3	-	89340054	89340179	89340054	89340122	89341507	89341577
3188	"ENSMUSG00000028041"	"Adam15"	chr3	-	89344117	89344854	89344117	89344210	89345278	89345363
3189	"ENSMUSG00000028041"	"Adam15"	chr3	-	89347151	89347485	89347151	89347228	89347868	89347945
3190	"ENSMUSG00000032262"	"Elovl4"	chr9	-	83785034	83785206	83785034	83785202	83788268	83788349
3199	"ENSMUSG00000026856"	"Dolpp1"	chr2	+	30399141	30400527	30400337	30400527	30396152	30396252
3200	"ENSMUSG00000001017"	"Chtop"	chr3	-	90503095	90503282	90503095	90503279	90505394	90505478
3203	"ENSMUSG00000074457"	"S100a16"	chr3	+	90541993	90542172	90541999	90542172	90541145	90541190
3208	"ENSMUSG00000089989"	"Flt3l"	chr7	-	45131187	45131566	45131187	45131431	45132227	45132412
3210	"ENSMUSG00000028137"	"Celf3"	chr3	+	94486793	94487284	94487134	94487284	94486523	94486667
3212	"ENSMUSG00000028137"	"Celf3"	chr3	+	94487702	94487852	94487786	94487852	94487134	94487388
3222	"ENSMUSG00000038733"	"Wdr26"	chr1	-	181203023	181203224	181203023	181203160	181209002	181209107
3225	"ENSMUSG00000025537"	"Phkg1"	chr5	-	129874221	129874338	129874221	129874336	129878930	129879083
3234	"ENSMUSG00000028108"	"Ecm1"	chr3	-	95737807	95737942	95737807	95737888	95738238	95738301
3239	"ENSMUSG00000054312"	"Mrps21"	chr3	-	95870493	95870642	95870493	95870615	95871321	95871367
3240	"ENSMUSG00000054312"	"Mrps21"	chr3	-	95870493	95870642	95870493	95870615	95871452	95871519
3248	"ENSMUSG00000036503"	"Rnf13"	chr3	+	57801717	57802537	57802446	57802537	57796197	57796295
3249	"ENSMUSG00000029433"	"Diablo"	chr5	-	123523254	123523381	123523254	123523375	123524070	123524176
3255	"ENSMUSG00000027865"	"Gdap2"	chr3	+	100201973	100202117	100202010	100202117	100196542	100196597
3256	"ENSMUSG00000020333"	"Acsl6"	chr11	+	54338411	54338546	54338453	54338546	54335051	54335125
3269	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103175618	103177419	103177338	103177419	103174339	103174501
3270	"ENSMUSG00000027849"	"Syt6"	chr3	+	103585341	103585690	103585424	103585690	103575377	103575606
3272	"ENSMUSG00000015937"	"H2afy"	chr13	-	56096123	56096234	56096123	56096231	56104888	56104995
3283	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107894050	107894228	107894050	107894208	107894588	107895773
3293	"ENSMUSG00000054414"	"Slc30a7"	chr3	-	115938972	115946711	115938972	115939692	115954051	115954201
3296	"ENSMUSG00000033439"	"Trmt13"	chr3	-	116582493	116582883	116582493	116582724	116585195	116585270
3298	"ENSMUSG00000033439"	"Trmt13"	chr3	-	116582493	116582923	116582493	116582883	116585195	116585270
3303	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37088419	37088587	37088419	37088560	37105790	37105814
3310	"ENSMUSG00000032826"	"Ank2"	chr3	-	126976844	126976947	126976844	126976932	126979255	126979267
3311	"ENSMUSG00000032826"	"Ank2"	chr3	-	126976844	126976947	126976844	126976932	126981799	126981944
3318	"ENSMUSG00000037339"	"Fam53a"	chr5	-	33600355	33608227	33600355	33600880	33610431	33610486
3324	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173615482	173616423	173615482	173615576	173645456	173645558
3330	"ENSMUSG00000028152"	"Tspan5"	chr3	+	138896788	138896914	138896852	138896914	138890734	138890881
3334	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142277816	142278001	142277816	142277998	142303942	142303979
3341	"ENSMUSG00000012117"	"Dhdds"	chr4	-	134000268	134000393	134000268	134000339	134000866	134000918
3344	"ENSMUSG00000028184"	"Adgrl2"	chr3	-	148820972	148821054	148820972	148821025	148821279	148821408
3346	"ENSMUSG00000028184"	"Adgrl2"	chr3	-	148820972	148821054	148820972	148821025	148822987	148823051
3353	"ENSMUSG00000025437"	"Usp33"	chr3	+	152374890	152374985	152374914	152374985	152373385	152373498
3355	"ENSMUSG00000039047"	"Pigk"	chr3	+	152829595	152829911	152829743	152829911	152822626	152822717
3359	"ENSMUSG00000062908"	"Acadm"	chr3	-	153938896	153939167	153938896	153938966	153941882	153941970
3361	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157972999	157975294	157975227	157975294	157962277	157962382
3365	"ENSMUSG00000027575"	"Arfgap1"	chr2	+	180980397	180980474	180980403	180980474	180979660	180979720
3366	"ENSMUSG00000055436"	"Srsf11"	chr3	-	158012309	158012448	158012309	158012403	158013951	158014041
3373	"ENSMUSG00000035228"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056151	5056240
3374	"ENSMUSG00000035228"	"Ccdc106"	chr7	+	5057339	5057659	5057498	5057659	5056724	5056866
3378	"ENSMUSG00000031851"	"Ntpcr"	chr8	+	125745235	125745445	125745239	125745445	125736067	125736230
3385	"ENSMUSG00000014668"	"Chfr"	chr5	+	110140353	110140453	110140375	110140453	110140116	110140189
3388	"ENSMUSG00000028218"	"Fam92a"	chr4	-	12168964	12169058	12168964	12169033	12169957	12169978
3404	"ENSMUSG00000040044"	"Orc3"	chr4	-	34597307	34598756	34597307	34597441	34599703	34599808
3409	"ENSMUSG00000037503"	"Fam168b"	chr1	-	34819866	34820009	34819866	34819963	34824019	34824055
3417	"ENSMUSG00000054752"	"Fsd1l"	chr4	+	53693983	53694084	53693986	53694084	53687206	53687239
3419	"ENSMUSG00000036928"	"Stag3"	chr5	+	138281864	138282038	138281904	138282038	138280239	138280620
3423	"ENSMUSG00000028410"	"Dnaja1"	chr4	+	40726104	40728183	40727955	40728183	40723972	40724150
3431	"ENSMUSG00000073888"	"Ccl27a"	chr4	-	41771137	41771290	41771137	41771235	41773735	41773803
3439	"ENSMUSG00000028459"	"Cd72"	chr4	-	43453082	43453211	43453082	43453172	43453640	43453712
3440	"ENSMUSG00000028461"	"Ccdc107"	chr4	+	43495508	43495921	43495696	43495921	43495341	43495432
3443	"ENSMUSG00000028467"	"Gba2"	chr4	-	43570036	43570448	43570036	43570190	43570671	43570911
3445	"ENSMUSG00000028469"	"Npr2"	chr4	+	43650148	43650492	43650393	43650492	43648346	43648415
3461	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153406	125153502	125153409	125153502	125151384	125151525
3462	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125152443	125152771	125152613	125152771	125151797	125151803
3463	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153041	125153502	125153406	125153502	125152613	125152771
3464	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153041	125153502	125153409	125153502	125152613	125152771
3465	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125153406	125153502	125153409	125153502	125152613	125152771
3468	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53593373	53593530	53593394	53593530	53586834	53586930
3469	"ENSMUSG00000018395"	"Kif3a"	chr11	+	53593373	53593530	53593394	53593530	53588688	53588760
3474	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40003756	40003987	40003762	40003987	39997020	39997182
3477	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40003756	40003987	40003762	40003987	40001429	40001591
3499	"ENSMUSG00000028392"	"Bspry"	chr4	+	62495997	62497298	62496981	62497298	62494732	62494857
3513	"ENSMUSG00000027333"	"Smox"	chr2	+	131522058	131522219	131522147	131522219	131520094	131520268
3516	"ENSMUSG00000028399"	"Ptprd"	chr4	-	76085460	76085561	76085460	76085558	76102954	76103099
3518	"ENSMUSG00000023191"	"P3h3"	chr6	-	124845201	124845658	124845201	124845319	124845941	124846043
3530	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878137	140877956	140878051	140882157	140882309
3531	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878145	140877956	140878051	140882157	140882309
3532	"ENSMUSG00000025486"	"Sirt3"	chr7	-	140877956	140878145	140877956	140878137	140882157	140882309
3536	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98095132	98097059	98095132	98095193	98098419	98098494
3538	"ENSMUSG00000008489"	"Elavl2"	chr4	-	91250762	91253570	91250762	91253567	91263991	91264145
3539	"ENSMUSG00000008489"	"Elavl2"	chr4	-	91308610	91308854	91308610	91308851	91311572	91311663
3540	"ENSMUSG00000035476"	"Tab3"	chrX	+	85609389	85609584	85609392	85609584	85575549	85575610
3541	"ENSMUSG00000035476"	"Tab3"	chrX	+	85609389	85609584	85609392	85609584	85593651	85593754
3543	"ENSMUSG00000028573"	"Fggy"	chr4	+	95585231	95585447	95585235	95585447	95557875	95558033
3546	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98374919	98375028	98374919	98375013	98382963	98383060
3553	"ENSMUSG00000001751"	"Naglu"	chr11	+	101073846	101074103	101073932	101074103	101072216	101072302
3556	"ENSMUSG00000040356"	"Skiv2l"	chr17	-	34846866	34847324	34846866	34846995	34847407	34847461
3559	"ENSMUSG00000026860"	"Sh3glb2"	chr2	-	30345698	30346453	30345698	30345939	30346610	30346700
3565	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110203736	110206701	110203736	110206659	110211425	110211651
3570	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	115089038	115089212	115089079	115089212	115088707	115088776
3575	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116151064	116151243	116151073	116151243	116150524	116150617
3576	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116155367	116155518	116155459	116155518	116155062	116155146
3579	"ENSMUSG00000003810"	"Mast2"	chr4	-	116391602	116391634	116391602	116391631	116430405	116430548
3581	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116711285	116711378	116711310	116711378	116710100	116710280
3589	"ENSMUSG00000038342"	"Mlxip"	chr5	+	123452410	123452667	123452537	123452667	123450095	123450223
3594	"ENSMUSG00000006389"	"Mpl"	chr4	-	118455644	118455943	118455644	118455763	118457107	118457240
3601	"ENSMUSG00000028952"	"Zbtb48"	chr4	-	152022026	152022234	152022026	152022119	152025777	152026019
3612	"ENSMUSG00000047361"	"Gm973"	chr1	+	59562642	59562810	59562645	59562810	59556155	59556324
3622	"ENSMUSG00000028797"	"Tmem234"	chr4	+	129602194	129602261	129602221	129602261	129601406	129601533
3623	"ENSMUSG00000028797"	"Tmem234"	chr4	+	129602194	129602261	129602221	129602261	129601406	129601625
