ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1745	0,0,0,2	3,2,2,1	0,0,0,0	0,1,1,0	369	149
1746	0,0,0,0	3,2,2,1	0,0,1,0	0,1,1,0	152	149
1747	63,66,130,71	4,1,4,6	62,86,105,81	2,7,6,1	265	149
1748	8,14,25,18	0,1,0,0	13,16,23,14	0,0,0,0	265	149
1749	18,19,33,19	2,3,7,5	33,34,28,24	1,2,0,1	367	149
1750	8,14,17,8	44,39,54,37	7,19,9,7	51,54,66,47	340	149
1751	20,25,36,36	81,101,125,124	27,42,25,30	107,103,115,101	155	149
1753	1,1,0,0	51,52,59,58	1,0,1,1	45,62,41,37	189	149
1755	49,52,76,56	4,2,3,3	40,66,66,61	3,6,4,1	245	149
1756	85,86,181,106	6,1,10,2	119,166,106,127	4,11,4,6	201	149
1757	15,15,17,24	0,1,0,0	10,29,25,23	0,0,0,0	257	149
1758	37,40,52,39	0,0,0,0	28,49,56,47	0,3,0,0	257	149
1759	17,18,21,22	0,0,0,0	21,31,30,27	0,3,0,0	584	149
1760	2,3,5,1	22,25,36,18	11,2,5,4	18,20,31,24	476	149
1761	25,13,16,17	3,5,2,1	10,13,14,31	0,0,0,0	361	149
1762	27,28,33,30	3,5,2,1	32,31,39,39	0,0,0,0	444	149
1763	17,22,26,23	15,7,9,10	27,24,28,25	5,6,3,17	232	149
1764	142,108,232,206	0,0,1,0	175,173,148,144	0,0,2,0	187	149
1765	2,0,4,1	0,0,0,0	1,2,5,1	1,0,0,0	305	149
1766	20,16,32,27	876,939,1412,1126	36,39,26,28	1072,1348,1189,1134	218	149
1767	404,519,625,628	645,718,1007,1019	476,577,514,458	777,918,686,817	242	149
1768	156,218,287,250	0,0,0,5	221,234,214,186	0,0,0,0	242	149
1769	0,0,0,1	10,40,49,44	0,2,1,2	27,49,26,35	157	149
1771	0,1,2,1	0,0,1,0	0,0,2,0	0,0,0,0	158	149
1772	60,81,101,122	76,97,120,143	98,115,109,95	82,155,66,94	158	149
1773	214,197,299,224	1182,1189,1874,1638	197,263,222,210	1295,1626,1456,1424	161	149
1775	42,51,56,35	0,2,1,1	63,101,101,72	1,2,2,5	462	149
1777	26,19,51,25	2,0,3,0	47,38,41,25	0,2,0,0	194	149
1778	29,29,68,40	5,11,14,11	73,48,68,60	15,15,25,6	694	149
1779	25,35,31,32	9,11,15,15	21,31,46,35	12,14,20,18	196	149
1780	8,15,10,9	1,0,0,0	6,13,19,11	0,0,0,0	196	149
1781	3,6,8,8	195,201,312,288	6,6,11,4	215,267,235,224	177	149
1782	2,0,5,9	41,48,68,65	0,5,2,6	44,64,51,60	162	149
1783	0,0,3,4	2,3,0,0	0,2,2,3	0,1,0,4	162	149
1785	9,12,0,14	0,3,4,2	12,25,13,7	4,3,6,2	161	149
1786	32,49,66,23	0,1,0,1	63,59,44,46	0,1,0,3	359	149
1787	6,2,4,2	12,18,30,23	5,1,8,1	47,32,31,17	477	149
1788	108,80,138,137	46,28,71,65	123,153,145,115	50,70,63,55	151	149
1789	79,95,149,136	0,0,0,0	117,148,124,127	0,0,4,0	435	149
1790	9,30,22,13	0,0,4,0	33,2,22,3	0,0,0,0	2268	149
1791	598,643,910,900	0,0,0,0	633,860,794,660	0,1,0,1	427	149
1792	103,128,176,120	0,0,0,2	144,202,172,145	3,1,3,3	546	149
1793	169,225,309,276	2,0,0,1	279,302,299,244	1,2,0,3	1491	149
1794	25,34,33,35	1,0,2,2	28,41,40,31	1,0,1,0	407	149
1795	0,0,0,0	6,8,14,5	0,0,3,0	18,9,13,4	243	149
1796	75,78,136,82	416,492,633,610	146,133,106,151	524,555,499,533	331	149
1797	111,130,178,161	0,1,1,0	144,221,156,134	0,1,0,0	362	149
1798	7,4,15,4	116,139,205,144	16,5,11,9	139,221,153,192	169	149
1799	7,0,6,1	264,285,357,353	8,0,4,2	327,311,344,262	265	149
1800	1145,1331,1584,1454	0,0,0,0	1226,1688,1449,1358	0,0,2,0	1717	149
1801	256,213,290,291	16,18,22,29	211,293,240,239	19,25,10,18	292	149
1802	153,115,176,161	0,0,3,1	125,161,140,150	1,0,0,1	292	149
1804	3,3,2,3	303,369,437,462	1,9,6,2	354,423,402,339	252	149
1805	42,42,55,48	14,14,20,16	75,52,63,48	8,17,11,13	155	149
1806	588,651,903,739	0,0,0,0	706,854,869,762	2,6,0,0	657	149
1807	2,8,2,10	310,349,518,419	4,18,11,6	381,470,454,385	175	149
1808	194,218,318,325	0,0,0,1	293,292,205,203	0,0,0,0	325	149
1809	139,168,233,124	90,141,137,105	198,218,259,217	98,188,132,130	1149	149
1810	319,292,465,464	0,0,2,4	305,381,353,324	1,5,5,2	635	149
1811	40,33,92,45	40,49,62,45	79,78,53,66	44,77,52,57	676	149
1812	26,14,25,22	21,36,36,45	25,40,34,34	41,27,17,33	179	149
1813	6,4,9,5	1,0,1,1	9,9,9,12	2,0,1,1	179	149
1814	52,59,68,87	0,0,0,0	62,86,67,69	0,0,2,0	184	149
1815	12,6,17,19	30,40,78,53	12,15,6,7	43,79,36,49	179	149
1816	103,131,262,125	4,7,6,9	226,235,250,188	6,3,3,2	660	149
1817	1,0,0,0	3,9,10,11	1,2,0,2	17,14,25,7	184	149
1818	1,3,1,2	93,160,159,161	1,2,1,3	102,163,140,117	173	149
1819	22,26,31,35	46,61,69,80	13,30,50,35	73,79,75,59	216	149
1825	0,1,0,0	6,2,5,5	0,1,1,0	5,3,2,3	160	149
1828	62,76,122,52	0,0,0,0	99,117,76,100	0,0,1,0	907	149
1829	8,2,14,3	13,16,21,18	11,15,7,14	24,20,13,20	260	149
1830	165,224,382,214	7,2,5,6	207,255,262,230	2,2,1,1	352	149
1831	194,262,425,272	36,53,68,49	240,307,312,280	38,51,59,28	352	149
1833	93,96,168,135	3,4,2,1	123,154,141,123	6,1,3,4	239	149
1835	13,17,26,12	4,5,3,4	10,9,19,8	2,0,4,2	157	149
1836	213,233,270,330	0,1,0,0	213,235,230,191	0,0,0,0	157	149
1837	17,30,34,39	0,1,0,0	14,22,33,16	0,0,0,0	154	149
1838	195,223,278,283	3,0,0,0	198,217,183,179	0,0,0,0	154	149
1839	8,17,23,7	9,3,8,4	12,19,13,10	6,13,13,7	154	149
1840	69,92,116,95	7,18,17,11	72,96,98,76	17,10,11,8	279	149
1841	51,76,133,52	0,0,0,1	103,90,109,100	0,1,0,2	870	149
1842	48,43,94,41	2,3,2,1	69,67,62,62	2,11,4,2	192	149
1843	14,15,25,16	0,0,0,0	23,19,13,20	1,0,0,0	192	149
1845	1,2,0,1	80,72,115,96	1,2,0,1	123,131,113,106	155	149
1846	177,270,308,316	14,15,13,9	290,347,335,324	11,6,16,11	249	149
1847	60,58,102,77	0,2,3,3	87,90,84,60	4,1,5,2	246	149
1848	1,5,1,2	319,300,472,424	1,9,10,6	412,321,351,323	163	149
1850	237,265,404,300	7,12,24,12	335,362,302,315	16,19,20,15	305	149
1852	15,11,9,11	248,269,377,367	3,8,13,8	317,356,334,313	193	149
1853	528,554,787,761	0,2,0,0	611,632,628,628	0,0,0,1	308	149
1854	3,4,28,4	61,55,115,74	7,14,5,1	72,75,73,70	501	149
1855	4,4,4,7	0,0,0,1	3,4,5,6	1,1,0,0	247	149
1856	4,4,5,9	24,37,67,46	3,5,6,8	23,23,28,15	250	149
1857	0,0,1,3	24,37,67,46	1,2,1,2	23,23,28,15	152	149
1858	461,599,799,586	27,32,46,32	751,858,761,727	28,28,29,28	197	149
1860	2,13,12,13	30,22,31,23	12,20,14,9	22,35,35,23	219	149
1861	99,121,138,157	13,15,16,19	107,152,134,117	25,25,14,22	276	149
1862	105,106,244,107	0,0,0,2	148,199,184,183	0,0,0,0	342	149
1864	110,113,259,117	0,2,0,0	170,217,199,205	0,0,0,0	368	149
1866	5,7,15,12	0,2,0,0	22,18,15,22	0,0,0,0	175	149
1867	0,0,6,5	0,2,0,0	12,8,2,4	0,0,0,0	153	149
1868	6,9,18,11	44,50,64,48	24,29,23,26	30,49,52,47	175	149
1869	5,14,15,6	92,144,159,151	4,7,14,10	147,154,165,105	207	149
1871	126,129,177,193	3,5,5,1	143,151,167,183	1,5,3,6	153	149
1872	1,1,5,2	16,28,30,36	4,5,1,4	33,19,45,32	205	149
1873	15,16,31,16	349,403,545,648	22,23,15,14	411,526,504,398	153	149
1875	65,53,120,67	247,252,362,358	74,70,86,75	304,401,371,357	242	149
1876	44,38,80,44	10,7,10,7	49,40,64,52	13,9,1,6	242	149
1877	19,21,37,41	11,24,36,28	15,32,34,26	20,37,17,14	156	149
1878	1,0,2,2	1,2,4,1	0,1,0,0	4,1,4,2	156	149
1879	4,2,6,0	38,48,80,41	3,3,2,4	45,46,43,70	160	149
1881	14,15,16,12	108,157,272,183	10,22,9,12	187,200,216,182	179	149
1882	30,49,53,37	0,1,2,3	46,57,56,43	0,0,0,0	156	149
1883	68,81,104,103	3,1,9,1	62,79,49,67	1,0,3,5	164	149
1884	37,33,57,48	5,0,5,1	36,46,49,38	0,2,4,2	164	149
1885	13,17,26,19	0,0,0,0	13,21,11,18	0,0,0,1	164	149
1886	2,9,4,3	16,18,27,16	0,5,5,2	21,28,36,43	182	149
1887	20,27,27,32	81,72,94,104	25,14,32,19	101,117,67,89	158	149
1888	170,197,288,271	2,1,4,4	196,228,221,209	0,4,1,0	179	149
1892	23,43,29,28	124,126,209,197	29,29,24,38	174,189,192,158	242	149
1894	0,2,2,0	15,15,11,20	2,6,0,4	13,21,15,15	157	149
1895	34,47,44,48	34,27,29,40	33,32,36,38	31,52,37,27	752	149
1896	70,80,81,67	6,6,7,4	101,123,96,86	2,7,5,7	197	149
1898	945,1053,1801,1093	0,0,2,0	1450,1740,1531,1387	0,0,0,0	2104	149
1899	1,8,5,0	68,119,117,73	1,0,0,1	90,110,118,117	276	149
1900	0,0,0,0	38,53,52,32	0,0,0,3	39,47,38,46	164	149
1902	87,114,116,114	1,10,7,1	96,127,124,108	2,6,4,2	367	149
1903	427,544,637,665	8,8,13,6	496,611,500,578	2,12,5,12	614	149
1904	5,6,3,1	4,5,17,11	0,7,5,7	9,13,4,9	185	149
1905	10,12,10,6	88,91,132,131	8,19,15,10	94,132,107,107	185	149
1906	357,441,524,633	1,0,0,0	414,455,487,417	0,0,0,0	270	149
1907	450,536,631,622	0,2,0,1	469,555,565,489	0,1,3,0	291	149
1908	1,0,5,2	0,0,0,1	3,0,0,5	1,0,1,0	173	149
1910	160,167,222,141	0,0,0,2	177,215,202,156	0,2,0,0	333	149
1912	0,1,0,2	29,16,24,28	0,2,1,2	23,17,31,16	271	149
1913	6,7,7,6	11,12,28,22	8,5,16,7	24,19,17,15	167	149
1916	19,18,56,38	2,0,0,0	20,54,33,35	2,0,0,0	196	149
1918	0,1,0,1	239,186,327,300	1,0,1,0	215,311,305,233	184	149
1919	60,74,85,96	8,9,11,5	63,85,64,86	6,4,15,3	202	149
1920	3,5,5,2	0,3,2,0	5,9,7,4	0,0,0,0	162	149
1921	53,76,124,50	3,2,7,6	107,102,112,95	2,7,2,2	231	149
1922	13,27,27,17	51,75,121,49	31,35,41,30	103,93,106,91	354	149
1924	116,116,192,183	12,12,11,9	103,155,158,150	13,15,24,9	151	149
1925	548,475,823,684	1293,1479,2160,2103	530,680,630,653	1418,1901,1741,1582	197	149
1926	161,147,227,196	55,35,43,44	132,168,175,191	22,38,48,31	197	149
1927	28,25,38,26	29,35,47,60	29,31,32,26	45,49,58,29	469	149
1928	0,0,1,2	38,42,74,48	1,0,1,1	63,56,62,52	155	149
1929	0,0,0,0	23,22,37,32	0,0,0,2	48,38,42,55	164	149
1931	595,650,1000,943	0,0,4,0	785,967,955,782	0,6,4,2	743	149
1932	16,30,41,34	85,88,131,123	23,31,30,25	112,157,121,118	191	149
1933	62,68,132,122	10,14,17,27	59,91,76,79	14,16,18,21	179	149
1935	23,22,44,28	33,49,53,30	31,26,33,32	59,75,65,48	1493	149
1936	2,3,2,1	10,14,12,9	1,3,3,0	8,22,14,9	160	149
1937	53,72,87,78	1,1,0,0	64,73,90,67	0,0,0,0	256	149
1938	23,41,47,33	1,4,2,4	42,45,35,47	6,7,3,2	168	149
1939	1,7,6,4	1,0,0,0	15,12,10,11	1,0,1,0	168	149
1940	0,3,2,0	44,31,52,45	1,2,1,1	50,43,30,33	185	149
1941	150,182,239,226	3,2,5,2	181,244,237,178	0,9,7,2	175	149
1942	43,33,31,42	0,2,4,1	38,52,47,52	2,3,4,9	236	149
1943	11,27,41,23	13,12,15,19	23,49,37,35	10,16,16,10	1949	149
1945	213,218,299,282	5,2,4,11	184,256,256,201	4,3,4,4	176	149
1946	10,8,5,9	0,0,1,1	4,3,5,8	0,1,1,1	170	149
1947	656,732,1049,836	2,0,0,0	808,962,929,764	0,0,0,0	1887	149
1949	0,2,2,0	5,20,34,11	1,16,0,1	26,10,11,14	219	149
1950	466,762,939,510	8,13,19,11	745,972,941,718	15,23,27,24	1809	149
1951	88,123,169,131	3,1,0,0	144,183,179,135	1,1,0,1	510	149
1952	0,0,0,0	9,8,14,10	0,1,0,0	13,8,8,5	209	149
1953	5,8,12,3	0,0,0,0	16,23,17,13	0,0,1,1	1395	149
1954	7,9,15,13	0,0,0,1	6,22,8,9	1,0,0,1	188	149
1955	42,70,54,70	9,12,20,10	75,78,84,48	10,12,4,19	201	149
1956	151,198,283,253	0,0,0,0	171,234,201,178	1,1,0,0	337	149
1957	17,19,45,22	126,186,234,232	20,20,26,17	164,213,185,138	260	149
1958	4,3,7,3	91,84,125,127	16,6,2,10	107,141,104,94	228	149
1959	145,189,318,166	0,0,0,2	256,329,289,249	0,0,0,1	384	149
1960	86,85,155,119	1,4,5,5	136,144,147,128	0,5,4,4	279	149
1961	85,117,161,90	3,0,0,0	153,152,165,144	0,0,0,0	516	149
1962	117,143,207,125	0,0,0,0	167,166,183,152	0,1,0,0	392	149
1963	2,4,8,5	38,51,78,53	8,4,4,5	48,61,59,56	156	149
1964	153,205,299,211	3,0,0,0	167,202,225,196	0,0,0,0	197	149
1965	3152,3672,4710,4956	0,2,0,0	3788,4430,3879,3606	0,0,0,0	1586	149
1966	18,21,42,48	326,362,465,378	31,19,47,29	331,362,361,324	1138	149
1967	19,21,23,28	0,2,0,1	26,53,39,35	0,3,0,0	162	149
1968	33,20,35,28	0,0,0,0	39,42,30,29	0,1,0,0	215	149
1969	3,4,4,2	1,1,0,0	0,0,1,6	0,1,0,0	165	149
1970	4,0,0,1	1,1,0,2	0,1,1,3	0,0,1,0	165	149
1971	26,21,66,33	142,187,230,198	40,78,53,73	194,267,237,218	253	149
1972	296,354,656,409	2,0,0,0	485,660,602,543	1,0,0,1	498	149
1973	31,26,71,36	220,268,415,314	42,77,60,78	279,421,365,348	253	149
1974	32,14,23,12	0,0,0,0	19,16,18,13	0,0,1,0	356	149
1975	0,0,0,0	20,24,29,31	1,0,0,0	36,20,26,26	153	149
1976	273,249,400,298	0,1,0,0	349,387,374,278	0,2,0,0	507	149
1977	111,159,198,143	93,115,156,111	123,122,143,127	117,102,143,142	197	149
1978	32,39,41,26	2,1,3,3	35,25,33,27	0,2,4,1	197	149
1979	36,44,69,29	2,1,1,0	41,47,58,58	1,1,1,6	166	149
1980	11,13,29,17	56,68,87,59	16,31,27,33	77,87,81,60	195	149
1981	5,3,11,6	0,1,0,1	7,14,8,19	0,1,0,1	195	149
1982	1543,1776,2292,2390	0,27,0,0	2064,2143,1960,1744	0,0,0,0	162	149
1984	322,360,460,392	3,2,2,1	426,451,446,362	0,1,2,1	503	149
1985	270,254,333,407	593,622,886,888	291,353,317,279	645,696,712,696	176	149
1989	74,50,86,96	0,2,0,0	85,83,69,55	0,1,0,0	366	149
1990	50,47,93,70	3,5,6,0	69,68,62,54	1,9,0,1	180	149
1991	8,11,10,6	103,98,114,146	6,12,5,15	140,140,132,129	247	149
1992	99,96,110,143	5,5,13,8	102,122,148,110	7,9,8,5	168	149
1993	2,13,12,5	1,6,6,6	5,6,12,6	14,10,30,13	159	149
1994	12,27,24,32	294,372,474,445	18,24,14,15	403,431,442,369	159	149
1995	1,10,3,5	0,0,0,0	4,2,4,4	0,0,2,0	159	149
1996	275,302,421,387	0,0,4,0	315,379,338,298	0,0,0,0	367	149
1997	17,11,25,10	25,33,46,52	20,16,5,9	51,47,33,33	153	149
1998	61,72,105,82	0,0,0,0	86,70,73,74	0,1,0,1	167	149
1999	4,0,1,9	53,56,102,62	1,7,1,5	78,66,66,71	165	149
2000	7,0,0,0	14,16,12,12	4,1,1,2	6,12,17,4	165	149
2001	607,746,1153,917	0,0,0,1	935,970,841,810	1,0,3,0	254	149
2003	0,0,1,0	0,1,1,0	0,0,0,0	0,0,0,1	155	149
2004	34,53,63,80	115,144,160,159	75,84,45,37	149,182,170,131	514	149
2005	24,41,42,56	3,4,4,2	59,60,36,28	6,2,1,0	514	149
2006	7,6,3,5	1,0,3,0	4,5,8,4	2,0,1,3	174	149
2007	1,1,1,2	12,10,17,20	1,0,1,1	25,26,21,15	171	149
2008	277,331,419,384	9,19,29,15	352,394,348,347	25,23,18,25	166	149
2009	290,316,395,381	30,20,38,15	272,486,390,296	37,25,27,20	194	149
2010	0,0,0,0	34,44,67,60	2,1,0,3	49,49,47,45	153	149
2011	417,559,769,671	2,2,0,4	525,634,542,512	8,1,5,0	402	149
2012	19,19,42,12	4,6,5,11	31,27,34,19	4,11,22,3	518	149
2013	46,85,76,66	0,0,0,0	64,82,90,84	0,0,4,1	291	149
2014	19,13,39,30	60,79,97,82	33,44,47,44	82,117,80,62	159	149
2015	454,356,792,384	1,0,0,0	545,752,599,610	0,0,1,0	3476	149
2016	78,106,105,126	18,27,41,19	93,94,107,106	17,22,22,18	218	149
2019	14,33,26,34	11,9,15,9	29,29,17,21	12,11,22,14	193	149
2020	3,2,4,1	52,74,100,61	1,7,3,2	95,109,86,76	250	149
2021	4,5,7,5	26,35,54,24	1,13,8,5	40,53,59,34	158	149
2023	0,0,0,0	1,0,3,2	2,0,1,1	1,4,3,4	216	149
2024	71,77,122,105	0,0,2,0	78,96,98,112	0,0,1,0	193	149
2025	51,69,66,73	5,23,15,12	79,79,71,71	13,16,6,14	300	149
2026	0,6,16,5	9,26,39,17	6,5,4,9	38,54,38,24	163	149
2027	0,1,2,0	12,15,29,20	0,0,2,0	12,21,19,14	153	149
2028	83,73,153,94	3,0,3,0	135,103,122,105	2,0,1,2	157	149
2029	2,3,1,2	75,53,76,66	2,5,6,1	55,51,74,80	165	149
2030	13,5,12,11	41,47,81,63	3,2,5,5	58,67,85,76	155	149
2032	28,45,50,64	261,299,399,345	35,48,34,40	285,444,350,330	152	149
2035	1,1,1,0	2,1,3,3	0,0,0,1	4,0,2,1	158	149
2036	25,24,33,32	114,147,157,197	29,15,33,30	131,171,155,105	197	149
2037	2,3,4,3	0,1,4,0	2,3,2,2	0,0,0,0	213	149
2039	0,2,2,1	65,53,86,83	1,2,0,1	57,87,69,57	173	149
2040	97,115,165,127	0,0,2,2	117,156,125,134	2,0,3,2	213	149
2042	10,12,7,2	4,5,0,6	13,7,11,8	6,7,11,11	183	149
2043	25,20,22,37	0,0,0,1	35,33,38,38	0,1,1,0	182	149
2044	27,21,19,40	0,0,6,0	36,27,40,37	0,7,0,0	182	149
2045	130,136,171,141	39,46,65,42	184,200,169,197	51,83,74,58	182	149
2046	227,345,375,299	0,0,0,0	367,425,417,369	0,0,0,1	1712	149
2047	103,101,163,115	25,31,46,38	137,149,159,153	24,43,47,28	158	149
2048	336,391,521,458	3,0,0,0	438,539,510,418	0,0,3,0	161	149
2049	1,2,7,4	0,0,2,0	6,6,1,0	0,1,0,0	341	149
2051	6,8,8,4	74,93,102,109	5,8,6,6	109,96,100,68	249	149
2053	10,23,32,29	0,0,0,1	13,14,17,15	0,0,0,0	173	149
2054	23,43,43,41	2,7,13,5	36,30,34,32	3,0,5,9	173	149
2055	212,284,346,372	0,0,0,0	339,398,352,319	0,0,0,1	2398	149
2056	37,26,51,56	5,14,9,17	43,58,44,33	8,16,8,8	212	149
2057	7,8,15,28	0,1,0,0	15,24,20,8	0,0,0,0	212	149
2058	67,51,78,76	4,6,15,4	61,115,87,80	8,15,4,7	318	149
2059	116,114,142,112	0,0,0,0	186,182,188,148	1,0,0,0	1156	149
2060	11,12,15,6	4,4,6,2	18,15,11,15	6,2,1,3	453	149
2061	0,0,1,1	289,396,543,372	0,0,0,0	414,541,488,410	154	149
2062	172,221,399,181	106,119,141,127	396,417,363,329	129,156,141,102	957	149
2063	1,4,1,5	0,0,3,0	1,9,4,8	0,0,3,0	153	149
2064	796,737,1107,1109	19,9,16,32	858,1072,1016,838	23,13,21,20	246	149
2065	524,544,971,762	0,0,0,0	726,917,821,762	0,0,1,0	765	149
2066	1,3,0,1	46,72,75,64	1,2,3,2	57,53,45,70	159	149
2067	1,1,0,2	1,0,0,0	0,1,0,1	0,0,1,0	161	149
2068	5,15,13,14	26,38,75,58	5,15,12,10	39,45,31,31	155	149
2069	8,12,5,4	12,10,11,15	2,4,4,6	12,11,21,11	299	149
2071	2,5,3,0	231,220,329,344	1,6,2,0	254,302,340,277	166	149
2072	101,181,202,160	2,4,2,0	158,201,197,145	1,4,0,5	153	149
2073	18,36,41,6	29,42,75,41	26,48,67,48	66,59,76,59	1288	149
2074	1,2,4,1	165,189,241,184	1,1,3,2	213,191,216,200	157	149
2075	35,31,83,55	27,15,50,25	82,92,92,89	30,37,52,45	991	149
2076	0,4,5,3	0,0,0,0	3,1,11,1	0,1,0,0	174	149
2077	5,7,13,2	7,12,18,17	13,7,14,11	13,22,14,24	288	149
2078	5,11,18,5	18,19,18,26	16,8,23,12	27,29,17,17	313	149
2079	7,16,23,20	18,19,18,26	16,23,23,25	27,29,17,17	174	149
2080	867,885,1379,1006	1,0,0,1	1185,1420,1281,1139	4,8,2,2	911	149
2081	504,484,717,672	406,442,656,745	550,693,594,572	444,607,582,421	194	149
2082	215,258,448,327	0,0,0,0	353,405,402,374	0,0,0,1	1449	149
2083	14,13,12,24	84,100,142,120	12,15,13,13	116,125,129,112	154	149
2084	199,232,366,266	0,0,1,0	285,356,341,304	0,1,3,0	689	149
2085	2527,3304,4260,3607	0,0,0,2	3457,4050,3607,3208	0,0,1,0	2123	149
2086	1,2,1,1	26,31,40,20	3,5,8,2	47,45,26,44	223	149
2088	3,2,7,4	12,18,37,30	5,3,4,9	17,24,26,26	170	149
2089	14,18,18,19	80,70,137,98	16,23,21,10	92,112,108,115	264	149
2091	2,2,0,0	8,9,9,5	2,1,2,1	4,8,7,9	154	149
2092	272,328,409,419	11,6,9,7	329,339,282,326	8,16,16,17	196	149
2093	234,324,493,368	71,75,172,106	372,491,462,417	90,98,124,99	399	149
2094	37,27,35,25	1,0,2,0	35,47,43,27	2,3,3,0	214	149
2096	1218,1148,1794,1632	0,3,1,3	1341,1627,1542,1498	0,1,3,0	628	149
2098	1,1,1,0	0,1,4,0	0,1,4,0	0,1,3,1	227	149
2099	346,399,618,480	1,0,3,0	453,500,397,424	2,4,3,4	490	149
2100	135,139,216,152	4,12,16,8	118,167,167,148	9,7,12,7	234	149
2101	22,25,34,25	17,16,27,14	24,19,27,30	7,13,14,15	174	149
2107	163,197,302,193	0,2,0,0	239,269,291,282	0,0,0,0	1117	149
2108	757,786,1042,1093	10,12,19,26	736,1021,899,732	9,26,13,11	167	149
2109	754,761,1034,1050	0,0,0,1	741,1013,886,739	0,0,0,0	588	149
2110	12,19,21,16	13,12,4,7	13,11,28,11	4,9,6,6	225	149
2111	2,1,4,3	1,0,1,0	2,1,3,2	0,0,0,1	225	149
2112	1,1,5,5	17,14,19,24	4,5,2,3	17,28,30,15	158	149
2113	118,153,198,117	0,1,0,0	131,161,143,131	0,0,0,0	334	149
2114	114,150,204,137	1,0,0,0	149,167,160,155	1,1,2,0	297	149
2115	38,22,36,29	0,0,0,0	38,36,35,40	1,0,0,2	1235	149
2116	12,2,8,11	1,1,0,0	16,6,14,2	1,1,0,0	713	149
2120	25,32,30,24	12,3,3,2	17,23,32,21	3,10,4,9	158	149
2123	12,30,35,39	0,0,0,0	23,40,22,18	2,0,0,3	174	149
2124	0,3,8,1	0,1,3,0	8,11,4,5	9,0,3,3	157	149
2126	3,2,12,5	12,16,30,9	4,3,2,4	23,17,27,22	276	149
2127	3,6,11,0	72,84,151,117	1,6,7,0	96,106,97,100	161	149
2130	5,1,9,7	10,25,28,32	2,1,4,9	21,17,16,12	153	149
2131	14,19,12,25	10,25,28,32	8,33,23,32	21,17,16,12	363	149
2132	12,19,11,23	3,1,8,5	7,32,22,29	1,0,3,6	359	149
2133	18,27,37,47	128,121,156,161	16,31,32,28	105,102,146,100	153	149
2134	933,906,1472,1100	8,16,25,31	1249,1247,1090,1150	23,13,25,22	1052	149
2135	792,778,1241,959	4,6,3,5	1031,1024,934,991	4,3,1,7	674	149
2136	3,2,9,9	0,0,1,1	3,7,5,6	0,0,1,1	225	149
2137	4,7,11,6	133,148,215,234	7,5,9,7	178,237,191,181	191	149
2138	1,0,1,0	20,35,39,33	1,1,1,0	23,34,41,25	151	149
2139	56,69,80,48	9,5,10,10	60,72,59,67	8,6,5,8	217	149
2140	26,26,35,33	14,18,29,17	26,32,27,33	24,15,16,18	152	149
2141	4,1,1,1	155,225,267,257	2,0,2,0	184,234,238,209	240	149
2142	79,99,130,117	0,0,4,0	104,131,165,76	0,1,0,0	457	149
2143	79,100,130,119	3,0,1,0	104,133,167,77	0,2,1,0	461	149
2144	0,1,4,2	3,0,1,0	0,3,2,1	0,2,1,0	153	149
2145	103,121,167,170	2,3,7,9	114,160,196,109	2,11,5,0	153	149
2146	111,109,234,137	4,0,0,2	138,160,147,141	1,0,0,0	419	149
2147	2,0,0,3	71,72,102,102	4,1,0,3	103,99,85,78	171	149
2148	0,2,1,1	3,14,21,22	0,5,2,3	17,12,25,20	167	149
2149	123,172,311,148	1,0,0,0	229,263,225,207	0,0,0,0	2235	149
2150	0,2,4,1	183,200,342,284	0,2,0,2	237,270,239,262	245	149
2151	263,338,407,346	2,6,6,4	368,455,477,362	2,1,6,1	284	149
2152	10,11,18,2	1,0,0,0	13,14,18,8	0,0,0,0	160	149
2154	7,11,20,17	0,6,1,4	21,16,19,18	0,6,13,3	259	149
2155	7,6,14,12	1,3,5,3	14,12,13,7	8,0,3,3	259	149
2156	7,9,14,12	32,44,43,26	14,11,14,8	51,42,56,38	259	149
2158	14,22,35,15	418,416,730,627	18,34,29,30	501,697,630,522	174	149
2159	254,387,464,363	0,0,0,0	387,451,399,380	0,0,1,0	299	149
2160	260,254,421,348	0,0,0,0	347,432,363,330	0,2,1,0	435	149
2161	174,220,248,303	2752,2856,3688,4111	258,274,245,179	3073,3376,3442,2314	218	149
2162	1,1,2,2	0,2,0,0	3,6,4,2	0,0,1,1	153	149
2163	2,6,18,7	0,1,0,0	8,3,14,6	0,0,0,0	153	149
2164	0,0,3,0	0,0,0,0	3,1,2,2	1,0,0,0	153	149
2165	63,82,99,125	0,0,0,1	82,87,79,64	0,1,0,0	200	149
2166	29,71,65,50	234,255,366,334	51,39,56,49	257,331,307,292	227	149
2167	241,197,260,350	142,157,275,235	217,250,294,211	174,208,224,190	812	149
2168	0,0,2,5	1,2,5,0	0,2,0,0	0,3,2,2	173	149
2169	0,0,0,1	0,0,0,1	0,1,0,1	2,5,1,0	153	149
2172	34,57,72,50	106,147,193,231	61,65,73,57	169,195,198,145	288	149
2173	60,73,109,114	12,9,8,7	114,134,93,104	10,14,6,10	197	149
2174	79,61,108,106	12,3,5,5	109,115,96,109	5,7,23,6	197	149
2175	27,39,50,38	150,190,294,252	52,43,39,56	190,241,171,249	541	149
