ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1238	"ENSMUSG00000030689"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857342	126857675	126857787	1238	35,35,36,48	128,137,238,184	55,51,42,52	167,182,158,178	298	149	0.113170916640491	0.338886111401869	0.12,0.113,0.07,0.115	0.141,0.123,0.117,0.127	-0.023
1239	"ENSMUSG00000074634"	"Gm7120"	chr13	+	119492633	119495505	119492633	119493015	119495134	119495505	1239	0,0,1,1	0,0,0,0	0,0,0,1	1,0,0,0	298	149	0.999202115572178	0.999202115572178	NA,NA,1.0,1.0	0.0,NA,NA,1.0	0.5
1240	"ENSMUSG00000048865"	"Arhgap30"	chr1	+	171403212	171403955	171403212	171403340	171403780	171403955	1240	4,0,1,0	6,5,9,8	1,0,2,0	3,19,10,2	298	149	0.901747321309262	0.997582549415605	0.25,0.0,0.053,0.0	0.143,0.0,0.091,0.0	0.017
1242	"ENSMUSG00000041945"	"Mfsd9"	chr1	-	40784376	40786210	40784376	40784506	40786166	40786210	1242	0,0,1,1	18,6,19,25	3,5,2,2	18,15,18,19	298	149	0.00520484103940388	0.069329508229301	0.0,0.0,0.026,0.02	0.077,0.143,0.053,0.05	-0.069
1243	"ENSMUSG00000020785"	"Camkk1"	chr11	+	73037194	73037625	73037194	73037268	73037537	73037625	1243	45,35,83,42	129,138,174,175	60,84,37,80	173,172,166,159	298	149	0.459703199765421	0.686091321895489	0.149,0.113,0.193,0.107	0.148,0.196,0.1,0.201	-0.021
1244	"ENSMUSG00000019338"	"Zfp687"	chr3	-	95006831	95008213	95006831	95007966	95008071	95008213	1244	4,3,1,3	78,70,120,96	4,1,2,3	95,103,98,85	254	149	0.746453503807866	0.897869339099853	0.029,0.025,0.005,0.018	0.024,0.006,0.012,0.02	0.004
1245	"ENSMUSG00000019338"	"Zfp687"	chr3	-	95008379	95008917	95008379	95008492	95008584	95008917	1245	5,3,6,4	71,69,83,100	8,9,7,7	64,83,101,114	241	149	0.103565506118199	0.325251020375854	0.042,0.026,0.043,0.024	0.072,0.063,0.041,0.037	-0.02
1246	"ENSMUSG00000019338"	"Zfp687"	chr3	-	95008584	95009238	95008584	95008917	95009075	95009238	1246	15,4,6,7	89,72,96,108	10,7,9,5	97,111,77,81	298	149	0.999202115572178	0.999202115572178	0.078,0.027,0.03,0.031	0.049,0.031,0.055,0.03	0.0
1247	"ENSMUSG00000019338"	"Zfp687"	chr3	-	95009342	95010222	95009342	95009519	95010043	95010222	1247	4,4,9,2	63,50,89,64	4,7,6,7	78,86,85,65	298	149	0.783617655299259	0.921075530531149	0.031,0.038,0.048,0.015	0.025,0.039,0.034,0.051	-0.004
1248	"ENSMUSG00000020832"	"Eral1"	chr11	-	78074279	78074627	78074279	78074360	78074477	78074627	1248	38,47,69,39	53,53,97,124	55,75,62,52	85,86,58,74	266	149	0.19400184888962	0.433896608269257	0.287,0.332,0.285,0.15	0.266,0.328,0.375,0.282	-0.049
1249	"ENSMUSG00000026176"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74393796	74393901	1249	7,8,10,7	73,81,65,90	15,8,16,12	48,97,88,65	298	149	0.112467037502986	0.338653529407655	0.046,0.047,0.071,0.037	0.135,0.04,0.083,0.085	-0.036
1251	"ENSMUSG00000003271"	"Sult2b1"	chr7	-	45742053	45742483	45742053	45742196	45742310	45742483	1251	86,63,131,159	5,25,15,19	112,125,109,91	10,24,14,21	263	149	0.739990093516113	0.893336560689558	0.907,0.588,0.832,0.826	0.864,0.747,0.815,0.711	0.004
1252	"ENSMUSG00000034432"	"Cops8"	chr1	+	90604374	90605512	90604374	90604445	90605463	90605512	1252	33,41,42,29	436,390,483,567	36,50,32,49	398,497,514,396	298	149	0.322886383972523	0.567912763488869	0.036,0.05,0.042,0.025	0.043,0.048,0.03,0.058	-0.006
1253	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	79054495	79055416	79054495	79054603	79055291	79055416	1253	7,12,13,9	77,66,89,99	11,15,9,10	76,74,69,65	298	149	0.279566704163378	0.525694275422653	0.043,0.083,0.068,0.043	0.067,0.092,0.061,0.071	-0.013
1254	"ENSMUSG00000033124"	"Atg9a"	chr1	-	75180864	75182737	75180864	75181931	75182591	75182737	1254	37,34,72,23	228,267,390,355	48,34,49,40	331,269,272,318	298	149	0.534051577385097	0.745136978972808	0.075,0.06,0.085,0.031	0.068,0.059,0.083,0.059	-0.005
1255	"ENSMUSG00000026200"	"Glb1l"	chr1	-	75208686	75209222	75208686	75208837	75209055	75209222	1255	11,25,20,22	8,10,23,7	35,35,30,19	13,21,8,6	298	149	0.16978421977074	0.406238816846089	0.407,0.556,0.303,0.611	0.574,0.455,0.652,0.613	-0.104
1256	"ENSMUSG00000042099"	"Kank3"	chr17	+	33822285	33822917	33822285	33822375	33822674	33822917	1256	39,37,78,31	51,28,52,42	115,110,107,118	52,46,40,44	298	149	7.06392082328033e-05	0.0187447566284325	0.277,0.398,0.429,0.27	0.525,0.545,0.572,0.573	-0.21
1257	"ENSMUSG00000026207"	"Speg"	chr1	+	75426763	75427211	75426763	75426880	75427043	75427211	1257	1,8,15,6	66,65,108,72	26,19,13,20	75,130,96,105	298	149	0.0209753772974299	0.131938304617108	0.008,0.058,0.065,0.04	0.148,0.068,0.063,0.087	-0.049
1258	"ENSMUSG00000014353"	"Tmem87b"	chr2	+	128845460	128846799	128845460	128845534	128846728	128846799	1258	24,27,46,20	128,139,177,182	36,35,47,31	169,188,173,133	298	149	0.250199698537381	0.495633688531192	0.086,0.089,0.115,0.052	0.096,0.085,0.12,0.104	-0.016
1259	"ENSMUSG00000028248"	"Pnisr"	chr4	+	21869515	21870405	21869515	21869615	21870351	21870405	1259	202,332,552,225	76,98,146,83	504,664,570,479	164,228,196,115	298	149	0.948128397449655	0.999202115572178	0.571,0.629,0.654,0.575	0.606,0.593,0.593,0.676	-0.01
1260	"ENSMUSG00000037376"	"Trmt6"	chr2	-	132808203	132809016	132808203	132808289	132808660	132809016	1260	8,12,13,7	88,125,147,133	12,5,3,12	135,134,124,89	298	149	0.420157628439214	0.658311856231703	0.043,0.046,0.042,0.026	0.043,0.018,0.012,0.063	0.005
1263	"ENSMUSG00000026409"	"Pfkfb2"	chr1	-	130697016	130698085	130697016	130697085	130697905	130698085	1263	138,190,278,137	5,2,12,8	232,294,263,238	2,3,7,5	298	149	0.0152288232780726	0.113472837983754	0.932,0.979,0.921,0.895	0.983,0.98,0.949,0.96	-0.036
1264	"ENSMUSG00000026409"	"Pfkfb2"	chr1	-	130697696	130698743	130697696	130698085	130698678	130698743	1264	31,33,47,20	87,100,197,107	36,55,44,39	112,182,162,149	298	149	0.592563160346511	0.794328543463228	0.151,0.142,0.107,0.085	0.138,0.131,0.12,0.116	-0.005
1265	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10419652	10421128	10419652	10419685	10420973	10421128	1265	8,18,29,11	0,0,2,0	22,21,16,20	1,2,0,1	298	149	0.287740800644349	0.536217177768656	1.0,1.0,0.879,1.0	0.917,0.84,1.0,0.909	0.053
1266	"ENSMUSG00000043843"	"Tmem145"	chr7	+	25307447	25307676	25307447	25307534	25307616	25307676	1266	11,9,20,4	181,192,243,186	11,28,16,15	257,287,282,255	231	149	0.462145712372353	0.687750141031834	0.038,0.029,0.05,0.014	0.027,0.059,0.035,0.037	-0.007
1267	"ENSMUSG00000031232"	"Magt1"	chrX	-	105968083	105971479	105968083	105971026	105971435	105971479	1267	118,122,200,154	21,10,40,25	159,140,110,114	14,15,9,17	298	149	0.0425102233318346	0.196878154316009	0.737,0.859,0.714,0.755	0.85,0.824,0.859,0.77	-0.059
1268	"ENSMUSG00000020692"	"Nle1"	chr11	-	82902994	82904136	82902994	82903133	82904089	82904136	1268	22,15,33,22	7,7,15,5	42,22,33,18	4,14,6,9	298	149	0.512693002017542	0.727728019661645	0.611,0.517,0.524,0.688	0.84,0.44,0.733,0.5	-0.043
1269	"ENSMUSG00000020692"	"Nle1"	chr11	-	82902994	82904136	82902994	82903197	82904089	82904136	1269	11,6,16,5	17,44,63,55	22,16,14,14	30,45,32,32	298	149	0.0542082164030447	0.223574975149258	0.244,0.064,0.113,0.043	0.268,0.151,0.179,0.179	-0.078
1270	"ENSMUSG00000049755"	"Zfp672"	chr11	-	58319323	58319954	58319323	58319590	58319866	58319954	1270	53,83,110,50	17,17,21,27	65,110,80,53	33,30,27,14	298	149	0.475796216588826	0.699593784478621	0.609,0.709,0.724,0.481	0.496,0.647,0.597,0.654	0.032
1271	"ENSMUSG00000024535"	"Snx24"	chr18	+	53389516	53390823	53389516	53389612	53390391	53390823	1271	88,120,161,138	0,0,10,1	149,149,155,136	2,5,3,2	298	149	0.33022588391342	0.57351667892368	1.0,1.0,0.89,0.986	0.974,0.937,0.963,0.971	0.008
1272	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80947495	80949168	80947495	80947594	80947795	80949168	1272	5,3,12,7	1177,1356,2172,1297	12,16,21,13	1801,2456,2406,1827	298	149	0.0153712041214874	0.113562120066945	0.002,0.001,0.003,0.003	0.003,0.003,0.004,0.004	-0.001
1273	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80947795	80949168	80947795	80947865	80949094	80949168	1273	516,760,1311,624	726,675,1081,768	1468,1949,1575,1314	694,845,1092,756	298	149	0.000866879151625644	0.0325561281388297	0.262,0.36,0.377,0.289	0.514,0.536,0.419,0.465	-0.162
1274	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18250819	18251660	18250819	18251001	18251358	18251660	1274	32,64,88,51	0,0,2,3	79,97,83,70	0,1,1,2	298	149	0.804384060837667	0.934301761385332	1.0,1.0,0.957,0.895	1.0,0.98,0.976,0.946	-0.013
1275	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18250819	18251660	18250819	18251001	18251548	18251660	1275	33,63,71,36	19,6,25,19	78,74,91,72	23,19,11,20	298	149	0.337290792782594	0.581106406914947	0.465,0.84,0.587,0.486	0.629,0.661,0.805,0.643	-0.09
1276	"ENSMUSG00000022721"	"Trmt2a"	chr16	+	18251358	18251660	18251358	18251474	18251548	18251660	1276	26,55,42,33	70,61,131,113	49,66,63,50	88,123,108,95	223	149	0.172348073170767	0.410306273583202	0.199,0.376,0.176,0.163	0.271,0.264,0.28,0.26	-0.04
1277	"ENSMUSG00000070034"	"Sp110"	chr1	-	85579056	85579745	85579056	85579199	85579643	85579745	1277	5,5,2,2	3,6,5,4	3,9,8,3	5,5,5,5	298	149	0.296500305381543	0.541945488838986	0.455,0.294,0.167,0.2	0.231,0.474,0.444,0.231	-0.066
1278	"ENSMUSG00000070034"	"Sp110"	chr1	-	85584902	85586295	85584902	85585052	85586214	85586295	1278	4,1,6,0	3,1,0,1	3,3,6,2	2,3,6,2	298	149	0.389599077866871	0.62744246965576	0.4,0.333,1.0,0.0	0.429,0.333,0.333,0.333	0.076
1279	"ENSMUSG00000028670"	"Lypla2"	chr4	-	135969427	135969674	135969427	135969529	135969600	135969674	1279	39,39,57,12	435,528,781,652	52,61,31,46	562,690,557,573	220	149	0.260612398807208	0.507384925709549	0.057,0.048,0.047,0.012	0.059,0.056,0.036,0.052	-0.01
1280	"ENSMUSG00000006958"	"Chrd"	chr16	+	20738552	20739164	20738552	20738816	20739110	20739164	1280	4,18,22,22	6,8,18,2	23,35,38,33	12,18,28,15	298	149	0.745576359224548	0.89721338466541	0.25,0.529,0.379,0.846	0.489,0.493,0.404,0.524	0.023
1281	"ENSMUSG00000006958"	"Chrd"	chr16	+	20739406	20740056	20739406	20739510	20739953	20740056	1281	3,5,17,14	12,29,41,25	20,26,13,19	28,56,59,52	298	149	0.701135892556173	0.868028613429711	0.111,0.079,0.172,0.219	0.263,0.188,0.099,0.154	-0.031
1282	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172186295	172187460	172186295	172186368	172187352	172187460	1282	64,73,151,88	2,4,4,4	104,105,120,117	5,0,7,1	298	149	0.292605860155966	0.540245956460933	0.941,0.901,0.95,0.917	0.912,1.0,0.896,0.983	-0.021
1283	"ENSMUSG00000041375"	"Ccdc9"	chr7	-	16276726	16278538	16276726	16276773	16278356	16278538	1283	11,6,9,14	190,183,265,220	19,21,8,17	199,271,238,214	298	149	0.0877007098300653	0.298095554720249	0.028,0.016,0.017,0.031	0.046,0.037,0.017,0.038	-0.011
1284	"ENSMUSG00000028656"	"Cap1"	chr4	-	122862622	122863085	122862622	122862746	122862900	122863085	1284	35,37,76,73	680,789,1093,1369	45,66,56,38	811,999,845,841	298	149	0.682058708718544	0.855420569747191	0.025,0.023,0.034,0.026	0.027,0.032,0.032,0.022	-0.001
1285	"ENSMUSG00000043065"	"Spice1"	chr16	+	44369879	44370378	44369879	44370019	44370237	44370378	1285	4,6,18,3	14,20,29,27	13,13,14,3	22,33,29,22	298	149	0.589729153503123	0.793470421601541	0.125,0.13,0.237,0.053	0.228,0.165,0.194,0.064	-0.026
1286	"ENSMUSG00000007038"	"Neu1"	chr17	+	34932565	34934185	34932565	34932828	34934002	34934185	1286	36,61,88,34	150,140,178,204	62,72,70,62	139,184,158,148	298	149	0.0803173281650079	0.282965328096506	0.107,0.179,0.198,0.077	0.182,0.164,0.181,0.173	-0.035
1287	"ENSMUSG00000022995"	"Enah"	chr1	-	181919324	181919629	181919324	181919456	181919558	181919629	1287	53,61,98,111	0,0,0,0	81,73,44,56	1,0,0,0	251	149	0.107661128474139	0.332454186640167	1.0,1.0,1.0,1.0	0.98,1.0,1.0,1.0	0.005
1289	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100486070	100486524	100486070	100486125	100486473	100486524	1289	24,30,60,30	96,126,160,155	52,46,38,36	110,169,146,113	298	149	0.261666072872812	0.507384925709549	0.111,0.106,0.158,0.088	0.191,0.12,0.115,0.137	-0.025
1290	"ENSMUSG00000030727"	"Rabep2"	chr7	+	126444522	126444936	126444522	126444578	126444819	126444936	1290	12,16,16,5	10,16,21,14	20,34,27,14	20,19,17,10	298	149	0.0167630519122962	0.118057321834166	0.375,0.333,0.276,0.152	0.333,0.472,0.443,0.412	-0.131
1291	"ENSMUSG00000063659"	"Zbtb18"	chr1	+	177447088	177450764	177447088	177447776	177447888	177450764	1291	475,573,828,773	364,421,598,519	661,795,884,652	356,566,598,483	261	149	0.248211512461497	0.494167575391929	0.427,0.437,0.441,0.46	0.515,0.445,0.458,0.435	-0.022
1292	"ENSMUSG00000029504"	"Ddx51"	chr5	+	110655306	110655673	110655306	110655413	110655564	110655673	1292	30,29,47,14	24,44,46,44	39,39,38,22	44,41,31,41	298	149	0.343697227917743	0.585828584145129	0.385,0.248,0.338,0.137	0.307,0.322,0.38,0.212	-0.028
1293	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372426	47372645	47372426	47372491	47372572	47372645	1293	15,14,25,18	41,40,60,57	20,21,14,15	44,51,57,40	230	149	0.964207832097939	0.999202115572178	0.192,0.185,0.213,0.17	0.227,0.211,0.137,0.195	-0.003
1294	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372426	47372645	47372426	47372491	47372575	47372645	1294	15,16,25,20	43,54,59,65	20,21,14,17	55,46,63,36	233	149	0.81031338002736	0.935972386123128	0.182,0.159,0.213,0.164	0.189,0.226,0.124,0.232	-0.013
1295	"ENSMUSG00000034729"	"Mrps10"	chr17	+	47372575	47375109	47372575	47372645	47374972	47375109	1295	35,26,24,23	69,84,108,118	38,38,26,30	74,91,79,72	298	149	0.101307790592899	0.320841767087069	0.202,0.134,0.1,0.089	0.204,0.173,0.141,0.172	-0.041
1296	"ENSMUSG00000025145"	"Lrrc45"	chr11	+	120718441	120719132	120718441	120718553	120719039	120719132	1296	109,112,266,100	1,6,17,4	256,319,236,233	10,11,18,9	298	149	0.999202115572178	0.999202115572178	0.982,0.903,0.887,0.926	0.928,0.935,0.868,0.928	0.01
1298	"ENSMUSG00000097391"	"Mirg"	chr12	+	109731241	109731912	109731241	109731350	109731716	109731912	1298	0,0,1,0	2,4,7,5	0,1,0,1	6,1,5,1	298	149	0.708455431196765	0.872739629137154	0.0,0.0,0.067,0.0	0.0,0.333,0.0,0.333	-0.15
1299	"ENSMUSG00000097391"	"Mirg"	chr12	+	109731241	109731912	109731241	109731355	109731716	109731912	1299	0,0,0,0	1,0,0,0	0,1,0,1	4,4,0,2	298	149	0.962203655811697	0.999202115572178	0.0,NA,NA,NA	0.0,0.111,NA,0.2	-0.104
1300	"ENSMUSG00000067071"	"Hes6"	chr1	-	91411482	91412802	91411482	91412482	91412720	91412802	1300	3,4,12,16	30,39,28,41	9,17,7,14	36,42,33,18	298	149	0.207977089263801	0.448103624995473	0.048,0.049,0.176,0.163	0.111,0.168,0.096,0.28	-0.055
1301	"ENSMUSG00000067071"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979	1301	1,2,0,0	30,32,30,24	0,0,0,1	27,44,29,12	239	149	0.308465555960268	0.55201248399508	0.02,0.038,0.0,0.0	0.0,0.0,0.0,0.049	0.002
1302	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5969671	5971826	5969671	5970131	5970161	5971826	1302	2095,2193,3422,3232	2,0,1,3	2829,3593,2912,2585	4,1,1,1	179	149	0.999202115572178	0.999202115572178	0.999,1.0,1.0,0.999	0.998,1.0,1.0,1.0	0.0
1303	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5972631	5972888	5972631	5972726	5972812	5972888	1303	93,119,251,109	1914,1990,3065,2799	169,210,204,132	2165,2662,2565,2360	235	149	0.043688910627769	0.199681119449918	0.03,0.037,0.049,0.024	0.047,0.048,0.048,0.034	-0.009
1305	"ENSMUSG00000034269"	"Setd5"	chr6	+	113120840	113121161	113120840	113120897	113121094	113121161	1305	451,475,743,563	0,0,0,0	591,662,590,633	1,0,0,0	298	149	0.144238070466509	0.375703032761902	1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
1306	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195868	102195951	102196117	1306	24,14,44,16	59,73,97,90	14,52,38,24	94,133,82,138	232	149	0.760460347862951	0.907852000274357	0.207,0.11,0.226,0.102	0.087,0.201,0.229,0.1	0.007
1307	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195894	102195951	102196117	1307	24,14,44,16	1,1,0,3	14,51,37,22	3,1,0,2	206	149	0.934335232193012	0.999202115572178	0.946,0.91,1.0,0.794	0.771,0.974,1.0,0.888	0.004
1308	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196322	102195748	102196117	102196237	102196322	1308	16,16,36,17	175,198,247,200	17,50,48,27	249,260,207,215	269	149	0.169633843487615	0.406238816846089	0.048,0.043,0.075,0.045	0.036,0.096,0.114,0.065	-0.025
1309	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102196538	102197436	102196538	102196672	102197338	102197436	1309	31,23,75,27	0,0,0,2	22,78,43,36	2,1,1,0	298	149	0.331156482907325	0.574741418344933	1.0,1.0,1.0,0.871	0.846,0.975,0.956,1.0	0.023
1310	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114825210	114826281	114825210	114825234	114826157	114826281	1310	357,389,542,511	10,6,2,10	499,552,470,462	5,11,7,6	298	149	0.999202115572178	0.999202115572178	0.947,0.97,0.993,0.962	0.98,0.962,0.971,0.975	-0.004
1311	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114825210	114826281	114825210	114825265	114826157	114826281	1311	270,323,459,401	5,1,7,3	410,449,379,382	1,2,1,0	298	149	0.00609253759533357	0.0752247564282282	0.964,0.994,0.97,0.985	0.995,0.991,0.995,1.0	-0.017
1312	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114825210	114826281	114825210	114825361	114826157	114826281	1312	20,35,43,26	249,288,373,354	26,66,34,52	366,412,292,340	298	149	0.234417590829525	0.479474406658876	0.039,0.057,0.054,0.035	0.034,0.074,0.055,0.071	-0.012
1313	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114825210	114826281	114825210	114825265	114826204	114826281	1313	342,422,591,506	0,0,0,0	510,580,495,490	2,0,0,0	298	149	0.317068170673661	0.563537623641097	1.0,1.0,1.0,1.0	0.992,1.0,1.0,1.0	0.002
1314	"ENSMUSG00000015536"	"Mocs2"	chr13	+	114825210	114826281	114825210	114825361	114826204	114826281	1314	92,134,175,131	0,3,2,4	126,197,150,160	4,2,6,5	298	149	0.22631962940327	0.470021718822151	1.0,0.957,0.978,0.942	0.94,0.98,0.926,0.941	0.022
1315	"ENSMUSG00000026339"	"Ccdc93"	chr1	+	121494395	121497068	121494395	121494433	121496983	121497068	1315	3,7,8,0	53,50,87,70	3,7,7,6	75,100,79,73	298	149	0.728431982557293	0.884454459288245	0.028,0.065,0.044,0.0	0.02,0.034,0.042,0.039	0.001
1316	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8743079	8743423	8743079	8743135	8743352	8743423	1316	71,86,175,109	148,134,205,235	145,137,147,92	188,258,209,183	298	149	0.781026376448839	0.920215826543643	0.193,0.243,0.299,0.188	0.278,0.21,0.26,0.201	-0.007
1317	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8748654	8748888	8748654	8748711	8748806	8748888	1317	76,105,152,75	177,164,270,300	131,144,129,102	229,270,259,199	244	149	0.282384173969441	0.529519283227024	0.208,0.281,0.256,0.132	0.259,0.246,0.233,0.238	-0.025
1318	"ENSMUSG00000029062"	"Cdk11b"	chr4	+	155625530	155625773	155625530	155625654	155625726	155625773	1318	84,110,132,91	31,38,45,51	83,156,110,99	32,41,28,22	221	149	0.0212562995217667	0.132435561997367	0.646,0.661,0.664,0.546	0.636,0.72,0.726,0.752	-0.079
1319	"ENSMUSG00000024975"	"Pdcd4"	chr19	+	53929082	53929861	53929082	53929192	53929716	53929861	1319	271,292,372,312	26,44,45,46	325,471,372,269	36,49,31,37	298	149	0.116090688430268	0.34444417939922	0.839,0.768,0.805,0.772	0.819,0.828,0.857,0.784	-0.026
1320	"ENSMUSG00000047793"	"Sned1"	chr1	+	93283201	93283687	93283201	93283385	93283574	93283687	1320	3,1,9,1	9,6,21,11	5,2,1,0	15,13,12,12	298	149	0.161651969834936	0.395393726225559	0.143,0.077,0.176,0.043	0.143,0.071,0.04,0.0	0.046
1321	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71597747	71597280	71597387	71597641	71597747	1321	381,405,628,523	0,8,1,6	507,627,444,501	8,4,4,5	298	149	0.327536572309326	0.571761711765279	1.0,0.962,0.997,0.978	0.969,0.987,0.982,0.98	0.005
1322	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71597280	71597387	71598373	71598463	1322	224,221,329,280	14,16,18,17	275,332,256,242	24,14,17,13	298	149	0.955627802163846	0.999202115572178	0.889,0.874,0.901,0.892	0.851,0.922,0.883,0.903	-0.001
1323	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71597280	71597672	71598373	71598463	1323	77,87,130,100	27,38,45,36	108,164,89,122	37,37,44,47	298	149	0.66011591518405	0.839276172145623	0.588,0.534,0.591,0.581	0.593,0.689,0.503,0.565	-0.014
1324	"ENSMUSG00000026193"	"Fn1"	chr1	-	71597280	71598463	71597280	71597747	71598373	71598463	1324	9,16,32,9	165,155,288,277	30,28,20,22	224,268,185,209	298	149	0.0295067214969881	0.159892134123959	0.027,0.049,0.053,0.016	0.063,0.05,0.051,0.05	-0.017
1325	"ENSMUSG00000021123"	"Rdh12"	chr12	+	79211387	79212757	79211387	79211543	79212652	79212757	1325	3,3,4,2	4,2,18,8	2,5,5,1	8,7,1,1	298	149	0.244911808408006	0.491474557909319	0.273,0.429,0.1,0.111	0.111,0.263,0.714,0.333	-0.127
1326	"ENSMUSG00000021123"	"Rdh12"	chr12	+	79211387	79212757	79211387	79211543	79212688	79212757	1326	4,5,8,2	1,0,1,0	8,4,6,5	0,0,0,0	298	149	0.0832907556840373	0.289483551888993	0.667,1.0,0.8,1.0	1.0,1.0,1.0,1.0	-0.133
1327	"ENSMUSG00000062006"	"Rpl34"	chr3	-	130729050	130729302	130729050	130729150	130729228	130729302	1327	24,7,19,12	1386,1377,1823,1948	15,42,13,11	1510,1772,1708,1300	227	149	0.510983379464312	0.727210030563948	0.011,0.003,0.007,0.004	0.006,0.015,0.005,0.006	-0.002
1328	"ENSMUSG00000044551"	"9930012K11Rik"	chr14	-	70156160	70156518	70156160	70156276	70156415	70156518	1328	2,4,2,7	6,4,12,7	2,10,4,6	14,8,11,8	288	149	0.999202115572178	0.999202115572178	0.147,0.341,0.079,0.341	0.069,0.393,0.158,0.28	0.002
1329	"ENSMUSG00000029385"	"Ccng2"	chr5	+	93270793	93271279	93270793	93271044	93271200	93271279	1329	15,8,46,19	97,134,134,141	19,19,24,25	104,149,123,113	298	149	0.578484602297362	0.784464576034136	0.072,0.029,0.146,0.063	0.084,0.06,0.089,0.1	-0.006
1331	"ENSMUSG00000027778"	"Ift80"	chr3	-	68990741	68994582	68990741	68990963	68994500	68994582	1331	2,17,22,4	43,43,84,34	13,25,12,16	61,58,64,52	298	149	0.233522248459423	0.47946463908472	0.023,0.165,0.116,0.056	0.096,0.177,0.086,0.133	-0.033
1333	"ENSMUSG00000028641"	"P3h1"	chr4	+	119241481	119241804	119241481	119241534	119241682	119241804	1333	14,13,24,17	15,23,44,17	24,22,9,16	31,29,24,28	297	149	0.813442864613886	0.938374362592128	0.319,0.221,0.215,0.334	0.28,0.276,0.158,0.223	0.038
1336	"ENSMUSG00000024319"	"Vps52"	chr17	+	33959994	33960319	33959994	33960095	33960186	33960319	1336	3,9,3,4	241,259,442,379	10,9,8,8	279,351,326,313	240	149	0.0433032625586798	0.19879799992983	0.008,0.021,0.004,0.007	0.022,0.016,0.015,0.016	-0.007
1337	"ENSMUSG00000024319"	"Vps52"	chr17	+	33962066	33962546	33962066	33962185	33962422	33962546	1337	20,24,49,21	195,185,301,231	31,56,30,30	237,274,238,191	298	149	0.164019568450681	0.399535078151874	0.049,0.061,0.075,0.043	0.061,0.093,0.059,0.073	-0.014
1338	"ENSMUSG00000021250"	"Fos"	chr12	+	85474690	85475186	85474690	85474795	85474934	85475186	1338	10,5,26,34	7,6,10,13	18,20,34,27	10,8,2,12	288	149	0.26631454995221	0.511754784496925	0.425,0.301,0.574,0.575	0.482,0.564,0.898,0.538	-0.152
1339	"ENSMUSG00000061232"	"H2-K1"	chr17	-	33996826	33997157	33996826	33996859	33997037	33997157	1339	5,3,3,4	54,58,106,86	7,5,2,7	97,65,79,90	298	149	0.506072746086164	0.721938753772487	0.044,0.025,0.014,0.023	0.035,0.037,0.012,0.037	-0.004
1340	"ENSMUSG00000022469"	"Rapgef3"	chr15	-	97748582	97749546	97748582	97748670	97749495	97749546	1340	12,23,33,24	61,52,117,62	40,46,44,44	103,81,67,76	298	149	0.00393067035428496	0.0596759997913762	0.09,0.181,0.124,0.162	0.163,0.221,0.247,0.224	-0.074
1341	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49685086	49685352	49685086	49685155	49685247	49685352	1341	30,28,56,16	65,72,100,103	61,46,78,39	67,66,90,89	241	149	0.0010409367780827	0.0343255249748247	0.222,0.194,0.257,0.088	0.36,0.301,0.349,0.213	-0.116
