	GeneID	chr	strand	shortSplice	longSplice	shareSplice
1759	ENSMUSG00000044252	chr18	-	12929089	12929093	12933579
1762	ENSMUSG00000020743	chr11	-	115609096	115609153	115609279
1763	ENSMUSG00000020743	chr11	-	115609589	115609648	115611902
1765	ENSMUSG00000020672	chr12	-	30307378	30307383	30312535
1766	ENSMUSG00000034164	chr11	-	5143924	5143930	5144294
1767	ENSMUSG00000029560	chr5	-	140356081	140356155	140358056
1769	ENSMUSG00000059498	chr1	-	171057945	171057948	171058585
1770	ENSMUSG00000026135	chr1	-	74579449	74579618	74585383
1771	ENSMUSG00000026135	chr1	-	74579449	74579927	74585383
1772	ENSMUSG00000026135	chr1	-	74579618	74579927	74585383
1773	ENSMUSG00000031969	chr9	-	26990192	26990196	26990582
1774	ENSMUSG00000031969	chr9	-	26990192	26990196	26991239
1779	ENSMUSG00000052926	chr8	-	84957853	84957864	84957965
1780	ENSMUSG00000052926	chr8	-	84965218	84965443	84965570
1782	ENSMUSG00000026566	chr1	-	165601855	165601864	165604609
1784	ENSMUSG00000026018	chr1	-	60028236	60028246	60042796
1786	ENSMUSG00000038517	chr11	-	97146630	97146633	97147372
1788	ENSMUSG00000078532	chr4	-	130534045	130534062	130537260
1790	ENSMUSG00000035875	chr2	-	35097939	35098080	35100854
1797	ENSMUSG00000008193	chr7	-	44529929	44529983	44531222
1798	ENSMUSG00000006641	chr5	-	31044581	31044591	31047629
1799	ENSMUSG00000026155	chr1	-	23866293	23866297	23876373
1800	ENSMUSG00000049336	chr11	-	36139758	36139761	36141482
1810	ENSMUSG00000027206	chr2	-	125842711	125842732	125844809
1812	ENSMUSG00000025576	chr11	-	118491241	118492638	118494149
1813	ENSMUSG00000025576	chr11	-	118496390	118496531	118496937
1814	ENSMUSG00000072772	chr6	-	124739413	124739515	124740518
1817	ENSMUSG00000044320	chr2	-	30797980	30798028	30800723
1821	ENSMUSG00000037373	chr5	-	33248683	33248686	33249106
1823	ENSMUSG00000032386	chr9	-	65885173	65885247	65896696
1829	ENSMUSG00000042757	chr9	-	103609792	103609796	103692718
1830	ENSMUSG00000042757	chr9	-	103609792	103609796	103752854
1831	ENSMUSG00000003153	chr6	-	122737298	122739993	122740387
1836	ENSMUSG00000027981	chr3	-	113608408	113608411	113609037
1838	ENSMUSG00000032633	chr11	-	59795264	59795575	59795749
1839	ENSMUSG00000009555	chr2	-	32710567	32710791	32712030
1851	ENSMUSG00000022987	chr15	-	98291258	98291300	98292885
1854	ENSMUSG00000079550	chr1	-	59124739	59125200	59125522
1855	ENSMUSG00000057594	chr11	-	120466732	120466767	120467181
1860	ENSMUSG00000064145	chr9	-	108605417	108605472	108607287
1861	ENSMUSG00000064145	chr9	-	108644365	108644368	108644932
1862	ENSMUSG00000061894	chr4	-	128589860	128590141	128591472
1867	ENSMUSG00000032511	chr9	-	119516061	119516064	119517347
1868	ENSMUSG00000049321	chr11	-	50910525	50910528	50910705
1869	ENSMUSG00000049321	chr11	-	50910525	50910528	50910749
1870	ENSMUSG00000049321	chr11	-	50910876	50910895	50912279
1877	ENSMUSG00000018565	chr11	-	69980330	69980562	69981206
1884	ENSMUSG00000037697	chr14	-	45610690	45610754	45614162
1885	ENSMUSG00000037697	chr14	-	45622893	45622942	45628853
1886	ENSMUSG00000030541	chr7	-	80098272	80098381	80098770
1889	ENSMUSG00000001441	chr11	-	97236169	97236221	97238093
1893	ENSMUSG00000079197	chr14	-	55589511	55589705	55590032
1894	ENSMUSG00000002266	chr7	-	6688689	6688811	6689487
1895	ENSMUSG00000029147	chr5	-	31206132	31206453	31207562
1896	ENSMUSG00000029147	chr5	-	31207623	31207695	31208012
1898	ENSMUSG00000036989	chr7	-	105619210	105619228	105619382
1899	ENSMUSG00000035021	chr12	-	54927624	54927710	54929526
1900	ENSMUSG00000035021	chr12	-	54927624	54927713	54929526
1901	ENSMUSG00000027894	chr3	-	107474455	107474464	107476727
1904	ENSMUSG00000009894	chr11	-	59442841	59442912	59449792
1905	ENSMUSG00000009894	chr11	-	59442841	59442912	59449914
1906	ENSMUSG00000062202	chr17	-	30220144	30220570	30228799
1913	ENSMUSG00000028073	chr3	-	87759166	87759194	87759476
1921	ENSMUSG00000047342	chr11	-	62784993	62785009	62787958
1922	ENSMUSG00000006920	chr11	-	101217363	101217368	101218653
1931	ENSMUSG00000031537	chr8	-	22669725	22669730	22671630
1932	ENSMUSG00000055531	chr10	-	117356124	117356127	117358992
1935	ENSMUSG00000032892	chr11	-	68972741	68973028	68973116
1936	ENSMUSG00000032892	chr11	-	68972741	68973028	68973440
1939	ENSMUSG00000018761	chr11	-	69658021	69658056	69658565
1940	ENSMUSG00000018752	chr11	-	69684333	69684336	69684484
1942	ENSMUSG00000020415	chr11	-	43421257	43421265	43422892
1943	ENSMUSG00000001583	chr11	-	69853281	69853296	69853580
1947	ENSMUSG00000025733	chr17	-	25840675	25840751	25840835
1948	ENSMUSG00000025733	chr17	-	25842288	25842418	25843106
1949	ENSMUSG00000025733	chr17	-	25843981	25843984	25844088
1950	ENSMUSG00000025375	chr11	-	120012335	120012426	120012722
1952	ENSMUSG00000037336	chr12	-	4869658	4869672	4870498
1956	ENSMUSG00000040667	chr11	-	70944562	70944580	70944672
1957	ENSMUSG00000040667	chr11	-	70944970	70944985	70945202
1958	ENSMUSG00000040667	chr11	-	70947799	70947803	70950145
1964	ENSMUSG00000074874	chr13	-	60895719	60896143	60896237
1968	ENSMUSG00000033845	chr1	-	4782606	4782733	4783950
1975	ENSMUSG00000020914	chr11	-	98995375	98995378	98995680
1976	ENSMUSG00000078789	chr11	-	75180661	75180689	75180787
1977	ENSMUSG00000017288	chr11	-	76114077	76114082	76117058
1978	ENSMUSG00000017286	chr11	-	76239504	76239572	76240872
1979	ENSMUSG00000062753	chr17	-	27564254	27564339	27564561
1980	ENSMUSG00000062753	chr17	-	27564254	27564410	27564561
1981	ENSMUSG00000062753	chr17	-	27564339	27564410	27564561
1982	ENSMUSG00000028795	chr4	-	129620853	129620876	129620983
1987	ENSMUSG00000037907	chr11	-	77471823	77471878	77472013
1988	ENSMUSG00000037907	chr11	-	77471823	77471878	77472301
1989	ENSMUSG00000037907	chr11	-	77473168	77473200	77473280
1994	ENSMUSG00000021363	chr13	-	41030136	41030139	41032524
1995	ENSMUSG00000021363	chr13	-	41030136	41030139	41034753
1996	ENSMUSG00000017405	chr11	-	78172603	78172683	78172924
1997	ENSMUSG00000023994	chr17	-	48392488	48392500	48393179
1998	ENSMUSG00000023994	chr17	-	48392488	48392506	48393179
1999	ENSMUSG00000023994	chr17	-	48392500	48392506	48393179
2000	ENSMUSG00000023994	chr17	-	48399065	48399068	48400437
2001	ENSMUSG00000002881	chr1	-	52464944	52464947	52466889
2005	ENSMUSG00000042508	chr5	-	9121937	9122461	9124441
2006	ENSMUSG00000042508	chr5	-	9126643	9126749	9127956
2007	ENSMUSG00000042508	chr5	-	9126643	9126802	9127956
2008	ENSMUSG00000042508	chr5	-	9126749	9126802	9127956
2009	ENSMUSG00000042508	chr5	-	9130477	9130652	9131275
2010	ENSMUSG00000042508	chr5	-	9130477	9130693	9131275
2011	ENSMUSG00000042508	chr5	-	9130652	9130693	9131275
2012	ENSMUSG00000017677	chr11	-	79248513	79248659	79250980
2013	ENSMUSG00000024908	chr19	-	3473815	3473866	3478277
2014	ENSMUSG00000024908	chr19	-	3473815	3473866	3484830
2015	ENSMUSG00000053730	chr4	-	129692516	129692673	129693065
2019	ENSMUSG00000018537	chr11	-	97691775	97691779	97691857
2022	ENSMUSG00000040006	chr10	-	7773428	7773431	7773947
2023	ENSMUSG00000040006	chr10	-	7773428	7773431	7775217
2033	ENSMUSG00000029169	chr5	-	52157569	52157577	52160229
2034	ENSMUSG00000038930	chr7	-	80321155	80321181	80321276
2035	ENSMUSG00000020516	chr11	-	86511666	86511887	86512805
2038	ENSMUSG00000029428	chr5	-	128996457	128996461	128999509
2039	ENSMUSG00000004267	chr6	-	124768337	124768720	124769248
2042	ENSMUSG00000025154	chr19	-	41781304	41781349	41782330
2043	ENSMUSG00000056698	chr6	-	72594756	72595020	72597623
2044	ENSMUSG00000026335	chr1	-	97826037	97826040	97831454
2050	ENSMUSG00000069769	chr11	-	88348938	88348992	88366784
2051	ENSMUSG00000046798	chr5	-	5513223	5513251	5514627
2054	ENSMUSG00000046836	chr1	-	183282555	183282571	183284132
2055	ENSMUSG00000046836	chr1	-	183292581	183292625	183294333
2057	ENSMUSG00000070643	chr1	-	133388560	133388563	133388928
2058	ENSMUSG00000046822	chr10	-	81035005	81035009	81036987
2060	ENSMUSG00000025730	chr17	-	25884745	25884802	25885074
2062	ENSMUSG00000018861	chr11	-	115271975	115271999	115272186
2066	ENSMUSG00000037437	chr8	-	24916316	24916356	24919909
2070	ENSMUSG00000028688	chr4	-	116805294	116805400	116805485
2071	ENSMUSG00000014418	chr7	-	46767139	46767207	46768032
2072	ENSMUSG00000014418	chr7	-	46778100	46778199	46779071
2075	ENSMUSG00000022843	chr16	-	20709629	20709680	20709879
2076	ENSMUSG00000022843	chr16	-	20709629	20709724	20709879
2077	ENSMUSG00000022843	chr16	-	20709680	20709724	20709879
2078	ENSMUSG00000018669	chr11	-	96912395	96912436	96913005
2079	ENSMUSG00000018669	chr11	-	96913796	96913877	96916050
2080	ENSMUSG00000018669	chr11	-	96913796	96913877	96916150
2081	ENSMUSG00000018659	chr11	-	96940069	96940955	96942409
2084	ENSMUSG00000029408	chr5	-	124082024	124082145	124083051
2085	ENSMUSG00000029408	chr5	-	124083168	124083182	124083605
2088	ENSMUSG00000001674	chr1	-	121559270	121559327	121560131
2090	ENSMUSG00000045114	chr7	-	127019005	127019016	127019394
2091	ENSMUSG00000029319	chr5	-	100663701	100663828	100667891
2092	ENSMUSG00000037601	chr11	-	93960780	93960835	93963226
2093	ENSMUSG00000057788	chr8	-	70294761	70294835	70295366
2094	ENSMUSG00000026988	chr2	-	59861737	59861740	59862619
2095	ENSMUSG00000026988	chr2	-	59878550	59878587	59882477
2096	ENSMUSG00000020282	chr11	-	32214483	32214602	32214909
2100	ENSMUSG00000038094	chr16	-	29407600	29407629	29408056
2101	ENSMUSG00000038094	chr16	-	29407600	29407629	29408883
2102	ENSMUSG00000038094	chr16	-	29479802	29479902	29490009
2112	ENSMUSG00000019303	chr11	-	101093792	101093814	101094935
2116	ENSMUSG00000035086	chr11	-	101294147	101294228	101294965
2117	ENSMUSG00000035086	chr11	-	101294147	101294228	101294969
2118	ENSMUSG00000035086	chr11	-	101294147	101294228	101295034
2119	ENSMUSG00000035086	chr11	-	101295624	101296316	101299008
2120	ENSMUSG00000075528	chr11	-	101411199	101411224	101411293
2126	ENSMUSG00000017724	chr11	-	101774227	101774245	101775317
2127	ENSMUSG00000017724	chr11	-	101775441	101775444	101777092
2128	ENSMUSG00000052373	chr11	-	102023782	102025154	102025380
2129	ENSMUSG00000052373	chr11	-	102023782	102025154	102025731
2132	ENSMUSG00000018677	chr11	-	102405802	102405826	102406205
2133	ENSMUSG00000046415	chr18	-	67324571	67324719	67344001
2135	ENSMUSG00000035189	chr10	-	89084591	89084653	89088192
2142	ENSMUSG00000038524	chr18	-	37967895	37967901	37968213
2143	ENSMUSG00000038524	chr18	-	37968281	37968333	37968749
2144	ENSMUSG00000078619	chr11	-	106265983	106266000	106266536
2145	ENSMUSG00000087385	chr4	-	119533497	119533549	119533740
2146	ENSMUSG00000029016	chr4	-	148010776	148010810	148010971
2147	ENSMUSG00000018433	chr11	-	107173401	107173461	107173603
2148	ENSMUSG00000039753	chr5	-	43760852	43760855	43762816
2150	ENSMUSG00000061306	chr11	-	120108490	120108553	120109431
2151	ENSMUSG00000061306	chr11	-	120139092	120139129	120140592
2154	ENSMUSG00000044811	chr11	-	115000985	115001073	115001486
2155	ENSMUSG00000017631	chr11	-	76459272	76459346	76461292
2159	ENSMUSG00000034566	chr11	-	115418507	115418516	115419891
2160	ENSMUSG00000034566	chr11	-	115418507	115418550	115419891
2161	ENSMUSG00000034566	chr11	-	115418516	115418550	115419891
2163	ENSMUSG00000002944	chr5	-	17828981	17828984	17829455
2164	ENSMUSG00000020773	chr11	-	116107003	116107006	116107423
2165	ENSMUSG00000051786	chr15	-	89101047	89101079	89101152
2166	ENSMUSG00000051786	chr15	-	89104848	89104868	89106071
2167	ENSMUSG00000051786	chr15	-	89104848	89104872	89106071
2168	ENSMUSG00000035439	chr8	-	71256551	71256554	71257355
2172	ENSMUSG00000026816	chr2	-	28567784	28567802	28568484
2173	ENSMUSG00000069539	chr10	-	89645554	89645557	89645676
2177	ENSMUSG00000027327	chr2	-	131151756	131151760	131153593
2180	ENSMUSG00000050312	chr16	-	62776383	62776631	62785787
2182	ENSMUSG00000020734	chr11	-	115261147	115261244	115266078
2183	ENSMUSG00000020734	chr11	-	115261147	115261244	115266419
2184	ENSMUSG00000020734	chr11	-	115261147	115261244	115266989
2185	ENSMUSG00000025155	chr11	-	120791943	120791960	120792026
2186	ENSMUSG00000025155	chr11	-	120794978	120795011	120795476
2188	ENSMUSG00000021557	chr13	-	59473817	59474712	59475659
2189	ENSMUSG00000058833	chr8	-	70505960	70506112	70506496
2191	ENSMUSG00000026976	chr2	-	24443137	24443140	24444565
2198	ENSMUSG00000079036	chr12	-	87431536	87431538	87434118
2199	ENSMUSG00000079036	chr12	-	87431536	87431593	87434118
2200	ENSMUSG00000079036	chr12	-	87431538	87431593	87434118
2211	ENSMUSG00000037318	chr1	-	193194849	193195136	193195274
2212	ENSMUSG00000073164	chr12	-	22958457	22960254	22992787
2213	ENSMUSG00000087192	chr4	-	53214674	53214703	53215244
2215	ENSMUSG00000012296	chr17	-	46263810	46263813	46264882
2218	ENSMUSG00000062563	chr12	-	24666181	24666252	24666766
2219	ENSMUSG00000062563	chr12	-	24666181	24666221	24666766
2220	ENSMUSG00000026766	chr2	-	50292898	50292913	50296251
2221	ENSMUSG00000026766	chr2	-	50292898	50292953	50296251
2222	ENSMUSG00000026766	chr2	-	50292913	50292953	50296251
2225	ENSMUSG00000026110	chr1	-	37466579	37466583	37490259
2227	ENSMUSG00000060743	chr1	-	180812746	180812786	180813470
2228	ENSMUSG00000026049	chr1	-	44099935	44100001	44101899
2233	ENSMUSG00000021027	chr12	-	55604268	55604271	55612072
2234	ENSMUSG00000059456	chr14	-	66157095	66157107	66158047
2239	ENSMUSG00000027752	chr3	-	54732217	54732229	54732699
2240	ENSMUSG00000034912	chr12	-	66797797	66797802	66868666
2244	ENSMUSG00000052752	chr17	-	24514829	24514866	24516504
2245	ENSMUSG00000052752	chr17	-	24516596	24516599	24518741
2246	ENSMUSG00000052752	chr17	-	24514829	24514866	24518741
2247	ENSMUSG00000052752	chr17	-	24518794	24518799	24519113
2248	ENSMUSG00000052752	chr17	-	24518794	24518799	24519130
2250	ENSMUSG00000034761	chr12	-	69807253	69809282	69811273
2251	ENSMUSG00000034761	chr12	-	69818498	69818501	69822802
2262	ENSMUSG00000006763	chr7	-	46699547	46699552	46699635
2263	ENSMUSG00000006763	chr7	-	46702492	46702517	46702620
2273	ENSMUSG00000021221	chr12	-	83331987	83331990	83350787
2275	ENSMUSG00000030556	chr7	-	67559969	67560064	67579689
2276	ENSMUSG00000030556	chr7	-	67559969	67560064	67617992
2278	ENSMUSG00000085385	chr2	-	158359331	158359432	158360458
2279	ENSMUSG00000085385	chr2	-	158359432	158360599	158360942
2280	ENSMUSG00000020097	chr10	-	61101801	61102063	61102567
2285	ENSMUSG00000003309	chr9	-	21302765	21302771	21305281
2287	ENSMUSG00000074129	chr7	-	45126237	45126253	45126477
2288	ENSMUSG00000057541	chr5	-	23748843	23748922	23749804
2289	ENSMUSG00000057541	chr5	-	23775736	23775770	23775883
2290	ENSMUSG00000021182	chr12	-	100947237	100947258	100948446
2291	ENSMUSG00000039194	chr7	-	79383962	79384044	79384658
2292	ENSMUSG00000038990	chr2	-	180261180	180263155	180264213
2298	ENSMUSG00000053291	chr7	-	27174778	27174840	27175778
2299	ENSMUSG00000036737	chr9	-	119247052	119247128	119251188
2300	ENSMUSG00000029312	chr5	-	103876061	103876289	103885906
2301	ENSMUSG00000020737	chr11	-	115500684	115500723	115502004
2303	ENSMUSG00000021098	chr12	-	72906279	72906282	72907820
2304	ENSMUSG00000026478	chr1	-	153231807	153231871	153233484
2308	ENSMUSG00000039431	chr8	-	40554397	40554601	40555775
2312	ENSMUSG00000021287	chr12	-	111805039	111805127	111807832
2313	ENSMUSG00000004110	chr1	-	154486707	154488133	154488784
2314	ENSMUSG00000056962	chr11	-	116839926	116839931	116840409
2315	ENSMUSG00000056962	chr11	-	116839926	116839931	116840447
2316	ENSMUSG00000044361	chr15	-	76120683	76120686	76120869
2318	ENSMUSG00000040351	chr5	-	3694875	3694893	3700355
2319	ENSMUSG00000037627	chr15	-	36080879	36080918	36081912
2323	ENSMUSG00000031388	chrX	-	73917190	73917195	73917842
2324	ENSMUSG00000031388	chrX	-	73919540	73919546	73919753
2325	ENSMUSG00000024659	chr19	-	20384579	20384583	20384692
2326	ENSMUSG00000022552	chr15	-	76347807	76347817	76347895
2327	ENSMUSG00000022552	chr15	-	76348222	76348227	76348300
2330	ENSMUSG00000014158	chr5	-	114628973	114629020	114629949
2331	ENSMUSG00000024914	chr19	-	5423653	5423674	5423771
2333	ENSMUSG00000059495	chr9	-	43008108	43008111	43010178
2334	ENSMUSG00000059495	chr9	-	43008108	43008111	43015902
2336	ENSMUSG00000033918	chr16	-	20297726	20297733	20298130
2338	ENSMUSG00000020167	chr10	-	80410621	80410624	80413204
2339	ENSMUSG00000020167	chr10	-	80415520	80415523	80415852
2340	ENSMUSG00000020167	chr10	-	80416780	80416789	80417089
2341	ENSMUSG00000020167	chr10	-	80418815	80418818	80419466
2342	ENSMUSG00000037032	chr7	-	105565647	105565653	105566050
2343	ENSMUSG00000037032	chr7	-	105565647	105565951	105566050
2344	ENSMUSG00000037032	chr7	-	105565653	105565951	105566050
2345	ENSMUSG00000037032	chr7	-	105567339	105567484	105567577
2346	ENSMUSG00000020566	chr12	-	17297820	17297854	17301120
2350	ENSMUSG00000026853	chr2	-	30403626	30403641	30404527
2351	ENSMUSG00000030814	chr7	-	127707304	127707337	127707432
2357	ENSMUSG00000034675	chr13	-	55474558	55474561	55474859
2358	ENSMUSG00000034675	chr13	-	55476316	55476773	55477550
2360	ENSMUSG00000021417	chr13	-	34993220	34993328	34994013
2361	ENSMUSG00000021417	chr13	-	34993220	34993230	34994013
2362	ENSMUSG00000021417	chr13	-	34993220	34993230	35027008
2363	ENSMUSG00000021417	chr13	-	34993220	34993328	35027008
2364	ENSMUSG00000021417	chr13	-	34993230	34993328	35027008
2365	ENSMUSG00000029145	chr5	-	31192284	31192288	31192581
2366	ENSMUSG00000029145	chr5	-	31192625	31192770	31192992
2367	ENSMUSG00000001034	chr11	-	61493069	61493185	61493505
2368	ENSMUSG00000001034	chr11	-	61493069	61493185	61493523
2369	ENSMUSG00000001034	chr11	-	61493061	61493069	61493646
2370	ENSMUSG00000001034	chr11	-	61493061	61493185	61493646
2371	ENSMUSG00000001034	chr11	-	61493069	61493185	61493646
2378	ENSMUSG00000078937	chr15	-	89419962	89420008	89420087
2379	ENSMUSG00000047417	chr10	-	80543411	80543497	80543646
2380	ENSMUSG00000047417	chr10	-	80544420	80544444	80544759
2381	ENSMUSG00000047417	chr10	-	80544873	80544894	80545462
2382	ENSMUSG00000001552	chr11	-	100386385	100386388	100397620
2383	ENSMUSG00000001552	chr11	-	100386385	100386388	100397635
2385	ENSMUSG00000034758	chr10	-	81595375	81595405	81595479
2387	ENSMUSG00000035569	chr8	-	122899804	122899807	122908667
2388	ENSMUSG00000035569	chr8	-	122900149	122900183	122908667
2395	ENSMUSG00000002105	chr2	-	91065700	91065714	91066012
2396	ENSMUSG00000002105	chr2	-	91065700	91065739	91066012
2397	ENSMUSG00000002105	chr2	-	91065714	91065739	91066012
2398	ENSMUSG00000040687	chr2	-	91158143	91158488	91159204
2402	ENSMUSG00000040479	chr2	-	91942684	91942814	91944021
2403	ENSMUSG00000062203	chr16	-	11239096	11239099	11240665
2411	ENSMUSG00000023942	chr17	-	45592261	45592343	45595481
2412	ENSMUSG00000027165	chr2	-	101583583	101583587	101585243
2413	ENSMUSG00000032913	chr3	-	104462787	104462808	104463858
2414	ENSMUSG00000032913	chr3	-	104462787	104462845	104463858
2415	ENSMUSG00000032913	chr3	-	104462808	104462845	104463858
2418	ENSMUSG00000027177	chr2	-	104437069	104437120	104437850
2419	ENSMUSG00000025646	chr9	-	109061198	109061201	109061531
2422	ENSMUSG00000033434	chr5	-	110106742	110106783	110106869
2424	ENSMUSG00000053024	chr1	-	132518837	132518896	132519168
2427	ENSMUSG00000021852	chr14	-	49318768	49319005	49322297
2428	ENSMUSG00000057378	chr2	-	112860528	112860531	112861792
2430	ENSMUSG00000040383	chr2	-	114159010	114159159	114161563
2436	ENSMUSG00000078919	chr2	-	168211427	168211480	168212959
2440	ENSMUSG00000033808	chr2	-	120360091	120360094	120362878
2441	ENSMUSG00000033808	chr2	-	120360091	120360094	120363361
2442	ENSMUSG00000027284	chr2	-	120720989	120721010	120722609
2443	ENSMUSG00000027284	chr2	-	120720989	120721010	120722656
2444	ENSMUSG00000043909	chr2	-	121202752	121202758	121204332
2445	ENSMUSG00000033526	chr2	-	121347642	121347683	121348466
2448	ENSMUSG00000074358	chr7	-	18892099	18892199	18892273
2449	ENSMUSG00000074358	chr7	-	18899682	18899713	18900918
2451	ENSMUSG00000033256	chr2	-	122353884	122353960	122354028
2457	ENSMUSG00000002032	chr9	-	44798432	44798463	44798663
2460	ENSMUSG00000079056	chr2	-	127465974	127465978	127510828
2461	ENSMUSG00000027378	chr2	-	127766118	127766121	127768170
2464	ENSMUSG00000037773	chr2	-	130422375	130422704	130422812
2466	ENSMUSG00000027993	chr3	-	84210351	84210354	84220628
2467	ENSMUSG00000027993	chr3	-	84210351	84210354	84304589
2468	ENSMUSG00000027329	chr2	-	131171949	131172025	131172203
2469	ENSMUSG00000027346	chr2	-	132572254	132572257	132578067
2470	ENSMUSG00000030849	chr7	-	130164123	130164217	130167702
2471	ENSMUSG00000029576	chr5	-	142487106	142487175	142487446
2474	ENSMUSG00000028778	chr4	-	130137667	130137762	130138078
2478	ENSMUSG00000026219	chr1	-	84745170	84745185	84747177
2479	ENSMUSG00000026219	chr1	-	84759046	84759127	84760762
2480	ENSMUSG00000026219	chr1	-	84777489	84777507	84782826
2481	ENSMUSG00000040936	chr9	-	121257418	121257421	121258728
2482	ENSMUSG00000039632	chr9	-	21993024	21993027	21993537
2483	ENSMUSG00000033096	chr2	-	150589019	150589122	150590032
2484	ENSMUSG00000027457	chr2	-	151600364	151600463	151600977
2486	ENSMUSG00000027466	chr2	-	152319303	152319420	152322159
2492	ENSMUSG00000031715	chr8	-	80726366	80726717	80727615
2493	ENSMUSG00000027489	chr2	-	154546322	154546340	154546669
2499	ENSMUSG00000005882	chr2	-	155910464	155910467	155911740
2500	ENSMUSG00000005882	chr2	-	155921725	155921727	155930012
2504	ENSMUSG00000089824	chr2	-	156103397	156103429	156111785
2506	ENSMUSG00000027620	chr2	-	156154271	156154289	156158399
2507	ENSMUSG00000027620	chr2	-	156167588	156167591	156167684
2516	ENSMUSG00000020736	chr11	-	115490744	115490769	115490852
2522	ENSMUSG00000032000	chr9	-	7851086	7851171	7854366
2529	ENSMUSG00000017670	chr2	-	165294311	165294323	165295013
2530	ENSMUSG00000028960	chr4	-	149335303	149335335	149337384
2531	ENSMUSG00000039671	chr2	-	165846164	165846239	165851999
2534	ENSMUSG00000039536	chr2	-	166951346	166952472	166953207
2535	ENSMUSG00000039536	chr2	-	166953345	166953351	166954899
2536	ENSMUSG00000039536	chr2	-	166955112	166955130	166960022
2537	ENSMUSG00000039536	chr2	-	166964716	166964717	166996033
2546	ENSMUSG00000024830	chr19	-	4158128	4158363	4158609
2547	ENSMUSG00000024830	chr19	-	4162718	4162723	4162821
2548	ENSMUSG00000024830	chr19	-	4162718	4162723	4163167
2551	ENSMUSG00000016257	chr2	-	174468387	174468399	174469336
2553	ENSMUSG00000078902	chr2	-	175167159	175170460	175171594
2554	ENSMUSG00000070733	chr5	-	73068911	73068914	73069882
2555	ENSMUSG00000070733	chr5	-	73071306	73071309	73072735
2556	ENSMUSG00000020166	chr10	-	116549105	116549175	116581452
2557	ENSMUSG00000038593	chr5	-	122246571	122246634	122247919
2559	ENSMUSG00000060445	chr2	-	178350092	178350127	178350830
2560	ENSMUSG00000039059	chr2	-	180100580	180100916	180101012
2565	ENSMUSG00000016346	chr2	-	181087680	181087683	181088346
2566	ENSMUSG00000016346	chr2	-	181088534	181088570	181092238
2567	ENSMUSG00000016346	chr2	-	181088534	181088570	181095341
2568	ENSMUSG00000016346	chr2	-	181088534	181088570	181096949
2569	ENSMUSG00000038705	chr2	-	181265103	181265108	181265814
2577	ENSMUSG00000000823	chr2	-	181588079	181588103	181588213
2578	ENSMUSG00000000823	chr2	-	181589959	181590181	181590469
2586	ENSMUSG00000040374	chr3	-	5561760	5561764	5562668
2598	ENSMUSG00000041268	chr9	-	54396367	54396370	54398046
2599	ENSMUSG00000041268	chr9	-	54396367	54396370	54399941
2600	ENSMUSG00000041268	chr9	-	54477526	54477528	54480339
2602	ENSMUSG00000027365	chr2	-	126799234	126799363	126801122
2603	ENSMUSG00000027365	chr2	-	126805084	126805087	126807288
2604	ENSMUSG00000027699	chr3	-	27146882	27147019	27148992
2605	ENSMUSG00000027699	chr3	-	27149069	27149072	27150028
2609	ENSMUSG00000027684	chr3	-	29979985	29980957	29985340
2610	ENSMUSG00000027684	chr3	-	29985494	29985497	29987029
2611	ENSMUSG00000040943	chr3	-	133469639	133469767	133471339
2612	ENSMUSG00000037652	chr3	-	30935999	30936020	30936284
2613	ENSMUSG00000010080	chr11	-	94492019	94492025	94492165
2618	ENSMUSG00000027674	chr3	-	33006043	33006046	33007121
2619	ENSMUSG00000027674	chr3	-	33006043	33006046	33014964
2620	ENSMUSG00000027674	chr3	-	33082135	33082229	33082815
2626	ENSMUSG00000040272	chr2	-	93848186	93848189	93849544
2627	ENSMUSG00000040272	chr2	-	93848186	93848207	93849544
2628	ENSMUSG00000040272	chr2	-	93848189	93848207	93849544
2629	ENSMUSG00000040272	chr2	-	93848186	93848189	93849764
2630	ENSMUSG00000026925	chr2	-	26400908	26401010	26401600
2631	ENSMUSG00000026925	chr2	-	26401698	26401785	26402099
2633	ENSMUSG00000059834	chr3	-	41671483	41671502	41675327
2634	ENSMUSG00000059834	chr3	-	41730914	41730919	41734167
2635	ENSMUSG00000032839	chr9	-	95726535	95726556	95732006
2636	ENSMUSG00000036834	chr3	-	63699477	63699480	63699779
2637	ENSMUSG00000036834	chr3	-	63699802	63699807	63701783
2638	ENSMUSG00000036834	chr3	-	63719279	63719282	63721172
2639	ENSMUSG00000038324	chr2	-	155643450	155643468	155644927
2640	ENSMUSG00000038324	chr2	-	155650561	155650585	155653492
2657	ENSMUSG00000020863	chr11	-	94293032	94293278	94295919
2663	ENSMUSG00000044465	chr7	-	105388924	105388937	105389253
2664	ENSMUSG00000059323	chr15	-	76636687	76636856	76636940
2670	ENSMUSG00000034684	chr9	-	107684584	107684591	107684687
2671	ENSMUSG00000034684	chr9	-	107684776	107684816	107685324
2672	ENSMUSG00000034684	chr9	-	107684776	107684816	107685343
2673	ENSMUSG00000034684	chr9	-	107692287	107692305	107692388
2674	ENSMUSG00000027835	chr3	-	75533590	75533594	75541159
2676	ENSMUSG00000025747	chr5	-	30062039	30062049	30063235
2677	ENSMUSG00000025747	chr5	-	30068538	30068640	30071633
2678	ENSMUSG00000028020	chr3	-	80879728	80879732	80911967
2683	ENSMUSG00000040907	chr7	-	24978576	24979005	24979294
